date	location	variant	median_I_smooth_forecast	I_smooth_forecast_upper_95	I_smooth_forecast_lower_95	I_smooth_forecast_upper_80	I_smooth_forecast_lower_80	I_smooth_forecast_upper_50	I_smooth_forecast_lower_50	median_freq
2022-06-27	California	Omicron 22C	3173.8267	28161.1	417.57104	12347.733	890.7233	6353.211	1602.1587	0.14462663
2022-06-28	California	Omicron 22C	2988.0542	32332.574	322.6744	13167.476	742.72394	6368.232	1420.6467	0.12818289
2022-06-22	California	other	52.064934	157.55913	18.48037	108.35931	25.735306	78.160675	35.90975	0.0027729683
2022-06-23	California	other	50.61682	164.08269	16.905476	109.551186	24.12166	78.041145	34.300365	0.0025857035
2022-06-24	California	other	49.5587	168.5602	15.401722	111.91059	22.787575	76.968994	32.707443	0.0023947535
2022-06-25	California	other	48.58803	175.3657	14.007	113.86136	21.269941	76.88886	31.347172	0.0022071297
2022-06-26	California	other	47.436344	181.86441	13.047859	115.77694	19.850592	76.59343	29.98757	0.0020432272
2022-06-27	California	other	46.310036	188.70567	11.941586	117.40705	18.79308	77.28304	28.670004	0.0018634266
2022-06-28	California	other	45.08384	199.08688	10.923289	120.25632	17.685389	77.15463	27.301878	0.0017032216
2022-06-22	Colorado	Delta	0.00026882708	0.041713957	1.8747314e-06	0.0071535376	9.4407815e-06	0.0013445616	4.7587775e-05	2.0263676e-07
2022-06-23	Colorado	Delta	0.00022515099	0.038879734	1.4577712e-06	0.0063426467	7.3856518e-06	0.0011665836	3.818065e-05	1.803615e-07
2022-06-24	Colorado	Delta	0.00018859314	0.03510881	1.1212052e-06	0.0055957623	5.7927864e-06	0.0010198797	3.059892e-05	1.5713417e-07
2022-06-25	Colorado	Delta	0.00015717128	0.032112423	8.7428225e-07	0.0049975323	4.6114033e-06	0.0008814243	2.468318e-05	1.3788971e-07
2022-06-26	Colorado	Delta	0.0001295768	0.029517405	6.633389e-07	0.0044227573	3.6484842e-06	0.0007586311	2.02696e-05	1.2093122e-07
2022-06-27	Colorado	Delta	0.00010925685	0.027378816	5.0295375e-07	0.0038931225	2.85245e-06	0.00064834475	1.6476679e-05	1.0573611e-07
2022-06-28	Colorado	Delta	9.1800015e-05	0.025245761	3.8191874e-07	0.0034529476	2.2657136e-06	0.0005610514	1.327851e-05	9.187913e-08
2022-06-22	Colorado	Omicron 21K	0.019429315	0.7781946	0.00059683324	0.18919607	0.0018694807	0.061091542	0.005980892	1.4662066e-05
2022-06-23	Colorado	Omicron 21K	0.015464463	0.7294433	0.00040607044	0.1664846	0.0013184624	0.051477313	0.0044560377	1.2352688e-05
2022-06-24	Colorado	Omicron 21K	0.012193111	0.66528404	0.0002773026	0.14451627	0.00094007683	0.043206986	0.0033513715	1.0282687e-05
2022-06-25	Colorado	Omicron 21K	0.009675847	0.6107884	0.00019372937	0.12820685	0.00067679066	0.03608183	0.0024941121	8.4186795e-06
2022-06-26	Colorado	Omicron 21K	0.007604558	0.57224447	0.00012827343	0.109722875	0.00047931747	0.030269843	0.0018359395	6.943592e-06
2022-06-27	Colorado	Omicron 21K	0.0058986354	0.54229224	8.762524e-05	0.09568249	0.00034353926	0.025133807	0.0013677084	5.6529084e-06
2022-06-28	Colorado	Omicron 21K	0.00467188	0.500166	5.8453144e-05	0.08354721	0.00024144138	0.020674467	0.0010106491	4.680506e-06
2022-06-22	Colorado	Omicron 21L	134.57904	409.06375	44.95771	270.24963	66.206474	192.58101	93.32208	0.103226855
2022-06-23	Colorado	Omicron 21L	119.46881	404.63086	36.544346	254.49835	55.37236	175.39153	79.9696	0.097030476
2022-06-24	Colorado	Omicron 21L	105.12836	395.54602	29.088028	241.13548	46.1093	161.68658	68.02031	0.09067698
2022-06-25	Colorado	Omicron 21L	93.548195	388.73022	23.424002	228.07626	38.052185	148.29208	57.748077	0.08452528
2022-06-26	Colorado	Omicron 21L	83.30764	371.75333	18.748575	218.40988	31.498446	135.64905	49.48435	0.07866418
2022-06-27	Colorado	Omicron 21L	73.9077	366.2237	15.180858	206.85658	25.962961	123.75399	42.280212	0.0728006
2022-06-28	Colorado	Omicron 21L	65.19896	370.7513	12.317034	195.5943	21.50222	113.165436	36.079678	0.0672486
2022-06-22	Colorado	Omicron 22A	138.51704	388.68192	49.805885	270.0373	70.29478	198.12933	95.5161	0.106279954
2022-06-23	Colorado	Omicron 22A	131.30127	394.36172	44.01605	266.23163	63.208344	190.29399	87.72397	0.10613642
2022-06-24	Colorado	Omicron 22A	124.27749	400.60828	39.13068	263.39273	57.18567	183.80989	81.11569	0.10587759
2022-06-25	Colorado	Omicron 22A	117.44949	405.72955	34.50014	261.7564	51.59527	176.85565	74.68095	0.105410315
2022-06-26	Colorado	Omicron 22A	110.5993	414.25726	30.599186	256.06985	46.392647	171.65459	68.79427	0.1039516
2022-06-27	Colorado	Omicron 22A	104.96474	423.59088	26.98811	256.52167	41.51275	167.8042	63.658485	0.1023739
2022-06-28	Colorado	Omicron 22A	99.25343	436.41678	23.817638	255.32977	37.197296	162.64648	58.727997	0.10115736
2022-06-22	Colorado	Omicron 22B	521.37195	953.98645	283.03058	784.5294	344.55362	651.9469	419.23627	0.4054344
2022-06-23	Colorado	Omicron 22B	519.58704	998.7704	270.072	801.69556	333.4288	657.2055	408.9682	0.42718017
2022-06-24	Colorado	Omicron 22B	517.66364	1034.7297	254.55214	822.4464	318.68924	667.16986	399.26355	0.44812202
2022-06-25	Colorado	Omicron 22B	516.629	1086.034	239.21799	847.66595	306.4897	674.0699	391.01776	0.47011185
2022-06-26	Colorado	Omicron 22B	513.50085	1144.7732	224.14426	873.38306	294.61978	682.4087	380.07758	0.49005267
2022-06-27	Colorado	Omicron 22B	509.45953	1211.3962	209.41255	904.49365	281.93704	694.58887	367.9873	0.51041496
2022-06-28	Colorado	Omicron 22B	508.7251	1303.7538	195.09761	938.31824	268.80435	705.14734	356.73553	0.52876
2022-06-22	Colorado	Omicron 22C	447.06482	828.6756	239.06671	671.295	296.21655	548.45264	364.0971	0.34843427
2022-06-23	Colorado	Omicron 22C	401.36026	800.0969	202.89575	623.89246	256.4589	506.1823	319.9356	0.33065903
2022-06-24	Colorado	Omicron 22C	358.85132	772.24866	169.36606	585.5615	220.96555	465.86676	280.64508	0.31267533
2022-06-25	Colorado	Omicron 22C	322.90417	741.92633	144.27893	548.7565	190.60545	429.99622	247.44963	0.29501376
2022-06-26	Colorado	Omicron 22C	289.58942	711.87445	121.66378	514.98553	164.66685	395.7885	216.85387	0.27832663
2022-06-27	Colorado	Omicron 22C	260.2809	699.13837	100.425835	486.4827	141.49593	362.90567	189.76099	0.26201746
2022-06-28	Colorado	Omicron 22C	233.68243	672.32904	83.30472	462.44238	122.105484	333.6554	166.24466	0.24490058
2022-06-22	Colorado	other	0.64768034	2.09329	0.206825	1.3737872	0.31134367	0.9555324	0.43176758	0.000490131
2022-06-23	Colorado	other	0.57417953	1.9413012	0.17781824	1.2536438	0.27140582	0.86790276	0.38218844	0.00046111777
2022-06-24	Colorado	other	0.5164979	1.802811	0.15134022	1.1484199	0.2385255	0.7853613	0.33693063	0.00043272978
2022-06-25	Colorado	other	0.46702242	1.6765553	0.13092686	1.0493689	0.2081131	0.7145472	0.29827017	0.0004055815
2022-06-26	Colorado	other	0.41878897	1.5485355	0.112073004	0.96001184	0.18164426	0.64804935	0.26369682	0.00037927678
2022-06-27	Colorado	other	0.3756979	1.4497409	0.096306585	0.88545156	0.15762141	0.5857075	0.23220943	0.00035439953
2022-06-28	Colorado	other	0.33595324	1.3633329	0.08344114	0.8055191	0.136895	0.53250164	0.20385697	0.0003279695
2022-06-22	Connecticut	Delta	0.033702955	1.72589	0.00062785385	0.45389727	0.0024784277	0.12826176	0.008613637	5.1970517e-05
2022-06-23	Connecticut	Delta	0.031682312	1.763719	0.0005305949	0.45135614	0.002179119	0.123832904	0.007953836	4.907771e-05
2022-06-24	Connecticut	Delta	0.03003369	1.82477	0.00044755195	0.4603754	0.0019172962	0.11989545	0.007189728	4.5609922e-05
2022-06-25	Connecticut	Delta	0.028687641	1.9532281	0.00037608744	0.4632069	0.0016968945	0.11672422	0.006639461	4.233292e-05
2022-06-26	Connecticut	Delta	0.027372938	2.060545	0.0003248519	0.46600112	0.0015192359	0.11393448	0.006116574	3.937049e-05
2022-06-27	Connecticut	Delta	0.026005365	2.163927	0.00027599212	0.4643795	0.001363609	0.11418075	0.005589085	3.709941e-05
2022-06-28	Connecticut	Delta	0.024766263	2.2194521	0.0002315401	0.47021997	0.0012168126	0.11022433	0.005064236	3.4240977e-05
2022-06-22	Connecticut	Omicron 21K	0.0026562759	1.6272484	7.756113e-06	0.14345902	5.2838845e-05	0.020351212	0.0003409877	4.250788e-06
2022-06-23	Connecticut	Omicron 21K	0.0021574267	1.7081158	4.9204946e-06	0.13548136	3.697302e-05	0.017877573	0.00025864656	3.4438185e-06
2022-06-24	Connecticut	Omicron 21K	0.0017541462	1.8633316	2.959775e-06	0.12679671	2.521152e-05	0.015686294	0.00018816706	2.757908e-06
2022-06-25	Connecticut	Omicron 21K	0.0014385954	2.0325704	1.9053144e-06	0.12136738	1.7228826e-05	0.014182367	0.00013895123	2.2095655e-06
2022-06-26	Connecticut	Omicron 21K	0.0011918824	2.1787114	1.1490371e-06	0.11627259	1.18181e-05	0.012874795	0.000103105755	1.7775369e-06
2022-06-27	Connecticut	Omicron 21K	0.0009766708	2.3814569	7.2019134e-07	0.11561593	7.776275e-06	0.011385214	7.487708e-05	1.3864409e-06
2022-06-28	Connecticut	Omicron 21K	0.00079981796	2.6829636	4.5372894e-07	0.11647864	5.2535247e-06	0.010293127	5.4838478e-05	1.0804683e-06
2022-06-22	Connecticut	Omicron 21L	39.407883	238.90825	6.485968	128.6717	12.265492	72.29578	20.910418	0.06469632
2022-06-23	Connecticut	Omicron 21L	36.300026	271.4536	4.937065	135.71169	10.041783	71.344055	18.08103	0.058192976
2022-06-24	Connecticut	Omicron 21L	33.756165	311.68295	3.7969878	142.56453	8.05526	70.4537	15.651274	0.053265665
2022-06-25	Connecticut	Omicron 21L	31.217983	355.03882	2.9412718	148.29575	6.667561	69.44329	13.649909	0.049148183
2022-06-26	Connecticut	Omicron 21L	29.049332	403.60565	2.2389216	155.15887	5.4639835	69.09101	11.743092	0.04473593
2022-06-27	Connecticut	Omicron 21L	26.689445	473.27097	1.6938552	163.28105	4.4415307	68.30722	10.004034	0.040842433
2022-06-28	Connecticut	Omicron 21L	24.618555	571.35767	1.2757311	172.72408	3.535611	69.173874	8.56485	0.036493056
2022-06-22	Connecticut	Omicron 22A	74.06082	253.05939	22.208612	163.21855	33.192074	111.92057	47.4597	0.11928388
2022-06-23	Connecticut	Omicron 22A	75.329895	285.90112	20.810305	174.61174	31.64862	116.65427	46.80073	0.120681465
2022-06-24	Connecticut	Omicron 22A	76.26407	315.3583	19.364084	188.09518	30.169632	121.479195	45.920692	0.12142263
2022-06-25	Connecticut	Omicron 22A	77.2923	354.556	17.727386	204.83023	28.893415	126.6533	45.698605	0.12214908
2022-06-26	Connecticut	Omicron 22A	78.8788	399.08008	16.463173	220.66962	27.784445	133.29272	44.716106	0.1225265
2022-06-27	Connecticut	Omicron 22A	81.01677	449.40887	15.280598	241.43753	26.177816	139.81279	43.877632	0.12192316
2022-06-28	Connecticut	Omicron 22A	83.219925	496.09644	14.189923	263.29974	24.958895	146.96881	43.419605	0.12104538
2022-06-22	Connecticut	Omicron 22B	276.66193	561.46533	132.34949	440.89502	172.71733	358.65887	215.61316	0.45789403
2022-06-23	Connecticut	Omicron 22B	289.34326	633.5591	129.02515	483.90543	172.21082	383.29776	217.99072	0.47559673
2022-06-24	Connecticut	Omicron 22B	301.0244	721.2355	123.45973	532.1422	169.12592	406.84512	221.13882	0.49260634
2022-06-25	Connecticut	Omicron 22B	315.04108	808.56445	118.73667	588.3451	167.405	435.8366	224.57034	0.5084327
2022-06-26	Connecticut	Omicron 22B	329.20862	927.42255	113.29297	648.877	163.31418	467.49585	227.05731	0.5234273
2022-06-27	Connecticut	Omicron 22B	343.9472	1067.0033	106.97735	723.62286	160.4612	507.50928	230.42679	0.53736734
2022-06-28	Connecticut	Omicron 22B	358.305	1239.3132	101.62027	801.0959	157.28651	550.71155	231.15747	0.55247957
2022-06-22	Connecticut	Omicron 22C	177.56845	452.65564	67.519516	330.7125	98.48347	243.44101	128.86975	0.29289594
2022-06-23	Connecticut	Omicron 22C	165.02032	484.88904	56.922527	332.90067	84.762344	233.5274	115.276855	0.26899552
2022-06-24	Connecticut	Omicron 22C	152.11249	515.0217	46.424316	335.41882	72.54324	226.2609	102.1775	0.24815008
2022-06-25	Connecticut	Omicron 22C	141.0714	553.3469	38.17476	340.0129	62.560993	217.96825	90.84122	0.2280773
2022-06-26	Connecticut	Omicron 22C	131.46074	599.96594	30.990532	344.0774	53.79038	212.42062	81.34702	0.20837966
2022-06-27	Connecticut	Omicron 22C	122.724335	640.39526	25.282953	351.44208	45.77024	207.06366	72.33848	0.19093533
2022-06-28	Connecticut	Omicron 22C	113.50647	687.74677	20.62556	357.37546	39.344128	201.1932	64.492966	0.17433117
2022-06-22	Connecticut	other	1.183776	6.2167864	0.23437484	3.3967013	0.4062638	2.0825462	0.66487134	0.0018785254
2022-06-23	Connecticut	other	1.1341915	6.3462253	0.21226612	3.393524	0.37609702	2.0360725	0.6320985	0.0017882178
2022-06-24	Connecticut	other	1.0836321	6.4611325	0.19181149	3.3767602	0.3421327	1.9897146	0.59402645	0.0016921088
2022-06-25	Connecticut	other	1.0526572	6.554689	0.17346232	3.3781877	0.32245508	1.9288238	0.5582984	0.0015994641
2022-06-26	Connecticut	other	1.0206162	6.7353635	0.15567105	3.3885546	0.302364	1.8865385	0.5249354	0.0015158739
2022-06-27	Connecticut	other	0.9897913	7.008684	0.13780144	3.3815732	0.27890378	1.8536258	0.49512106	0.0014266248
2022-06-28	Connecticut	other	0.9467081	7.0865507	0.122908205	3.3922842	0.25572622	1.8345516	0.46463066	0.0013410791
2022-06-22	Florida	Delta	2.9430867e-05	0.07460406	9.593803e-09	0.005041573	1.73634e-07	0.00040916886	1.939932e-06	2.673835e-09
