date	location	variant	median_r_forecast	r_forecast_upper_95	r_forecast_lower_95	r_forecast_upper_80	r_forecast_lower_80	r_forecast_upper_50	r_forecast_lower_50	median_freq
2025-06-27	USA	24F	-0.054985285	-0.01613439	-0.092037655	-0.028969098	-0.078888275	-0.0411911	-0.06677902	0.005105935
2025-06-28	USA	24F	-0.054932117	-0.016344594	-0.09168138	-0.029112676	-0.07870231	-0.04126692	-0.06671131	0.0047598355
2025-06-29	USA	24F	-0.054744005	-0.016689084	-0.090624355	-0.029460173	-0.07789783	-0.04144132	-0.06630063	0.004434758
2025-06-30	USA	24F	-0.054775238	-0.01658869	-0.09090495	-0.029342508	-0.07804914	-0.04139602	-0.06638837	0.00412754
2025-07-01	USA	24F	-0.05485511	-0.016361507	-0.09128785	-0.029188598	-0.07836771	-0.041386724	-0.06658733	0.0038382502
2025-07-02	USA	24F	-0.054853678	-0.016370986	-0.09125016	-0.029241866	-0.07832966	-0.041389346	-0.066562176	0.0035684719
2025-06-26	USA	24G	nan	nan	nan	nan	nan	nan	nan	6.5282046e-07
2025-06-27	USA	24G	-0.076909065	-0.039495427	-0.114150144	-0.052359592	-0.1017107	-0.06416798	-0.089927435	5.955193e-07
2025-06-28	USA	24G	-0.076796055	-0.03973091	-0.11398764	-0.05244417	-0.10140333	-0.064121485	-0.089756966	5.425502e-07
2025-06-29	USA	24G	-0.07670927	-0.040255453	-0.11305676	-0.052693754	-0.10068502	-0.06424403	-0.08925676	4.9428655e-07
2025-06-30	USA	24G	-0.076685905	-0.040064357	-0.11321688	-0.052630138	-0.100778006	-0.06424141	-0.08935881	4.4982022e-07
2025-07-01	USA	24G	-0.0767498	-0.039897583	-0.113611415	-0.052624326	-0.101082996	-0.06419325	-0.089574575	4.0929876e-07
2025-07-02	USA	24G	-0.07674456	-0.039947856	-0.11359978	-0.052655227	-0.10107422	-0.0641942	-0.08955574	3.726646e-07
2025-06-26	USA	24H	nan	nan	nan	nan	nan	nan	nan	0.029380383
2025-06-27	USA	24H	-0.028948307	0.008639803	-0.06584205	-0.0037256721	-0.053103782	-0.01612401	-0.041609526	0.028113909
2025-06-28	USA	24H	-0.028889656	0.008256075	-0.06550028	-0.003858471	-0.05280471	-0.01611638	-0.04141152	0.026896007
2025-06-29	USA	24H	-0.028702497	0.0076011894	-0.06454567	-0.0041266493	-0.052106	-0.01614058	-0.040743113	0.025719684
2025-06-30	USA	24H	-0.028725624	0.007931544	-0.06472822	-0.0040558884	-0.052274417	-0.016112685	-0.04092431	0.02458331
2025-07-01	USA	24H	-0.028778076	0.008049388	-0.06513467	-0.0040186457	-0.052541494	-0.016099334	-0.041149735	0.023468826
2025-07-02	USA	24H	-0.028770447	0.008012939	-0.065066434	-0.0040364335	-0.052499484	-0.016084671	-0.041123748	0.022402743
2025-06-26	USA	25A	nan	nan	nan	nan	nan	nan	nan	0.121201545
2025-06-27	USA	25A	-0.037525892	-0.00017874344	-0.074499205	-0.013232137	-0.061962653	-0.024866402	-0.050326288	0.11490661
2025-06-28	USA	25A	-0.037454486	-0.0006106954	-0.07414903	-0.013448647	-0.061712362	-0.024929881	-0.050188422	0.108910464
2025-06-29	USA	25A	-0.037412763	-0.0011619532	-0.0731055	-0.013694527	-0.060769223	-0.025032222	-0.049729764	0.103109
2025-06-30	USA	25A	-0.037424326	-0.0010170427	-0.07340362	-0.013666517	-0.0609246	-0.025022388	-0.04984039	0.09760545
2025-07-01	USA	25A	-0.037466288	-0.0009092448	-0.07379295	-0.013615159	-0.061335612	-0.024974704	-0.05005437	0.092291564
2025-07-02	USA	25A	-0.03745687	-0.0009767888	-0.07374929	-0.013640339	-0.061263345	-0.024993956	-0.05002588	0.087338045
2025-06-26	USA	25B	nan	nan	nan	nan	nan	nan	nan	0.36301303
2025-06-27	USA	25B	0.028487206	0.06563189	-0.008496255	0.053611733	0.0037189245	0.040815055	0.015823245	0.36793673
2025-06-28	USA	25B	0.028571367	0.06520996	-0.0081595965	0.053294193	0.0041248556	0.040749133	0.01608193	0.37284434
2025-06-29	USA	25B	0.028801382	0.064406015	-0.0074227815	0.05296279	0.005045748	0.040743023	0.01637131	0.37763846
2025-06-30	USA	25B	0.028752089	0.06476376	-0.0076343245	0.053073697	0.004842686	0.04070607	0.016253471	0.38199803
2025-07-01	USA	25B	0.028643608	0.06494075	-0.007931465	0.053213343	0.0044557094	0.040715754	0.016150713	0.3862734
2025-07-02	USA	25B	0.028674006	0.06484435	-0.007855815	0.053131573	0.0045536994	0.040694386	0.016194522	0.39062536
2025-06-26	USA	25C	nan	nan	nan	nan	nan	nan	nan	0.45920742
2025-06-27	USA	25C	0.023931026	0.061348196	-0.012362951	0.049492545	-0.000359465	0.036896467	0.01139766	0.46331713
2025-06-28	USA	25C	0.024017215	0.060844414	-0.011982227	0.049374297	-8.320846e-05	0.03694111	0.011590719	0.46709642
2025-06-29	USA	25C	0.024246871	0.06050856	-0.011038887	0.04905365	0.000773549	0.036940873	0.011955678	0.47087902
2025-06-30	USA	25C	0.024169326	0.060599986	-0.011251271	0.0492062	0.00055208174	0.0368931	0.011849344	0.47426
2025-07-01	USA	25C	0.024080038	0.060707197	-0.011672604	0.049310915	0.00013918865	0.03692624	0.011715353	0.47751445
2025-07-02	USA	25C	0.02411747	0.060639072	-0.011588311	0.049266618	0.0002353905	0.036889583	0.011751115	0.4803552
2025-06-26	USA	other	nan	nan	nan	nan	nan	nan	nan	0.009609448
2025-06-27	USA	other	-0.037557125	-0.00047995918	-0.07466233	-0.012894416	-0.06140995	-0.024490118	-0.0500921	0.009113003
2025-06-28	USA	other	-0.0374794	-0.0008422567	-0.074352585	-0.012915906	-0.061116315	-0.0245229	-0.049880147	0.008645718
2025-06-29	USA	other	-0.037237883	-0.0016144303	-0.07322605	-0.013220077	-0.060476877	-0.024635792	-0.049259186	0.008192327
2025-06-30	USA	other	-0.03730917	-0.0014021778	-0.07338657	-0.013151797	-0.06061182	-0.024607897	-0.049371243	0.0077567156
2025-07-01	USA	other	-0.03738475	-0.0010925215	-0.07395308	-0.012967255	-0.060856868	-0.024553418	-0.049637556	0.007346563
2025-07-02	USA	other	-0.037394762	-0.0011711996	-0.0738796	-0.013012941	-0.06082611	-0.024585605	-0.04959643	0.0069502867
