date	location	variant	median_freq	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50
2024-05-22	USA	24A	0.41133595	0.4270429	0.3956314	0.42180204	0.40082437	0.4168649	0.40582904
2024-05-23	USA	24A	0.41119847	0.4268918	0.395533	0.4216468	0.40071627	0.41672426	0.4057011
2024-05-24	USA	24A	0.40859526	0.42382792	0.39343986	0.41873577	0.3985105	0.41405523	0.40338185
2024-05-25	USA	24A	0.40358964	0.41778797	0.38909343	0.41313842	0.3940043	0.408764	0.39864662
2024-05-26	USA	24A	0.4001903	0.41373765	0.38620013	0.40941486	0.39098513	0.40517506	0.39536163
2024-05-27	USA	24A	0.3981067	0.41138536	0.38444224	0.40718004	0.3891698	0.40303946	0.39341095
2024-05-28	USA	24A	0.3954737	0.40842554	0.3823355	0.4043009	0.3867646	0.4002573	0.3910246
2024-05-29	USA	24A	0.3921377	0.40466088	0.37958813	0.40066755	0.38372636	0.39674234	0.3878682
2024-05-30	USA	24A	0.3888954	0.40102726	0.3769607	0.39712372	0.38089955	0.39339745	0.38475555
2024-05-31	USA	24A	0.3860873	0.39790592	0.37452936	0.39407524	0.3783837	0.3904965	0.38205191
2024-06-01	USA	24A	0.38334483	0.39481598	0.37204093	0.39104196	0.37583733	0.3876143	0.379341
2024-06-02	USA	24A	0.38038415	0.39144245	0.36943808	0.38780022	0.3730878	0.38449734	0.37648833
2024-06-03	USA	24A	0.3773998	0.3881601	0.3667193	0.38454786	0.37035722	0.3813518	0.37361655
2024-06-04	USA	24A	0.37449688	0.38479996	0.36403906	0.38142556	0.36770198	0.37836415	0.3708884
2024-06-05	USA	24A	0.3716851	0.38172883	0.3614368	0.37841496	0.3650751	0.37538624	0.36815825
2024-06-06	USA	24A	0.3688825	0.37860656	0.3589123	0.37536663	0.36236426	0.3724013	0.36539146
2024-06-07	USA	24A	0.36603132	0.37540913	0.35629722	0.3723543	0.35968554	0.3694854	0.36262172
2024-06-08	USA	24A	0.36328804	0.37248614	0.3536991	0.3693615	0.35709912	0.3665792	0.35991296
2024-06-09	USA	24A	0.3605048	0.36944532	0.3511359	0.36638108	0.3544571	0.3636768	0.35722888
