date	location	variant	median_freq	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50
2022-07-28	Australia	clade 21L	0.030980172	0.039007433	0.02463872	0.035757482	0.02655968	0.03330764	0.028570032
2022-07-29	Australia	clade 21L	0.030962244	0.038969673	0.024634287	0.0357272	0.026552254	0.03327951	0.028555268
2022-07-30	Australia	clade 21L	0.030660722	0.03832601	0.024514917	0.035270467	0.026351543	0.03288299	0.028315656
2022-07-31	Australia	clade 21L	0.030139264	0.037388336	0.024316333	0.034486633	0.026083332	0.032243244	0.027944298
2022-08-01	Australia	clade 21L	0.029867366	0.036836788	0.024210686	0.034088235	0.02595423	0.031896997	0.027741617
2022-08-02	Australia	clade 21L	0.029672146	0.036507305	0.024146827	0.033834815	0.025850588	0.03166189	0.027604837
2022-08-03	Australia	clade 21L	0.02942282	0.035972744	0.024072403	0.033459447	0.025723157	0.031343006	0.02741137
2022-08-04	Australia	clade 21L	0.029118322	0.035416342	0.023922648	0.032998443	0.025551196	0.030950312	0.027193088
2022-08-05	Australia	clade 21L	0.02884674	0.034879252	0.023821492	0.032614198	0.025406715	0.030634817	0.026982164
2022-08-06	Australia	clade 21L	0.028600689	0.03448088	0.023735043	0.032263044	0.025288166	0.03034512	0.026797045
2022-08-07	Australia	clade 21L	0.02836487	0.034010433	0.023635605	0.031923518	0.025156407	0.030060278	0.026608054
2022-08-08	Australia	clade 21L	0.028104559	0.033493068	0.023542719	0.031547297	0.02499883	0.02975752	0.026409578
2022-08-09	Australia	clade 21L	0.027832853	0.033066418	0.023429947	0.031192165	0.02483114	0.029469928	0.026194587
2022-08-10	Australia	clade 21L	0.027610295	0.03269734	0.023326498	0.030857898	0.02466206	0.029183855	0.026015947
2022-08-11	Australia	clade 21L	0.027374122	0.032254808	0.023252483	0.030518204	0.024511233	0.028901776	0.025830373
2022-08-12	Australia	clade 21L	0.027131932	0.031808898	0.023124272	0.030182013	0.024360312	0.028615728	0.025643103
2022-08-13	Australia	clade 21L	0.02689875	0.03146107	0.023027536	0.029846597	0.024210336	0.02835185	0.025429597
2022-08-14	Australia	clade 21L	0.026658949	0.031062791	0.022887757	0.029539794	0.024064928	0.028061476	0.025234655
2022-08-15	Australia	clade 21L	0.026404586	0.030721461	0.0227523	0.029168796	0.023891388	0.027786804	0.025019394
2022-08-16	Australia	clade 21L	0.026167467	0.030313866	0.022641068	0.0288718	0.02374674	0.027515795	0.024852134
2022-08-17	Australia	clade 21L	0.02593904	0.029932206	0.022524275	0.028564805	0.023578923	0.027231421	0.02463975
2022-08-18	Australia	clade 21L	0.025708057	0.02959467	0.022416467	0.02825176	0.023426326	0.026972992	0.024451395
2022-08-19	Australia	clade 21L	0.025501363	0.029242584	0.022261249	0.027970508	0.023257833	0.026718384	0.0242593
2022-08-20	Australia	clade 21L	0.02526664	0.028886924	0.022127746	0.027674986	0.023100646	0.026471537	0.024065902
2022-08-21	Australia	clade 21L	0.025043543	0.028577544	0.021980021	0.027415952	0.022936473	0.02623362	0.02386786
2022-08-22	Australia	clade 21L	0.024824405	0.028282706	0.021824235	0.027134728	0.022769665	0.025987271	0.023676984
2022-08-23	Australia	clade 21L	0.024596768	0.027978653	0.021647096	0.026860392	0.022587445	0.0257556	0.02348622
2022-08-24	Australia	clade 21L	0.024377372	0.027718792	0.021475662	0.026601031	0.02239084	0.025503209	0.023305846
2022-08-25	Australia	clade 21L	0.024179384	0.027449012	0.021308295	0.02632908	0.022208273	0.025246428	0.023123663
2022-08-26	Australia	clade 21L	0.02397339	0.027212111	0.02115307	0.026060825	0.022047762	0.025003476	0.022935288
2022-08-27	Australia	clade 21L	0.02376432	0.026971158	0.021024	0.02582804	0.021862185	0.02477887	0.022761397
