date	location	variant	median_I_smooth	I_smooth_upper_95	I_smooth_lower_95	I_smooth_upper_80	I_smooth_lower_80	I_smooth_upper_50	I_smooth_lower_50	median_freq
2022-09-21	Australia	clade 22A	379.24884	456.32104	317.08334	429.27676	337.11386	404.0674	355.89056	0.06836489
2022-09-22	Australia	clade 22A	361.02667	433.92123	302.161	408.15967	321.30405	384.7543	339.35312	0.06772803
2022-09-23	Australia	clade 22A	344.1076	414.24875	287.899	389.04846	306.52756	366.87695	323.52728	0.06707741
2022-09-24	Australia	clade 22A	328.55597	395.1982	275.0203	371.37018	292.6074	349.8483	308.96298	0.06643255
2022-09-25	Australia	clade 22A	313.89868	376.9236	261.91135	355.00406	279.51376	334.30115	295.31158	0.065800965
2022-09-26	Australia	clade 22A	300.30597	360.39685	250.38857	339.3888	267.03928	320.0633	282.4494	0.06514816
2022-09-27	Australia	clade 22A	287.8407	345.26138	239.96255	325.47662	255.6958	306.6748	270.4306	0.06447736
2022-09-28	Australia	clade 22A	276.03583	331.22437	230.17183	312.5047	244.80731	294.3226	259.4527	0.0637974
2022-09-29	Australia	clade 22A	265.19388	319.07062	220.39526	300.80222	234.7725	283.15527	249.13266	0.06310868
2022-09-30	Australia	clade 22A	255.11578	308.5918	211.65782	289.21802	225.50758	272.42413	239.72722	0.06242965
2022-10-01	Australia	clade 22A	245.9974	297.96835	203.85184	279.3241	216.9823	263.20947	230.87038	0.061732654
2022-10-02	Australia	clade 22A	237.51234	288.31094	196.37698	269.65198	209.17647	254.04486	222.79546	0.061025426
2022-10-03	Australia	clade 22A	229.6695	280.0017	189.5309	261.24265	202.1545	246.03152	215.34358	0.060299784
2022-10-04	Australia	clade 22A	222.46475	272.4106	183.49419	253.40556	195.72852	238.4548	208.4944	0.059575647
2022-10-05	Australia	clade 22A	215.74994	264.76514	177.5278	246.31192	189.8536	231.62212	202.30661	0.05884958
2022-10-06	Australia	clade 22A	210.02898	257.3493	172.12746	240.17175	184.53984	225.42595	196.40283	0.058091886
2022-10-07	Australia	clade 22A	204.71109	250.84749	167.58063	234.5155	179.52403	219.75821	191.38258	0.057333883
2022-10-08	Australia	clade 22A	200.08173	245.002	163.0737	229.10352	174.96196	214.65913	186.73792	0.056563843
2022-10-09	Australia	clade 22A	195.75183	240.53891	159.34612	224.47136	171.15761	210.14253	182.54834	0.05580102
2022-10-10	Australia	clade 22A	191.9284	236.24974	156.42763	220.32996	167.76474	206.04648	178.86168	0.055008315
2022-10-11	Australia	clade 22A	188.49936	232.32095	153.61392	216.66069	164.81093	202.30463	175.63748	0.054212056
2022-10-12	Australia	clade 22A	185.54236	228.90642	150.9562	213.27081	162.16026	199.21274	172.83832	0.053414002
2022-10-13	Australia	clade 22A	183.06805	225.93622	148.83585	210.3282	159.99637	196.30801	170.46954	0.05260296
2022-10-14	Australia	clade 22A	180.86353	223.02995	147.32558	207.57033	157.95576	193.93762	168.54747	0.051775776
2022-10-15	Australia	clade 22A	178.87819	220.21873	146.00946	205.14185	156.32085	192.05013	166.71953	0.05092126
2022-10-16	Australia	clade 22A	177.3786	218.6539	144.81073	203.05914	155.17917	190.41763	165.39536	0.050059944
2022-10-17	Australia	clade 22A	176.22028	216.58894	144.03055	201.42188	154.29735	189.17465	164.12112	0.04919084
