date	location	variant	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50
2022-12-25	Australia	clade 21L	0.003363185	0.005210296	0.0021116429	0.0045103454	0.0025130452	0.0039187353	0.0028759914
2022-12-26	Australia	clade 21L	0.003199026	0.0050054244	0.001996215	0.004314637	0.0023791108	0.003743028	0.0027275113
2022-12-27	Australia	clade 21L	0.0030415198	0.0047930814	0.0018669374	0.00412556	0.0022484416	0.0035708554	0.0025876118
2022-12-28	Australia	clade 21L	0.0028946907	0.0046012555	0.0017675468	0.0039411816	0.0021258683	0.0034051493	0.002456143
2022-12-29	Australia	clade 21L	0.0027516908	0.004409765	0.0016613954	0.0037678014	0.002007169	0.0032455735	0.0023270294
2022-12-30	Australia	clade 21L	0.0026140558	0.0042212144	0.0015595735	0.0035994712	0.0018935706	0.0030964068	0.0022044124
2022-12-31	Australia	clade 21L	0.002483809	0.004043203	0.0014652404	0.0034378537	0.0017848829	0.002949364	0.0020890771
2022-12-25	Australia	clade 22A	0.0018698598	0.0024419234	0.0014287356	0.0022231562	0.0015648582	0.00204327	0.0017027116
2022-12-26	Australia	clade 22A	0.0017416724	0.0022880537	0.0013244884	0.0020714097	0.0014523448	0.0019053683	0.0015834195
2022-12-27	Australia	clade 22A	0.0016209339	0.0021398463	0.00122755	0.0019342354	0.0013484203	0.0017771719	0.0014712414
2022-12-28	Australia	clade 22A	0.001509229	0.0020024623	0.0011374753	0.0018048099	0.0012505227	0.0016560024	0.0013642593
2022-12-29	Australia	clade 22A	0.0014047918	0.0018692103	0.0010488299	0.0016845154	0.001159467	0.0015430166	0.0012676645
2022-12-30	Australia	clade 22A	0.0013058446	0.001743887	0.0009705036	0.0015722691	0.001074702	0.0014375413	0.0011780922
2022-12-31	Australia	clade 22A	0.0012148232	0.0016304228	0.0008941864	0.0014670709	0.0009965113	0.0013393709	0.0010936421
2022-12-25	Australia	clade 22B	0.040109448	0.047670964	0.03369013	0.04503539	0.03575194	0.042569693	0.03788942
2022-12-26	Australia	clade 22B	0.037649434	0.044898894	0.03143831	0.042373244	0.033478428	0.040003367	0.035502188
2022-12-27	Australia	clade 22B	0.035338983	0.04226676	0.029269358	0.039862085	0.03132817	0.037584342	0.033251707
2022-12-28	Australia	clade 22B	0.033148352	0.039849196	0.02726641	0.037504356	0.029265981	0.03531286	0.031137057
2022-12-29	Australia	clade 22B	0.031082172	0.037474	0.025350513	0.035256837	0.027329177	0.03314869	0.02916015
2022-12-30	Australia	clade 22B	0.029126687	0.03524834	0.0235709	0.033154897	0.025529295	0.031129053	0.027296504
2022-12-31	Australia	clade 22B	0.027289417	0.033165637	0.021843547	0.031168915	0.023862062	0.029203605	0.025538446
2022-12-25	Australia	clade 22C	4.0811308e-08	7.8631484e-07	2.0083557e-09	2.9935327e-07	5.9010254e-09	1.1244187e-07	1.4202593e-08
2022-12-26	Australia	clade 22C	3.6027817e-08	7.1004166e-07	1.7211521e-09	2.6705627e-07	5.126526e-09	9.96925e-08	1.2435482e-08
2022-12-27	Australia	clade 22C	3.166069e-08	6.387058e-07	1.4806739e-09	2.384789e-07	4.457663e-09	8.847628e-08	1.0857629e-08
2022-12-28	Australia	clade 22C	2.7920922e-08	5.742894e-07	1.2735195e-09	2.126672e-07	3.874425e-09	7.85744e-08	9.477006e-09
2022-12-29	Australia	clade 22C	2.46132e-08	5.162968e-07	1.0931015e-09	1.8950726e-07	3.3668413e-09	6.9876e-08	8.250062e-09
2022-12-30	Australia	clade 22C	2.1708269e-08	4.6418717e-07	9.382293e-10	1.691613e-07	2.9030682e-09	6.211636e-08	7.1867334e-09
2022-12-31	Australia	clade 22C	1.9111098e-08	4.1684743e-07	8.1023e-10	1.5113898e-07	2.5103832e-09	5.5175185e-08	6.265858e-09
2022-12-25	Australia	clade 22D	0.40299016	0.4442859	0.3601437	0.43039992	0.375033	0.41721973	0.38863474
2022-12-26	Australia	clade 22D	0.4026499	0.44555253	0.3578069	0.4308962	0.3736474	0.41722938	0.38763922
2022-12-27	Australia	clade 22D	0.4021013	0.4465391	0.35461816	0.4312967	0.3722764	0.41712415	0.3866089
2022-12-28	Australia	clade 22D	0.4015224	0.4476309	0.35200447	0.431602	0.3703577	0.4169247	0.3853916
2022-12-29	Australia	clade 22D	0.40063706	0.44807395	0.3474497	0.43192488	0.36865205	0.4166127	0.38407657
2022-12-30	Australia	clade 22D	0.39957187	0.4483878	0.3424653	0.43202367	0.36665824	0.4161068	0.3825666
