date	location	variant	median_I	I_upper_95	I_lower_95	I_upper_80	I_lower_80	I_upper_50	I_lower_50
2021-10-22	Germany	Delta	13962.0	18018.0	10319.0	16692.0	11759.0	14770.0	12168.0
2021-10-23	Germany	Delta	14647.0	19289.0	11188.0	17333.0	12226.0	15987.0	13250.0
2021-10-24	Germany	Delta	15378.0	20051.0	11546.0	18077.0	12685.0	16720.0	13816.0
2021-10-25	Germany	Delta	16209.0	20599.0	11829.0	19010.0	13271.0	17485.0	14395.0
2021-10-26	Germany	Delta	17049.0	22021.0	12678.0	20111.0	14008.0	18439.0	15185.0
2021-10-27	Germany	Delta	17957.0	23360.0	13422.0	21252.0	14792.0	19241.0	15752.0
2021-10-28	Germany	Delta	18973.0	24688.0	14067.0	22305.0	15443.0	20659.0	16978.0
2021-10-29	Germany	Delta	20008.0	26060.0	14740.0	23551.0	16291.0	21752.0	17900.0
2021-10-30	Germany	Delta	21190.0	27664.0	15680.0	24921.0	17131.0	22668.0	18577.0
2021-10-31	Germany	Delta	22415.0	29211.0	16607.0	26353.0	18109.0	24385.0	20089.0
2021-11-01	Germany	Delta	23769.0	31028.0	17622.0	27895.0	19140.0	25685.0	21188.0
2021-11-02	Germany	Delta	25157.0	33391.0	19065.0	29429.0	20185.0	27139.0	22387.0
2021-11-03	Germany	Delta	26602.0	35126.0	20038.0	31226.0	21568.0	28794.0	23792.0
2021-11-04	Germany	Delta	28179.0	36709.0	20725.0	33084.0	22942.0	30626.0	25384.0
2021-11-05	Germany	Delta	29750.0	39096.0	22276.0	35630.0	24938.0	32304.0	26721.0
2021-11-06	Germany	Delta	31521.0	40932.0	23399.0	36910.0	25784.0	33569.0	27607.0
2021-11-07	Germany	Delta	33219.0	43206.0	24911.0	39171.0	27468.0	35756.0	29572.0
2021-11-08	Germany	Delta	35030.0	45706.0	26315.0	41611.0	29222.0	37632.0	31111.0
2021-11-09	Germany	Delta	36864.0	46991.0	26960.0	43079.0	30113.0	39371.0	32520.0
2021-11-10	Germany	Delta	38756.0	49252.0	28401.0	45798.0	32176.0	41145.0	33974.0
2021-11-11	Germany	Delta	40645.0	52612.0	30576.0	47233.0	32880.0	42777.0	35369.0
2021-11-12	Germany	Delta	42323.0	54439.0	31561.0	49914.0	34837.0	45512.0	37725.0
2021-11-13	Germany	Delta	44135.0	56337.0	32313.0	51257.0	35439.0	48107.0	39912.0
2021-11-14	Germany	Delta	45945.0	59336.0	34214.0	53640.0	37165.0	49755.0	41129.0
2021-11-15	Germany	Delta	47746.0	61187.0	35162.0	55720.0	38476.0	51067.0	41928.0
2021-11-16	Germany	Delta	49387.0	63210.0	36282.0	58799.0	40746.0	53784.0	44114.0
2021-11-17	Germany	Delta	50915.0	65218.0	36984.0	60688.0	41899.0	54583.0	44467.0
2021-11-18	Germany	Delta	52490.0	68846.0	39053.0	62211.0	42713.0	57137.0	46662.0
2021-11-19	Germany	Delta	53914.0	70044.0	38773.0	64307.0	43788.0	58986.0	48088.0
2021-11-20	Germany	Delta	55204.0	72318.0	39906.0	66674.0	45245.0	58943.0	47840.0
2021-11-21	Germany	Delta	56421.0	75091.0	41242.0	68554.0	46428.0	61611.0	50213.0
2021-11-22	Germany	Delta	57391.0	76104.0	41016.0	69338.0	46571.0	61935.0	50028.0
2021-11-23	Germany	Delta	58193.0	78254.0	42010.0	70700.0	47157.0	62973.0	50695.0
2021-11-24	Germany	Delta	58854.0	79772.0	42203.0	71068.0	46693.0	65133.0	52492.0
2021-11-25	Germany	Delta	59570.0	80754.0	42116.0	73335.0	48110.0	65899.0	52827.0
2021-11-26	Germany	Delta	60309.0	82254.0	42061.0	73177.0	47028.0	64153.0	50515.0
2021-11-27	Germany	Delta	61210.0	83529.0	41708.0	74921.0	47579.0	65815.0	51759.0
2021-11-28	Germany	Delta	61995.0	85586.0	41113.0	77063.0	48247.0	66403.0	51489.0
2021-11-29	Germany	Delta	62677.0	89194.0	41627.0	76808.0	46417.0	68958.0	52983.0
2021-11-30	Germany	Delta	63414.0	93156.0	41654.0	79852.0	46922.0	68932.0	51435.0
2021-12-01	Germany	Delta	64248.0	95763.0	39346.0	80601.0	43955.0	72746.0	53244.0
2021-12-02	Germany	Delta	64768.0	99499.0	36853.0	83889.0	43023.0	76963.0	55180.0
2021-10-01	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-02	Germany	Omicron	0.0	4.0	0.0	1.0	0.0	0.0	0.0
2021-10-03	Germany	Omicron	0.0	5.0	0.0	1.0	0.0	0.0	0.0
2021-10-04	Germany	Omicron	0.0	5.0	0.0	2.0	0.0	0.0	0.0
2021-10-05	Germany	Omicron	0.0	5.0	0.0	2.0	0.0	0.0	0.0
2021-10-06	Germany	Omicron	0.0	5.0	0.0	1.0	0.0	0.0	0.0
2021-10-07	Germany	Omicron	0.0	4.0	0.0	1.0	0.0	0.0	0.0
2021-10-08	Germany	Omicron	0.0	4.0	0.0	1.0	0.0	0.0	0.0
2021-10-09	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-10	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-11	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-12	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-13	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-14	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-15	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-16	Germany	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-17	Germany	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-18	Germany	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-19	Germany	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-20	Germany	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-21	Germany	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-22	Germany	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-23	Germany	Omicron	1.0	3.0	0.0	2.0	0.0	1.0	0.0
2021-10-24	Germany	Omicron	1.0	3.0	0.0	2.0	0.0	1.0	0.0
2021-10-25	Germany	Omicron	1.0	3.0	0.0	2.0	0.0	1.0	0.0
2021-10-26	Germany	Omicron	1.0	3.0	0.0	2.0	0.0	1.0	0.0
2021-10-27	Germany	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-28	Germany	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-29	Germany	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-30	Germany	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-31	Germany	Omicron	1.0	5.0	0.0	3.0	0.0	1.0	0.0
2021-11-01	Germany	Omicron	1.0	5.0	0.0	3.0	0.0	1.0	0.0
2021-11-02	Germany	Omicron	1.0	5.0	0.0	3.0	0.0	2.0	0.0
2021-11-03	Germany	Omicron	2.0	6.0	0.0	3.0	0.0	2.0	1.0
2021-11-04	Germany	Omicron	2.0	7.0	0.0	4.0	0.0	2.0	1.0
2021-11-05	Germany	Omicron	2.0	7.0	0.0	4.0	0.0	2.0	1.0
2021-11-06	Germany	Omicron	3.0	8.0	0.0	5.0	1.0	3.0	1.0
2021-11-07	Germany	Omicron	3.0	10.0	0.0	6.0	1.0	3.0	1.0
2021-11-08	Germany	Omicron	3.0	11.0	0.0	7.0	1.0	4.0	1.0
2021-11-09	Germany	Omicron	4.0	13.0	1.0	8.0	1.0	5.0	2.0
2021-11-10	Germany	Omicron	5.0	15.0	1.0	9.0	1.0	5.0	2.0
2021-11-11	Germany	Omicron	6.0	18.0	1.0	11.0	2.0	7.0	2.0
2021-11-12	Germany	Omicron	7.0	21.0	1.0	13.0	2.0	8.0	3.0
2021-11-13	Germany	Omicron	9.0	25.0	2.0	15.0	2.0	10.0	4.0
2021-11-14	Germany	Omicron	11.0	29.0	2.0	19.0	4.0	12.0	4.0
2021-11-15	Germany	Omicron	14.0	36.0	4.0	23.0	5.0	16.0	7.0
2021-11-16	Germany	Omicron	17.0	43.0	5.0	28.0	6.0	19.0	9.0
2021-11-17	Germany	Omicron	22.0	54.0	7.0	36.0	9.0	25.0	12.0
2021-11-18	Germany	Omicron	28.0	65.0	9.0	45.0	11.0	32.0	16.0
2021-11-19	Germany	Omicron	37.0	80.0	12.0	57.0	16.0	43.0	23.0
2021-11-20	Germany	Omicron	48.0	103.0	17.0	72.0	20.0	54.0	29.0
2021-11-21	Germany	Omicron	63.0	131.0	25.0	93.0	29.0	72.0	40.0
2021-11-22	Germany	Omicron	83.0	166.0	35.0	119.0	38.0	92.0	52.0
2021-11-23	Germany	Omicron	110.0	214.0	49.0	160.0	57.0	124.0	72.0
2021-11-24	Germany	Omicron	147.0	271.0	66.0	206.0	76.0	164.0	99.0
2021-11-25	Germany	Omicron	194.0	349.0	86.0	277.0	111.0	218.0	136.0
2021-11-26	Germany	Omicron	257.0	470.0	124.0	363.0	152.0	293.0	185.0
2021-11-27	Germany	Omicron	341.0	616.0	163.0	469.0	196.0	382.0	241.0
2021-11-28	Germany	Omicron	451.0	794.0	198.0	631.0	269.0	525.0	336.0
2021-11-29	Germany	Omicron	594.0	1054.0	255.0	828.0	339.0	692.0	440.0
2021-11-30	Germany	Omicron	784.0	1427.0	329.0	1117.0	441.0	891.0	544.0
2021-12-01	Germany	Omicron	1034.0	1943.0	408.0	1538.0	574.0	1187.0	700.0
2021-12-02	Germany	Omicron	1363.0	2717.0	551.0	2114.0	732.0	1582.0	889.0
2021-10-01	Germany	other	6.0	18.0	1.0	11.0	2.0	7.0	3.0
2021-10-02	Germany	other	8.0	22.0	1.0	13.0	2.0	9.0	3.0
2021-10-03	Germany	other	8.0	24.0	1.0	15.0	2.0	10.0	4.0
2021-10-04	Germany	other	9.0	26.0	1.0	15.0	2.0	10.0	4.0
2021-10-05	Germany	other	9.0	25.0	2.0	15.0	2.0	10.0	4.0
2021-10-06	Germany	other	9.0	24.0	2.0	15.0	2.0	10.0	4.0
2021-10-07	Germany	other	8.0	22.0	2.0	14.0	2.0	9.0	4.0
2021-10-08	Germany	other	8.0	20.0	2.0	13.0	2.0	9.0	4.0
2021-10-09	Germany	other	8.0	20.0	2.0	13.0	3.0	9.0	4.0
2021-10-10	Germany	other	8.0	19.0	2.0	13.0	3.0	9.0	4.0
2021-10-11	Germany	other	8.0	19.0	2.0	13.0	3.0	9.0	4.0
2021-10-12	Germany	other	8.0	18.0	2.0	12.0	3.0	8.0	4.0
2021-10-13	Germany	other	7.0	17.0	2.0	12.0	3.0	8.0	4.0
2021-10-14	Germany	other	7.0	17.0	2.0	11.0	3.0	8.0	4.0
2021-10-15	Germany	other	7.0	16.0	2.0	11.0	3.0	8.0	4.0
2021-10-16	Germany	other	7.0	16.0	2.0	11.0	3.0	8.0	4.0
2021-10-17	Germany	other	7.0	16.0	2.0	11.0	3.0	8.0	4.0
2021-10-18	Germany	other	7.0	15.0	2.0	11.0	3.0	8.0	4.0
2021-10-19	Germany	other	7.0	15.0	2.0	10.0	2.0	7.0	3.0
2021-10-20	Germany	other	7.0	15.0	2.0	11.0	3.0	7.0	3.0
2021-10-21	Germany	other	7.0	15.0	2.0	11.0	3.0	7.0	3.0
2021-10-22	Germany	other	6.0	15.0	2.0	11.0	3.0	7.0	3.0
2021-10-23	Germany	other	6.0	15.0	2.0	10.0	2.0	7.0	3.0
2021-10-24	Germany	other	6.0	15.0	2.0	10.0	3.0	7.0	3.0
2021-10-25	Germany	other	6.0	15.0	1.0	10.0	3.0	7.0	3.0
2021-10-26	Germany	other	6.0	15.0	2.0	11.0	3.0	7.0	3.0
2021-10-27	Germany	other	7.0	15.0	1.0	11.0	3.0	7.0	3.0
2021-10-28	Germany	other	7.0	15.0	2.0	11.0	3.0	7.0	3.0
2021-10-29	Germany	other	7.0	16.0	1.0	11.0	3.0	7.0	3.0
2021-10-30	Germany	other	7.0	16.0	2.0	11.0	3.0	8.0	3.0
2021-10-31	Germany	other	7.0	17.0	2.0	12.0	3.0	8.0	4.0
2021-11-01	Germany	other	7.0	17.0	1.0	12.0	2.0	8.0	4.0
2021-11-02	Germany	other	8.0	18.0	2.0	12.0	3.0	9.0	4.0
2021-11-03	Germany	other	8.0	19.0	2.0	13.0	3.0	9.0	4.0
2021-11-04	Germany	other	8.0	20.0	2.0	14.0	3.0	10.0	4.0
2021-11-05	Germany	other	9.0	22.0	2.0	14.0	3.0	10.0	4.0
2021-11-06	Germany	other	9.0	24.0	2.0	15.0	3.0	11.0	4.0
2021-11-07	Germany	other	10.0	25.0	2.0	16.0	3.0	11.0	5.0
2021-11-08	Germany	other	10.0	27.0	2.0	17.0	3.0	13.0	6.0
2021-11-09	Germany	other	11.0	28.0	2.0	19.0	4.0	13.0	5.0
2021-11-10	Germany	other	12.0	30.0	2.0	20.0	4.0	14.0	6.0
2021-11-11	Germany	other	13.0	33.0	3.0	21.0	4.0	15.0	7.0
2021-11-12	Germany	other	14.0	36.0	4.0	23.0	5.0	17.0	7.0
2021-11-13	Germany	other	15.0	38.0	4.0	25.0	5.0	18.0	8.0
2021-11-14	Germany	other	17.0	42.0	4.0	28.0	6.0	20.0	9.0
2021-11-15	Germany	other	19.0	46.0	5.0	32.0	7.0	21.0	9.0
2021-11-16	Germany	other	20.0	51.0	6.0	33.0	6.0	23.0	10.0
2021-11-17	Germany	other	23.0	55.0	6.0	38.0	8.0	26.0	12.0
2021-11-18	Germany	other	25.0	60.0	7.0	42.0	9.0	29.0	13.0
2021-11-19	Germany	other	28.0	67.0	8.0	46.0	10.0	32.0	15.0
2021-11-20	Germany	other	31.0	72.0	8.0	50.0	10.0	34.0	15.0
2021-11-21	Germany	other	34.0	80.0	8.0	56.0	12.0	40.0	19.0
2021-11-22	Germany	other	38.0	90.0	10.0	62.0	12.0	44.0	20.0
2021-11-23	Germany	other	42.0	98.0	9.0	69.0	13.0	49.0	23.0
2021-11-24	Germany	other	47.0	113.0	13.0	77.0	14.0	54.0	24.0
2021-11-25	Germany	other	53.0	125.0	12.0	87.0	17.0	60.0	27.0
2021-11-26	Germany	other	59.0	143.0	16.0	98.0	19.0	72.0	34.0
2021-11-27	Germany	other	66.0	165.0	17.0	108.0	18.0	76.0	33.0
2021-11-28	Germany	other	73.0	187.0	18.0	120.0	20.0	83.0	34.0
2021-11-29	Germany	other	82.0	211.0	16.0	140.0	25.0	94.0	39.0
2021-11-30	Germany	other	90.0	240.0	16.0	158.0	27.0	103.0	41.0
2021-12-01	Germany	other	100.0	280.0	16.0	175.0	24.0	115.0	44.0
2021-12-02	Germany	other	111.0	332.0	18.0	202.0	26.0	123.0	43.0
2021-10-01	South Africa	Delta	471.0	646.0	325.0	575.0	361.0	527.0	415.0
2021-10-02	South Africa	Delta	570.0	781.0	393.0	695.0	436.0	637.0	502.0
2021-10-03	South Africa	Delta	631.0	864.0	435.0	769.0	483.0	705.0	556.0
2021-10-04	South Africa	Delta	663.0	912.0	463.0	808.0	510.0	740.0	584.0
2021-10-05	South Africa	Delta	666.0	899.0	464.0	819.0	529.0	713.0	562.0
2021-10-06	South Africa	Delta	642.0	842.0	456.0	765.0	507.0	696.0	563.0
2021-10-07	South Africa	Delta	611.0	789.0	449.0	717.0	489.0	659.0	542.0
2021-10-08	South Africa	Delta	590.0	754.0	445.0	682.0	480.0	629.0	521.0
2021-10-09	South Africa	Delta	579.0	730.0	437.0	669.0	478.0	610.0	508.0
2021-10-10	South Africa	Delta	573.0	725.0	441.0	663.0	481.0	616.0	519.0
2021-10-11	South Africa	Delta	565.0	712.0	438.0	643.0	466.0	603.0	510.0
2021-10-12	South Africa	Delta	554.0	688.0	426.0	629.0	455.0	595.0	504.0
2021-10-13	South Africa	Delta	539.0	673.0	413.0	615.0	443.0	577.0	489.0
2021-10-14	South Africa	Delta	524.0	667.0	407.0	602.0	433.0	568.0	480.0
2021-10-15	South Africa	Delta	511.0	646.0	389.0	584.0	418.0	549.0	463.0
2021-10-16	South Africa	Delta	498.0	626.0	375.0	572.0	410.0	537.0	453.0
2021-10-17	South Africa	Delta	484.0	607.0	366.0	565.0	408.0	521.0	438.0
2021-10-18	South Africa	Delta	469.0	591.0	360.0	545.0	393.0	501.0	421.0
2021-10-19	South Africa	Delta	452.0	574.0	351.0	526.0	381.0	478.0	402.0
2021-10-20	South Africa	Delta	436.0	548.0	331.0	508.0	368.0	464.0	391.0
2021-10-21	South Africa	Delta	418.0	529.0	321.0	482.0	349.0	449.0	378.0
2021-10-22	South Africa	Delta	402.0	513.0	315.0	466.0	337.0	434.0	365.0
2021-10-23	South Africa	Delta	387.0	489.0	298.0	451.0	327.0	407.0	341.0
2021-10-24	South Africa	Delta	372.0	472.0	287.0	432.0	311.0	403.0	339.0
2021-10-25	South Africa	Delta	357.0	449.0	269.0	412.0	297.0	377.0	316.0
2021-10-26	South Africa	Delta	342.0	436.0	261.0	396.0	284.0	364.0	305.0
2021-10-27	South Africa	Delta	326.0	417.0	247.0	380.0	272.0	348.0	291.0
2021-10-28	South Africa	Delta	310.0	399.0	237.0	361.0	257.0	335.0	281.0
2021-10-29	South Africa	Delta	294.0	379.0	226.0	342.0	242.0	320.0	268.0
2021-10-30	South Africa	Delta	278.0	359.0	213.0	326.0	229.0	295.0	246.0
2021-10-31	South Africa	Delta	263.0	337.0	197.0	304.0	211.0	282.0	236.0
2021-11-01	South Africa	Delta	247.0	320.0	185.0	285.0	198.0	264.0	220.0
2021-11-02	South Africa	Delta	232.0	302.0	174.0	268.0	186.0	252.0	210.0
2021-11-03	South Africa	Delta	217.0	286.0	164.0	252.0	175.0	238.0	198.0
2021-11-04	South Africa	Delta	203.0	266.0	149.0	235.0	162.0	219.0	180.0
2021-11-05	South Africa	Delta	189.0	249.0	139.0	222.0	152.0	203.0	166.0
2021-11-06	South Africa	Delta	176.0	233.0	129.0	210.0	143.0	192.0	156.0
2021-11-07	South Africa	Delta	164.0	220.0	121.0	196.0	132.0	180.0	147.0
2021-11-08	South Africa	Delta	153.0	204.0	110.0	182.0	122.0	167.0	134.0
2021-11-09	South Africa	Delta	143.0	191.0	101.0	171.0	113.0	157.0	125.0
2021-11-10	South Africa	Delta	134.0	180.0	93.0	160.0	104.0	146.0	116.0
2021-11-11	South Africa	Delta	125.0	169.0	85.0	151.0	96.0	137.0	108.0
2021-11-12	South Africa	Delta	118.0	164.0	82.0	144.0	91.0	130.0	102.0
2021-11-13	South Africa	Delta	112.0	153.0	73.0	136.0	85.0	123.0	96.0
2021-11-14	South Africa	Delta	107.0	148.0	69.0	130.0	79.0	117.0	91.0
2021-11-15	South Africa	Delta	102.0	144.0	67.0	127.0	76.0	113.0	87.0
2021-11-16	South Africa	Delta	99.0	141.0	63.0	122.0	71.0	111.0	84.0
2021-11-17	South Africa	Delta	97.0	142.0	61.0	121.0	68.0	108.0	81.0
2021-11-18	South Africa	Delta	96.0	142.0	59.0	122.0	67.0	107.0	78.0
2021-11-19	South Africa	Delta	96.0	145.0	56.0	121.0	64.0	107.0	77.0
2021-11-20	South Africa	Delta	96.0	153.0	58.0	128.0	67.0	104.0	72.0
2021-11-21	South Africa	Delta	96.0	157.0	55.0	131.0	65.0	109.0	75.0
2021-11-22	South Africa	Delta	97.0	162.0	51.0	133.0	61.0	106.0	69.0
2021-11-23	South Africa	Delta	98.0	170.0	48.0	138.0	60.0	110.0	70.0
2021-11-24	South Africa	Delta	98.0	179.0	45.0	141.0	56.0	110.0	68.0
2021-11-25	South Africa	Delta	99.0	186.0	40.0	145.0	52.0	113.0	67.0
2021-11-26	South Africa	Delta	99.0	201.0	39.0	147.0	47.0	113.0	63.0
2021-11-27	South Africa	Delta	99.0	212.0	33.0	151.0	42.0	113.0	60.0
2021-11-28	South Africa	Delta	100.0	228.0	34.0	158.0	39.0	113.0	55.0
2021-11-29	South Africa	Delta	100.0	241.0	29.0	164.0	36.0	114.0	53.0
2021-11-30	South Africa	Delta	100.0	256.0	21.0	170.0	32.0	114.0	48.0
2021-12-01	South Africa	Delta	100.0	281.0	18.0	176.0	28.0	113.0	42.0
2021-12-02	South Africa	Delta	100.0	302.0	11.0	185.0	27.0	115.0	41.0
2021-10-01	South Africa	Omicron	0.0	2.0	0.0	1.0	0.0	0.0	0.0
2021-10-02	South Africa	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-03	South Africa	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-04	South Africa	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-05	South Africa	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-06	South Africa	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-07	South Africa	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-08	South Africa	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-09	South Africa	Omicron	1.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-10	South Africa	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-11	South Africa	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-12	South Africa	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-13	South Africa	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-14	South Africa	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-15	South Africa	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-16	South Africa	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-17	South Africa	Omicron	1.0	5.0	0.0	3.0	0.0	2.0	1.0
2021-10-18	South Africa	Omicron	2.0	5.0	0.0	3.0	0.0	2.0	1.0
2021-10-19	South Africa	Omicron	2.0	5.0	0.0	3.0	0.0	2.0	1.0
2021-10-20	South Africa	Omicron	2.0	6.0	0.0	4.0	1.0	2.0	1.0
2021-10-21	South Africa	Omicron	2.0	6.0	0.0	4.0	1.0	3.0	1.0
2021-10-22	South Africa	Omicron	3.0	7.0	1.0	5.0	1.0	3.0	1.0
2021-10-23	South Africa	Omicron	3.0	8.0	1.0	5.0	1.0	3.0	2.0
2021-10-24	South Africa	Omicron	4.0	8.0	1.0	6.0	1.0	4.0	2.0
2021-10-25	South Africa	Omicron	4.0	10.0	1.0	7.0	2.0	5.0	2.0
2021-10-26	South Africa	Omicron	5.0	11.0	1.0	8.0	2.0	5.0	3.0
2021-10-27	South Africa	Omicron	6.0	12.0	2.0	9.0	3.0	6.0	3.0
2021-10-28	South Africa	Omicron	7.0	14.0	2.0	10.0	3.0	7.0	4.0
2021-10-29	South Africa	Omicron	8.0	16.0	3.0	12.0	4.0	9.0	5.0
2021-10-30	South Africa	Omicron	10.0	19.0	4.0	14.0	5.0	11.0	6.0
2021-10-31	South Africa	Omicron	12.0	22.0	5.0	17.0	7.0	13.0	8.0
2021-11-01	South Africa	Omicron	14.0	27.0	7.0	21.0	8.0	16.0	10.0
2021-11-02	South Africa	Omicron	18.0	31.0	8.0	25.0	10.0	19.0	12.0
2021-11-03	South Africa	Omicron	22.0	37.0	10.0	30.0	12.0	24.0	16.0
2021-11-04	South Africa	Omicron	27.0	44.0	12.0	37.0	16.0	30.0	20.0
2021-11-05	South Africa	Omicron	33.0	55.0	16.0	45.0	20.0	39.0	26.0
2021-11-06	South Africa	Omicron	42.0	68.0	22.0	56.0	26.0	48.0	32.0
2021-11-07	South Africa	Omicron	52.0	83.0	27.0	70.0	33.0	58.0	39.0
2021-11-08	South Africa	Omicron	65.0	103.0	35.0	86.0	41.0	73.0	51.0
2021-11-09	South Africa	Omicron	81.0	129.0	45.0	105.0	50.0	92.0	64.0
2021-11-10	South Africa	Omicron	101.0	162.0	58.0	131.0	62.0	115.0	80.0
2021-11-11	South Africa	Omicron	125.0	198.0	68.0	164.0	80.0	143.0	99.0
2021-11-12	South Africa	Omicron	155.0	245.0	86.0	199.0	95.0	174.0	119.0
2021-11-13	South Africa	Omicron	192.0	303.0	105.0	259.0	130.0	214.0	145.0
2021-11-14	South Africa	Omicron	237.0	374.0	129.0	318.0	159.0	265.0	181.0
2021-11-15	South Africa	Omicron	291.0	459.0	158.0	390.0	194.0	324.0	220.0
2021-11-16	South Africa	Omicron	356.0	563.0	192.0	477.0	235.0	407.0	280.0
2021-11-17	South Africa	Omicron	434.0	697.0	242.0	587.0	289.0	503.0	346.0
2021-11-18	South Africa	Omicron	530.0	855.0	299.0	715.0	347.0	599.0	405.0
2021-11-19	South Africa	Omicron	647.0	1058.0	367.0	870.0	420.0	726.0	487.0
2021-11-20	South Africa	Omicron	790.0	1267.0	414.0	1076.0	522.0	884.0	591.0
2021-11-21	South Africa	Omicron	965.0	1579.0	518.0	1317.0	629.0	1074.0	713.0
2021-11-22	South Africa	Omicron	1189.0	1963.0	631.0	1633.0	777.0	1311.0	859.0
2021-11-23	South Africa	Omicron	1474.0	2459.0	766.0	2051.0	966.0	1624.0	1059.0
2021-11-24	South Africa	Omicron	1841.0	3115.0	938.0	2542.0	1157.0	2048.0	1333.0
2021-11-25	South Africa	Omicron	2324.0	4002.0	1186.0	3154.0	1378.0	2635.0	1726.0
2021-11-26	South Africa	Omicron	2954.0	5144.0	1481.0	4088.0	1802.0	3351.0	2168.0
