date	location	variant	median_freq	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50
2021-12-30	Australia	Delta	0.04899478	0.075913824	0.02715615	0.06389128	0.03304342	0.05391105	0.037960023
2021-12-31	Australia	Delta	0.041637506	0.06651084	0.021669278	0.055431265	0.02703612	0.046142638	0.031579733
2022-01-01	Australia	Delta	0.035363816	0.05966994	0.018535161	0.047859423	0.021910721	0.03970866	0.026593525
2022-01-02	Australia	Delta	0.029865164	0.0517631	0.0142853875	0.041706316	0.018222265	0.0341215	0.02232252
2022-01-03	Australia	Delta	0.025189657	0.04525488	0.0113854585	0.035941094	0.014773548	0.028872797	0.01825364
2022-01-04	Australia	Delta	0.02129931	0.0396944	0.009137978	0.03112589	0.012167416	0.024274886	0.014829621
2022-01-05	Australia	Delta	0.017999474	0.03400209	0.0063671544	0.026947634	0.009923246	0.020560505	0.012146829
2021-12-30	Australia	Omicron	0.9509344	0.9728082	0.9240324	0.9668447	0.93600935	0.96203154	0.94607687
2021-12-31	Australia	Omicron	0.95832676	0.9781409	0.93328476	0.97293735	0.9445429	0.9683478	0.95379764
2022-01-01	Australia	Omicron	0.9646109	0.9814387	0.9402947	0.97803825	0.95208234	0.9732783	0.96014786
2022-01-02	Australia	Omicron	0.9701192	0.9856965	0.94821626	0.9817466	0.958248	0.97765553	0.9658557
2022-01-03	Australia	Omicron	0.9747678	0.9885881	0.95471734	0.985208	0.96404386	0.981712	0.97109824
2022-01-04	Australia	Omicron	0.97868156	0.99084073	0.960295	0.98773855	0.9687783	0.9852318	0.97578186
2022-01-05	Australia	Omicron	0.981984	0.99361974	0.9659838	0.99019617	0.9731713	0.9878408	0.979424
2021-12-30	Australia	other	4.335327e-05	0.00010069254	1.0530186e-05	6.9263486e-05	1.538525e-05	4.9122904e-05	2.2356688e-05
2021-12-31	Australia	other	3.6516787e-05	8.431533e-05	7.794546e-06	5.808262e-05	1.2888929e-05	4.160485e-05	1.8944105e-05
2022-01-01	Australia	other	3.0646894e-05	7.263688e-05	8.131787e-06	4.849809e-05	1.03544135e-05	3.488635e-05	1.5723219e-05
2022-01-02	Australia	other	2.5683297e-05	6.098005e-05	6.566694e-06	4.136555e-05	9.093175e-06	2.9500967e-05	1.3277058e-05
2022-01-03	Australia	other	2.1517622e-05	5.1646697e-05	5.7801853e-06	3.473756e-05	7.5729495e-06	2.373573e-05	1.00287e-05
2022-01-04	Australia	other	1.805411e-05	4.3126107e-05	4.506845e-06	2.9557088e-05	6.608114e-06	1.9925808e-05	8.385096e-06
2022-01-05	Australia	other	1.511693e-05	3.623558e-05	3.5782598e-06	2.4905674e-05	5.5693595e-06	1.6717824e-05	6.9593407e-06
2021-12-30	Brazil	Delta	0.024866866	0.043898214	0.01039628	0.034826867	0.013170015	0.02780394	0.01662221
2021-12-31	Brazil	Delta	0.01903078	0.03539307	0.0075785546	0.027425315	0.009710972	0.02126195	0.012161717
2022-01-01	Brazil	Delta	0.014526954	0.02828432	0.0056211487	0.021392709	0.00702704	0.01601256	0.008689891
2022-01-02	Brazil	Delta	0.011033153	0.02240007	0.003970364	0.016598705	0.005046536	0.0123633975	0.0065160636
2022-01-03	Brazil	Delta	0.00840162	0.017634297	0.0025258206	0.012945432	0.0036505233	0.00952515	0.0048653632
2022-01-04	Brazil	Delta	0.0064090933	0.014017862	0.0017015057	0.010096958	0.0026311257	0.007261721	0.0035571763
2022-01-05	Brazil	Delta	0.004891013	0.011271569	0.0012899059	0.007933473	0.0019598054	0.005493727	0.0025289254
2021-12-30	Brazil	Omicron	0.97476745	0.9893619	0.9555524	0.9866635	0.96482307	0.9832625	0.9719951
2021-12-31	Brazil	Omicron	0.980703	0.99187887	0.96383846	0.99006665	0.9722251	0.98763204	0.9784534
2022-01-01	Brazil	Omicron	0.98528355	0.99418473	0.97125894	0.99266297	0.9781837	0.9910864	0.98368996
2022-01-02	Brazil	Omicron	0.9887916	0.99596673	0.9773798	0.99475795	0.9831017	0.9932809	0.9873735
2022-01-03	Brazil	Omicron	0.99145687	0.9973896	0.98213285	0.9961745	0.986799	0.9950383	0.990345
2022-01-04	Brazil	Omicron	0.99347854	0.9982876	0.98584443	0.9972162	0.9896941	0.9965008	0.9927563
2022-01-05	Brazil	Omicron	0.9950174	0.9987039	0.98859084	0.9980278	0.99197847	0.9973893	0.9944208
2021-12-30	Brazil	other	0.00033004838	0.0006331486	0.000117523385	0.00048704597	0.00016831429	0.00037755063	0.00021252896
2021-12-31	Brazil	other	0.00026222633	0.0005136554	8.9071254e-05	0.00039074867	0.00012929164	0.0002985399	0.00016263056
2022-01-01	Brazil	other	0.00020824665	0.00042270904	7.04965e-05	0.0003141706	0.00010079506	0.00023428246	0.00012411154
2022-01-02	Brazil	other	0.00016493979	0.00034314138	5.2230185e-05	0.00025033468	7.6487784e-05	0.0001866424	9.727272e-05
2022-01-03	Brazil	other	0.00013060725	0.00027912966	3.8725906e-05	0.00019891463	5.6162902e-05	0.00014431702	7.16703e-05
2022-01-04	Brazil	other	0.00010353919	0.00022746576	2.9036875e-05	0.00015844137	4.2074844e-05	0.00011540895	5.639842e-05
2022-01-05	Brazil	other	8.219802e-05	0.00018612952	2.277035e-05	0.00012825831	3.311125e-05	9.252884e-05	4.473239e-05
2021-12-30	Canada	Delta	0.07092908	0.106046475	0.039963286	0.090206005	0.047533143	0.07976353	0.05714776
2021-12-31	Canada	Delta	0.060453393	0.09281222	0.03330042	0.078451045	0.040500253	0.06627855	0.0462607
2022-01-01	Canada	Delta	0.05160616	0.081350625	0.028019052	0.067676194	0.033960167	0.056588247	0.03887989
2022-01-02	Canada	Delta	0.044015802	0.070388615	0.022986062	0.058250006	0.028381726	0.0484821	0.03295595
2022-01-03	Canada	Delta	0.037417386	0.061426878	0.019499954	0.049614344	0.023264809	0.04147667	0.02779632
2022-01-04	Canada	Delta	0.031816147	0.053126957	0.01609965	0.042916212	0.019724697	0.03545269	0.023435308
2022-01-05	Canada	Delta	0.02702483	0.045129478	0.012444597	0.037763376	0.017360458	0.03032128	0.019818572
2021-12-30	Canada	Omicron	0.92894524	0.9599098	0.8937333	0.95311093	0.910404	0.94164973	0.9190421
2021-12-31	Canada	Omicron	0.93940026	0.96662474	0.90709203	0.9603928	0.9223423	0.9536575	0.9335996
