date	location	variant	median_freq	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50
2021-11-15	Australia	Delta	0.99405843	0.99702877	0.98996663	0.99655926	0.9919107	0.99564916	0.993248
2021-11-16	Australia	Delta	0.99292314	0.99648046	0.9881232	0.99593985	0.99045706	0.9949248	0.99208504
2021-11-17	Australia	Delta	0.9921615	0.9958577	0.9872092	0.994983	0.9893117	0.994334	0.99138504
2021-11-18	Australia	Delta	0.99111044	0.995452	0.985684	0.9943601	0.9880008	0.9932245	0.98994565
2021-11-19	Australia	Delta	0.99010515	0.9947339	0.9839281	0.99403137	0.9870212	0.9922817	0.9886735
2021-11-20	Australia	Delta	0.98928815	0.99412495	0.98271143	0.99298847	0.9855067	0.9918814	0.98802537
2021-11-21	Australia	Delta	0.9885241	0.99346614	0.98145664	0.9927322	0.98486435	0.9912805	0.9872271
2021-11-22	Australia	Delta	0.98768353	0.99304074	0.9806334	0.9921413	0.983873	0.9905824	0.98634017
2021-11-23	Australia	Delta	0.98659605	0.9921975	0.97909254	0.9909016	0.9821066	0.9899043	0.9853553
2021-11-24	Australia	Delta	0.98525155	0.9917358	0.97743624	0.98999673	0.98054737	0.9887384	0.98385704
2021-11-25	Australia	Delta	0.98359287	0.99033827	0.9747863	0.9888334	0.97868407	0.9865243	0.98120534
2021-11-26	Australia	Delta	0.98152053	0.98912	0.9721269	0.98716927	0.9761423	0.98546475	0.9796496
2021-11-27	Australia	Delta	0.9790871	0.9875553	0.9689925	0.9854377	0.97345006	0.9828005	0.9764736
2021-11-28	Australia	Delta	0.978079	0.9868372	0.9684466	0.9839516	0.9717883	0.9819433	0.97558916
2021-11-29	Australia	Delta	0.9766375	0.98501855	0.9658404	0.98249745	0.9701361	0.98077613	0.9742933
2021-11-30	Australia	Delta	0.9725498	0.9818532	0.96047974	0.9788967	0.9651964	0.97732776	0.9701828
2021-12-01	Australia	Delta	0.9672935	0.9779239	0.95390713	0.975379	0.9601464	0.9721626	0.96411616
2021-12-02	Australia	Delta	0.9614084	0.97382474	0.946833	0.9700346	0.9529344	0.9663315	0.9573878
2021-12-03	Australia	Delta	0.95358574	0.968188	0.93778473	0.9639612	0.94439185	0.95952064	0.94947696
2021-12-04	Australia	Delta	0.9430673	0.95912695	0.92403334	0.95517606	0.9324746	0.9480939	0.93642503
2021-12-05	Australia	Delta	0.92998296	0.9491178	0.9088989	0.9449017	0.91860384	0.9373216	0.92403024
2021-12-06	Australia	Delta	0.91411924	0.9359943	0.88973033	0.9302357	0.8998794	0.9242704	0.90875405
2021-12-07	Australia	Delta	0.89494014	0.9203207	0.8670645	0.9128189	0.8785113	0.9073759	0.8890851
2021-12-08	Australia	Delta	0.87213	0.90046996	0.83945334	0.8919825	0.8522514	0.88270175	0.86194587
2021-12-09	Australia	Delta	0.8455168	0.87996167	0.8101996	0.8705372	0.8251275	0.8582912	0.83471483
2021-12-10	Australia	Delta	0.8156781	0.8532054	0.77542126	0.8420298	0.79098797	0.83285683	0.806087
2021-12-11	Australia	Delta	0.7819059	0.82509667	0.7389287	0.8095371	0.7533433	0.7992475	0.7694631
2021-12-12	Australia	Delta	0.74545234	0.78768104	0.6951872	0.7775697	0.7167893	0.7606796	0.7285695
2021-12-13	Australia	Delta	0.7081022	0.75469875	0.6555791	0.74362475	0.67933315	0.7274703	0.693682
2021-12-14	Australia	Delta	0.66974115	0.72094226	0.61774105	0.7051345	0.6373604	0.68896765	0.65379435
2021-12-15	Australia	Delta	0.6312083	0.68377835	0.5777578	0.66620064	0.5965478	0.6496007	0.613196
2021-12-16	Australia	Delta	0.5921339	0.6451059	0.53571624	0.62921184	0.5585375	0.61090404	0.57356393
2021-12-17	Australia	Delta	0.5534096	0.6090217	0.49833155	0.5896916	0.51818466	0.57407784	0.5362684
2021-12-18	Australia	Delta	0.51526034	0.57210785	0.46098903	0.5508573	0.47958428	0.53611016	0.4978156
2021-12-19	Australia	Delta	0.47785866	0.5342932	0.42272273	0.51437074	0.44238225	0.49607065	0.45750746
2021-12-20	Australia	Delta	0.44135112	0.4972795	0.38662964	0.47763366	0.40631554	0.46102902	0.4231202
2021-12-21	Australia	Delta	0.4061631	0.46145695	0.35226592	0.43960452	0.36954135	0.42834872	0.39147487
2021-12-22	Australia	Delta	0.37211692	0.42725486	0.31998605	0.4047622	0.33679828	0.39015752	0.35479102
2021-12-23	Australia	Delta	0.33959106	0.39215624	0.28919628	0.3700206	0.30384576	0.35621223	0.32204834
2021-12-24	Australia	Delta	0.30823243	0.36108387	0.26352796	0.3409242	0.27764344	0.3221426	0.2894468
2021-12-25	Australia	Delta	0.2785706	0.32875806	0.23589215	0.30981532	0.24967563	0.29269823	0.2616051
2021-12-26	Australia	Delta	0.2512459	0.29529393	0.20849496	0.27874807	0.22230405	0.26537916	0.23630327
2021-12-27	Australia	Delta	0.22545162	0.2662106	0.18574993	0.2525295	0.20016828	0.23716268	0.2100536
2021-12-28	Australia	Delta	0.20126061	0.24019544	0.16529408	0.22783102	0.17935042	0.21433115	0.18910004
2021-12-29	Australia	Delta	0.1796833	0.21620755	0.14727451	0.2024354	0.15774938	0.19062312	0.1674636
2021-12-30	Australia	Delta	0.15966219	0.19109544	0.12698804	0.18044315	0.13926104	0.1709238	0.14944716
2021-12-31	Australia	Delta	0.14174098	0.17243914	0.11356878	0.16031353	0.12214703	0.15075482	0.13093479
2022-01-01	Australia	Delta	0.1256721	0.15507805	0.100778356	0.14138088	0.106134444	0.13452242	0.11628062
2022-01-02	Australia	Delta	0.11159171	0.13786463	0.08752327	0.12678416	0.09430768	0.12061604	0.1036524
2022-01-03	Australia	Delta	0.098975	0.122933336	0.07617177	0.112189084	0.08192505	0.10781502	0.09223198
2022-01-04	Australia	Delta	0.08825063	0.10968863	0.06644552	0.1006974	0.072652474	0.095212944	0.080923356
2022-01-05	Australia	Delta	0.07869175	0.09947587	0.05917493	0.09078728	0.06486212	0.084452726	0.07124876
2022-01-06	Australia	Delta	0.070410825	0.0907266	0.053594835	0.08221153	0.05831677	0.07576478	0.063646026
2022-01-07	Australia	Delta	0.06323497	0.08231969	0.04797419	0.074380904	0.052113134	0.06848593	0.05725613
