date	location	variant	median_R	median_freq	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50
2021-09-01	South Africa	Delta	0.79988796	0.88867956	1.0791695	0.555059	0.9463747	0.6245521	0.8918012	0.7172097
2021-09-02	South Africa	Delta	0.7381394	0.88867956	0.97555643	0.5369516	0.88105226	0.6002181	0.80234677	0.65471596
2021-09-03	South Africa	Delta	0.69945574	0.88867867	0.91315377	0.5000982	0.8253381	0.5627717	0.75330484	0.6171199
2021-09-04	South Africa	Delta	0.673789	0.8886033	0.8718016	0.4985558	0.786087	0.54263604	0.7210773	0.5968349
2021-09-05	South Africa	Delta	0.6573602	0.8880982	0.84289896	0.5004769	0.7639602	0.54381233	0.7082511	0.5936313
2021-09-06	South Africa	Delta	0.64359176	0.887169	0.8171241	0.49887154	0.7462191	0.54110456	0.68240714	0.5771165
2021-09-07	South Africa	Delta	0.6335456	0.8858179	0.7927176	0.49676502	0.7256179	0.53241605	0.6755025	0.57548285
2021-09-08	South Africa	Delta	0.62593526	0.88438946	0.78190446	0.4986355	0.7203349	0.5347414	0.65752214	0.5611004
2021-09-09	South Africa	Delta	0.6190175	0.8832185	0.7712704	0.49860066	0.7104343	0.530384	0.65456235	0.5612385
2021-09-10	South Africa	Delta	0.61555356	0.8822396	0.75919735	0.49637485	0.7074021	0.53318554	0.65186656	0.56014645
2021-09-11	South Africa	Delta	0.61291444	0.8810857	0.7492938	0.49073854	0.69571275	0.52407366	0.649014	0.5592262
2021-09-12	South Africa	Delta	0.61161864	0.88016784	0.74509954	0.49008113	0.7037264	0.53413093	0.64866495	0.5603621
2021-09-13	South Africa	Delta	0.61095744	0.87910986	0.7502108	0.4983545	0.6985855	0.53215605	0.6521863	0.5657967
2021-09-14	South Africa	Delta	0.6127436	0.8778285	0.7538223	0.501683	0.69437575	0.5318875	0.6495164	0.5656273
2021-09-15	South Africa	Delta	0.6157754	0.8767597	0.74047405	0.49486744	0.6935576	0.534837	0.6581135	0.5769989
2021-09-16	South Africa	Delta	0.6188966	0.8756646	0.73984724	0.5007282	0.6931523	0.53901374	0.6589755	0.5803677
2021-09-17	South Africa	Delta	0.62127924	0.8745339	0.7449436	0.51468265	0.6961899	0.5468515	0.6605078	0.58361495
2021-09-18	South Africa	Delta	0.6246299	0.87324595	0.74702346	0.52370834	0.69300485	0.54714584	0.6601706	0.5841735
2021-09-19	South Africa	Delta	0.6282977	0.8721533	0.7370261	0.51861405	0.69971055	0.5566493	0.6663993	0.592055
2021-09-20	South Africa	Delta	0.6331054	0.87108546	0.7410388	0.5309417	0.7085632	0.56815755	0.66217345	0.58845115
2021-09-21	South Africa	Delta	0.6378206	0.86991084	0.74309003	0.53684	0.71111095	0.57531273	0.6739221	0.60185224
2021-09-22	South Africa	Delta	0.641374	0.86862993	0.7428975	0.5414153	0.70642877	0.57482845	0.6712675	0.6013869
2021-09-23	South Africa	Delta	0.6439461	0.86728066	0.7554409	0.5526711	0.700802	0.5694348	0.66818136	0.59889495
2021-09-24	South Africa	Delta	0.64708984	0.8661391	0.7584858	0.55640346	0.70730746	0.57649994	0.67846835	0.61040795
2021-09-25	South Africa	Delta	0.6494863	0.86491406	0.76545066	0.5603918	0.71055436	0.57845706	0.6797598	0.6107444
2021-09-26	South Africa	Delta	0.6513516	0.8635868	0.75889736	0.55312026	0.7161534	0.58182675	0.6835569	0.613658
2021-09-27	South Africa	Delta	0.6540876	0.86229	0.76883316	0.55926853	0.7285798	0.592174	0.6851475	0.61376965
2021-09-28	South Africa	Delta	0.65595675	0.86091447	0.7658337	0.5518016	0.71808285	0.57716405	0.6896584	0.6165809
2021-09-29	South Africa	Delta	0.6584947	0.859583	0.7656583	0.5479429	0.7287135	0.5845559	0.7002695	0.62559354
2021-09-30	South Africa	Delta	0.6622822	0.85826576	0.7779458	0.54977155	0.7428167	0.59464866	0.6993413	0.62244534
2021-10-01	South Africa	Delta	0.6676656	0.8570334	0.7875042	0.55405396	0.7380977	0.58839923	0.7054793	0.6260117
2021-10-02	South Africa	Delta	0.6737554	0.85544467	0.7905865	0.56001925	0.74428487	0.5921077	0.7062106	0.6256968
2021-10-03	South Africa	Delta	0.6812024	0.853948	0.7985687	0.56912744	0.76345026	0.61022484	0.7103516	0.62922764
2021-10-04	South Africa	Delta	0.6881249	0.8525492	0.81274045	0.5817503	0.76495034	0.6119773	0.7275513	0.6455375
2021-10-05	South Africa	Delta	0.6959446	0.8511273	0.8229333	0.58913803	0.776348	0.62275916	0.7296209	0.64776945
2021-10-06	South Africa	Delta	0.7032537	0.8496094	0.8287079	0.5949803	0.78265005	0.6283756	0.73682904	0.65507203
2021-10-07	South Africa	Delta	0.70886636	0.847999	0.83236396	0.6003431	0.787611	0.6316212	0.74676704	0.66544425
2021-10-08	South Africa	Delta	0.7132022	0.84624696	0.8413271	0.60983735	0.7887441	0.6327863	0.7534415	0.6723871
2021-10-09	South Africa	Delta	0.71553695	0.8447056	0.8378518	0.6021337	0.7922361	0.63743633	0.75259167	0.67186445
2021-10-10	South Africa	Delta	0.7167865	0.8429748	0.84743834	0.6113179	0.7937379	0.6377547	0.74889207	0.6677998
2021-10-11	South Africa	Delta	0.7172433	0.8411187	0.84587616	0.6097309	0.7992005	0.6418198	0.75617933	0.6745354
2021-10-12	South Africa	Delta	0.71693397	0.8392538	0.84433204	0.6059411	0.7976794	0.63761574	0.7494662	0.6669561
2021-10-13	South Africa	Delta	0.71702534	0.83713794	0.836769	0.6004987	0.80016357	0.63781554	0.7522905	0.6677661
2021-10-14	South Africa	Delta	0.71717906	0.83484906	0.8444909	0.6031016	0.80134153	0.63809776	0.7610607	0.6761311
2021-10-15	South Africa	Delta	0.716844	0.83273476	0.84053725	0.5937525	0.79669195	0.6322771	0.7565422	0.6702277
2021-10-16	South Africa	Delta	0.71728253	0.830261	0.8470647	0.5953773	0.8076976	0.64120865	0.7610966	0.6724506
2021-10-17	South Africa	Delta	0.71752393	0.8277044	0.850667	0.59544224	0.8101923	0.64142334	0.75576615	0.66637933
2021-10-18	South Africa	Delta	0.71780646	0.8249458	0.8494744	0.5918113	0.7955554	0.6240307	0.7644806	0.6747006
2021-10-19	South Africa	Delta	0.71884227	0.8219347	0.850031	0.59236926	0.7973813	0.62498105	0.75506526	0.6646593
2021-10-20	South Africa	Delta	0.7207817	0.81856054	0.8554242	0.5972693	0.80816966	0.6360456	0.76668704	0.6764531
2021-10-21	South Africa	Delta	0.72202104	0.81468177	0.8563729	0.5981475	0.8072228	0.6345533	0.75095373	0.66024685
2021-10-22	South Africa	Delta	0.72504187	0.81048864	0.85249615	0.5940098	0.80364287	0.6332618	0.7698861	0.67930216
2021-10-23	South Africa	Delta	0.7305105	0.8058547	0.8625332	0.6023995	0.81220764	0.6423703	0.76962674	0.6788385
2021-10-24	South Africa	Delta	0.7374212	0.80079985	0.86539686	0.60866576	0.8286144	0.6615253	0.78619695	0.69609946
2021-10-25	South Africa	Delta	0.74494684	0.79476297	0.8733032	0.616155	0.82903844	0.66063833	0.77938765	0.6898886
2021-10-26	South Africa	Delta	0.75230086	0.7881323	0.884957	0.6239265	0.84345233	0.67257655	0.797271	0.70636255
2021-10-27	South Africa	Delta	0.7596128	0.78081906	0.8963174	0.6294727	0.8417412	0.6675485	0.8066137	0.7154734
2021-10-28	South Africa	Delta	0.76602614	0.77222985	0.9078016	0.6303975	0.85305834	0.67409056	0.8089177	0.7146286
2021-10-29	South Africa	Delta	0.77141154	0.762339	0.91637015	0.63137466	0.85900927	0.6720797	0.8078394	0.7101617
2021-10-30	South Africa	Delta	0.7748935	0.75095785	0.9271019	0.6266046	0.86489594	0.67537737	0.8326232	0.73242295
2021-10-31	South Africa	Delta	0.7789583	0.7380961	0.9371909	0.62321305	0.8740146	0.67667866	0.82087886	0.71885616
2021-11-01	South Africa	Delta	0.78408664	0.72326666	0.9550208	0.6300533	0.88756055	0.6832264	0.82753575	0.72293365
2021-11-02	South Africa	Delta	0.78942466	0.70676726	0.9727328	0.63808966	0.88770753	0.6743528	0.83907455	0.73157305
2021-11-03	South Africa	Delta	0.7978081	0.6879375	0.98264384	0.64304376	0.9012928	0.6833347	0.84290636	0.73427546
2021-11-04	South Africa	Delta	0.8064126	0.6674324	0.9897083	0.65011466	0.9156816	0.6910894	0.8474005	0.73544395
2021-11-05	South Africa	Delta	0.81686014	0.64402854	1.0003599	0.65459	0.93676007	0.70835376	0.88212633	0.7671776
2021-11-06	South Africa	Delta	0.82961214	0.61810315	1.0254747	0.67075866	0.93916744	0.70798135	0.88665223	0.7686682
2021-11-07	South Africa	Delta	0.8390666	0.58970827	1.0465734	0.67940676	0.95513546	0.7183502	0.8952081	0.7730676
2021-11-08	South Africa	Delta	0.8483992	0.5589911	1.0514979	0.6711842	0.964176	0.7175057	0.90818805	0.78332675
2021-11-09	South Africa	Delta	0.85522044	0.525603	1.0729325	0.6712799	0.98156905	0.721466	0.92562556	0.79354894
2021-11-10	South Africa	Delta	0.8610885	0.49047637	1.0831552	0.66169155	0.9919751	0.7171533	0.9322347	0.7914888
2021-11-11	South Africa	Delta	0.8666294	0.45444277	1.1000761	0.656035	1.0110343	0.72272867	0.93210626	0.7835706
2021-11-12	South Africa	Delta	0.87059844	0.41760123	1.1173581	0.65201443	1.0373907	0.73120344	0.94004977	0.78206605
2021-11-13	South Africa	Delta	0.8754178	0.37995732	1.1324663	0.64863825	1.0379376	0.7170606	0.9509893	0.7864218
2021-11-14	South Africa	Delta	0.8789779	0.3435381	1.1497654	0.65680844	1.0510467	0.72166586	0.95896	0.78650844
2021-11-15	South Africa	Delta	0.8875494	0.30737734	1.1732495	0.6624776	1.0596379	0.72040606	0.9770661	0.79822385
2021-11-16	South Africa	Delta	0.8941431	0.27266	1.1875001	0.6564632	1.0790684	0.72774416	0.9427947	0.76010865
2021-11-17	South Africa	Delta	0.9018282	0.2399801	1.2130473	0.6611502	1.075561	0.7147876	0.9629641	0.7747336
2021-11-18	South Africa	Delta	0.9114102	0.2097405	1.2201118	0.64353037	1.0893422	0.7135458	0.97523516	0.7790104
2021-11-19	South Africa	Delta	0.9213563	0.18228844	1.2558773	0.64095724	1.1118345	0.71147966	1.0092014	0.8018153
2021-11-20	South Africa	Delta	0.9263673	0.15745845	1.2679865	0.61873305	1.1151165	0.6907689	1.0089697	0.78721774
2021-11-21	South Africa	Delta	0.93130416	0.13522738	1.3044398	0.60932255	1.1422486	0.68696547	1.0328141	0.79637897
2021-11-22	South Africa	Delta	0.93501294	0.11541494	1.3426143	0.5941267	1.1734629	0.68203115	1.066165	0.81016505
2021-11-23	South Africa	Delta	0.9356345	0.098145306	1.3715988	0.5688234	1.1885403	0.6614431	1.0452421	0.7717348
2021-11-24	South Africa	Delta	0.9372121	0.083214074	1.4089345	0.54305094	1.2335699	0.67173356	1.043846	0.7486088
2021-11-25	South Africa	Delta	0.9380993	0.07039729	1.4700615	0.51356256	1.2399592	0.6351751	1.0490953	0.73008716
2021-11-26	South Africa	Delta	0.9482982	0.059190176	1.5901585	0.48710513	1.2724981	0.58495224	1.062343	0.70054924
2021-11-27	South Africa	Delta	0.9588735	0.049774073	1.75793	0.39483795	1.3712797	0.52213985	1.0795728	0.6407604
2021-09-01	South Africa	Omicron	2.42635	2.996496e-06	3.5507174	1.6217486	3.0106044	1.7819759	2.6448896	2.0040598
2021-09-02	South Africa	Omicron	2.230374	2.9964967e-06	3.1630912	1.5299797	2.7955441	1.7127624	2.4610386	1.8968723
