date	location	variant	median_I	I_upper_95	I_lower_95	I_upper_80	I_lower_80	I_upper_50	I_lower_50
2021-10-28	Germany	Delta	19089.0	24892.0	14461.0	22213.0	15406.0	20716.0	17260.0
2021-10-29	Germany	Delta	20025.0	26113.0	15021.0	23846.0	16583.0	21416.0	17748.0
2021-10-30	Germany	Delta	21048.0	27718.0	15764.0	25563.0	17780.0	22431.0	18511.0
2021-10-31	Germany	Delta	22093.0	28739.0	15941.0	26454.0	18200.0	23756.0	19614.0
2021-11-01	Germany	Delta	23224.0	30136.0	16405.0	27948.0	19197.0	25301.0	20854.0
2021-11-02	Germany	Delta	24407.0	31539.0	16988.0	29508.0	20220.0	26543.0	21779.0
2021-11-03	Germany	Delta	25581.0	33402.0	17981.0	30783.0	20988.0	27513.0	22437.0
2021-11-04	Germany	Delta	26885.0	35464.0	19010.0	32629.0	22203.0	28665.0	23226.0
2021-11-05	Germany	Delta	28310.0	36741.0	19150.0	34604.0	23390.0	30656.0	24841.0
2021-11-06	Germany	Delta	29707.0	38675.0	20005.0	35841.0	23852.0	32547.0	26313.0
2021-11-07	Germany	Delta	31142.0	41646.0	21732.0	37492.0	24686.0	33799.0	27014.0
2021-11-08	Germany	Delta	32654.0	43961.0	22722.0	39241.0	25512.0	36043.0	28714.0
2021-11-09	Germany	Delta	34251.0	46469.0	23777.0	41498.0	26785.0	37596.0	29765.0
2021-11-10	Germany	Delta	35835.0	48356.0	24223.0	44152.0	28267.0	39406.0	31048.0
2021-11-11	Germany	Delta	37460.0	51108.0	25375.0	45871.0	28934.0	40982.0	32126.0
2021-11-12	Germany	Delta	39008.0	53562.0	26318.0	48233.0	30448.0	42677.0	33311.0
2021-11-13	Germany	Delta	40687.0	55783.0	26997.0	50204.0	31330.0	44612.0	34625.0
2021-11-14	Germany	Delta	42400.0	59306.0	28591.0	52051.0	32320.0	46448.0	35971.0
2021-11-15	Germany	Delta	43967.0	61641.0	29592.0	54180.0	33505.0	48862.0	37896.0
2021-11-16	Germany	Delta	45628.0	63733.0	30275.0	56392.0	34758.0	50512.0	39144.0
2021-11-17	Germany	Delta	47407.0	65832.0	31035.0	58371.0	36001.0	51948.0	40175.0
2021-11-18	Germany	Delta	49154.0	68663.0	32562.0	60464.0	37164.0	55090.0	42807.0
2021-11-19	Germany	Delta	50865.0	71079.0	33756.0	62725.0	38561.0	57271.0	44570.0
2021-11-20	Germany	Delta	52585.0	73410.0	34806.0	64802.0	39775.0	58625.0	45654.0
2021-11-21	Germany	Delta	54224.0	75650.0	35742.0	66845.0	40711.0	60575.0	47018.0
2021-11-22	Germany	Delta	55927.0	78090.0	36855.0	69639.0	42463.0	61775.0	47792.0
2021-11-23	Germany	Delta	57613.0	80390.0	37482.0	72537.0	44236.0	62805.0	48362.0
2021-11-24	Germany	Delta	59215.0	84619.0	40002.0	74382.0	45172.0	64604.0	49713.0
2021-11-25	Germany	Delta	60966.0	87437.0	40749.0	76852.0	46272.0	66948.0	51395.0
2021-11-26	Germany	Delta	62445.0	87203.0	38539.0	78232.0	46499.0	67649.0	51280.0
2021-11-27	Germany	Delta	63847.0	90145.0	38669.0	81267.0	48185.0	70343.0	53215.0
2021-11-28	Germany	Delta	65354.0	94739.0	40749.0	82181.0	47475.0	71599.0	53611.0
2021-11-29	Germany	Delta	66649.0	96744.0	40009.0	84706.0	48024.0	73414.0	54273.0
2021-11-30	Germany	Delta	67886.0	101425.0	41332.0	87779.0	48745.0	76237.0	55893.0
2021-12-01	Germany	Delta	69143.0	104643.0	41176.0	87241.0	45980.0	77227.0	55668.0
2021-12-02	Germany	Delta	70182.0	108890.0	40951.0	91740.0	47469.0	78089.0	55085.0
2021-12-03	Germany	Delta	71452.0	112764.0	39096.0	93083.0	45360.0	80920.0	56119.0
2021-12-04	Germany	Delta	72659.0	119246.0	39414.0	96216.0	44878.0	81883.0	55364.0
2021-10-01	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-02	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-03	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-04	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-05	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-06	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-07	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-08	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-09	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-10	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-11	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-12	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-13	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-14	Germany	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-15	Germany	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-16	Germany	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-17	Germany	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-18	Germany	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-19	Germany	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-20	Germany	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-21	Germany	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-22	Germany	Omicron	0.0	2.0	0.0	1.0	0.0	0.0	0.0
2021-10-23	Germany	Omicron	0.0	2.0	0.0	1.0	0.0	0.0	0.0
2021-10-24	Germany	Omicron	0.0	2.0	0.0	1.0	0.0	0.0	0.0
2021-10-25	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	0.0	0.0
2021-10-26	Germany	Omicron	0.0	3.0	0.0	1.0	0.0	1.0	0.0
2021-10-27	Germany	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-28	Germany	Omicron	1.0	4.0	0.0	2.0	0.0	1.0	0.0
2021-10-29	Germany	Omicron	1.0	5.0	0.0	2.0	0.0	1.0	0.0
2021-10-30	Germany	Omicron	1.0	6.0	0.0	3.0	0.0	1.0	0.0
2021-10-31	Germany	Omicron	1.0	7.0	0.0	3.0	0.0	2.0	0.0
2021-11-01	Germany	Omicron	2.0	9.0	0.0	4.0	0.0	2.0	0.0
2021-11-02	Germany	Omicron	2.0	10.0	0.0	5.0	0.0	2.0	0.0
2021-11-03	Germany	Omicron	3.0	12.0	0.0	6.0	0.0	3.0	1.0
2021-11-04	Germany	Omicron	4.0	14.0	0.0	7.0	0.0	4.0	1.0
2021-11-05	Germany	Omicron	4.0	17.0	0.0	9.0	1.0	5.0	1.0
2021-11-06	Germany	Omicron	6.0	20.0	1.0	11.0	1.0	6.0	1.0
2021-11-07	Germany	Omicron	7.0	24.0	1.0	14.0	1.0	8.0	2.0
2021-11-08	Germany	Omicron	9.0	29.0	1.0	16.0	2.0	9.0	3.0
2021-11-09	Germany	Omicron	11.0	34.0	2.0	20.0	2.0	12.0	3.0
2021-11-10	Germany	Omicron	14.0	40.0	2.0	24.0	3.0	15.0	5.0
2021-11-11	Germany	Omicron	17.0	47.0	3.0	30.0	5.0	19.0	7.0
2021-11-12	Germany	Omicron	21.0	56.0	4.0	36.0	6.0	24.0	9.0
2021-11-13	Germany	Omicron	26.0	67.0	5.0	45.0	9.0	29.0	12.0
2021-11-14	Germany	Omicron	32.0	79.0	7.0	54.0	11.0	37.0	16.0
2021-11-15	Germany	Omicron	40.0	94.0	10.0	66.0	15.0	47.0	22.0
2021-11-16	Germany	Omicron	49.0	113.0	14.0	80.0	20.0	59.0	28.0
2021-11-17	Germany	Omicron	61.0	133.0	18.0	99.0	28.0	71.0	35.0
2021-11-18	Germany	Omicron	75.0	160.0	25.0	116.0	33.0	85.0	43.0
2021-11-19	Germany	Omicron	92.0	188.0	32.0	140.0	42.0	103.0	54.0
2021-11-20	Germany	Omicron	114.0	226.0	44.0	171.0	56.0	128.0	71.0
2021-11-21	Germany	Omicron	139.0	269.0	55.0	207.0	71.0	160.0	93.0
2021-11-22	Germany	Omicron	171.0	323.0	71.0	248.0	88.0	193.0	112.0
2021-11-23	Germany	Omicron	209.0	382.0	86.0	300.0	110.0	241.0	145.0
2021-11-24	Germany	Omicron	256.0	476.0	118.0	360.0	133.0	294.0	179.0
2021-11-25	Germany	Omicron	313.0	561.0	132.0	433.0	160.0	360.0	221.0
2021-11-26	Germany	Omicron	380.0	681.0	162.0	532.0	201.0	431.0	262.0
2021-11-27	Germany	Omicron	465.0	841.0	208.0	641.0	240.0	544.0	337.0
2021-11-28	Germany	Omicron	564.0	1016.0	234.0	797.0	302.0	634.0	376.0
2021-11-29	Germany	Omicron	681.0	1248.0	257.0	967.0	349.0	800.0	479.0
2021-11-30	Germany	Omicron	830.0	1591.0	333.0	1235.0	460.0	968.0	565.0
2021-12-01	Germany	Omicron	1006.0	1988.0	393.0	1480.0	503.0	1099.0	593.0
2021-12-02	Germany	Omicron	1215.0	2459.0	405.0	1827.0	579.0	1342.0	703.0
2021-12-03	Germany	Omicron	1461.0	3125.0	470.0	2240.0	647.0	1615.0	822.0
2021-12-04	Germany	Omicron	1753.0	3922.0	501.0	2774.0	730.0	2032.0	1019.0
2021-10-01	Germany	other	6.0	18.0	1.0	12.0	2.0	7.0	3.0
2021-10-02	Germany	other	6.0	18.0	1.0	12.0	2.0	7.0	3.0
2021-10-03	Germany	other	6.0	18.0	1.0	12.0	2.0	7.0	3.0
2021-10-04	Germany	other	6.0	18.0	1.0	11.0	2.0	7.0	3.0
2021-10-05	Germany	other	6.0	18.0	1.0	12.0	2.0	8.0	3.0
2021-10-06	Germany	other	7.0	18.0	1.0	12.0	2.0	8.0	3.0
2021-10-07	Germany	other	7.0	18.0	1.0	12.0	2.0	8.0	3.0
2021-10-08	Germany	other	7.0	18.0	2.0	12.0	2.0	8.0	3.0
2021-10-09	Germany	other	7.0	18.0	2.0	12.0	2.0	8.0	4.0
2021-10-10	Germany	other	7.0	18.0	2.0	12.0	3.0	8.0	4.0
2021-10-11	Germany	other	7.0	18.0	2.0	13.0	3.0	9.0	4.0
2021-10-12	Germany	other	8.0	19.0	2.0	13.0	3.0	9.0	4.0
2021-10-13	Germany	other	8.0	19.0	2.0	13.0	3.0	9.0	4.0
2021-10-14	Germany	other	8.0	20.0	2.0	14.0	3.0	9.0	4.0
2021-10-15	Germany	other	9.0	20.0	2.0	14.0	3.0	10.0	5.0
2021-10-16	Germany	other	9.0	20.0	2.0	14.0	3.0	11.0	5.0
2021-10-17	Germany	other	9.0	21.0	2.0	14.0	3.0	11.0	5.0
2021-10-18	Germany	other	10.0	23.0	3.0	15.0	4.0	11.0	6.0
2021-10-19	Germany	other	10.0	23.0	3.0	16.0	4.0	12.0	6.0
2021-10-20	Germany	other	11.0	23.0	3.0	16.0	4.0	12.0	6.0
2021-10-21	Germany	other	11.0	24.0	3.0	17.0	4.0	12.0	6.0
2021-10-22	Germany	other	12.0	25.0	3.0	18.0	5.0	13.0	6.0
2021-10-23	Germany	other	12.0	26.0	4.0	18.0	5.0	14.0	7.0
2021-10-24	Germany	other	13.0	27.0	4.0	19.0	5.0	14.0	7.0
2021-10-25	Germany	other	13.0	28.0	4.0	20.0	6.0	15.0	8.0
2021-10-26	Germany	other	14.0	29.0	4.0	21.0	6.0	16.0	8.0
2021-10-27	Germany	other	15.0	30.0	5.0	22.0	7.0	17.0	9.0
2021-10-28	Germany	other	15.0	32.0	5.0	23.0	7.0	17.0	9.0
2021-10-29	Germany	other	16.0	33.0	5.0	24.0	7.0	18.0	10.0
2021-10-30	Germany	other	17.0	35.0	6.0	27.0	9.0	19.0	10.0
2021-10-31	Germany	other	18.0	37.0	7.0	27.0	9.0	21.0	11.0
2021-11-01	Germany	other	19.0	39.0	7.0	29.0	9.0	21.0	11.0
2021-11-02	Germany	other	20.0	41.0	8.0	31.0	10.0	22.0	12.0
2021-11-03	Germany	other	21.0	43.0	8.0	32.0	11.0	23.0	12.0
2021-11-04	Germany	other	22.0	45.0	8.0	34.0	11.0	25.0	13.0
2021-11-05	Germany	other	24.0	47.0	8.0	35.0	11.0	27.0	15.0
2021-11-06	Germany	other	25.0	50.0	8.0	37.0	12.0	29.0	16.0
2021-11-07	Germany	other	26.0	53.0	9.0	38.0	12.0	30.0	16.0
2021-11-08	Germany	other	28.0	56.0	10.0	41.0	13.0	32.0	17.0
2021-11-09	Germany	other	29.0	59.0	10.0	43.0	13.0	33.0	18.0
2021-11-10	Germany	other	30.0	63.0	10.0	45.0	14.0	34.0	17.0
2021-11-11	Germany	other	32.0	66.0	11.0	48.0	15.0	36.0	19.0
2021-11-12	Germany	other	33.0	70.0	12.0	51.0	16.0	39.0	21.0
2021-11-13	Germany	other	35.0	73.0	12.0	53.0	16.0	40.0	21.0
2021-11-14	Germany	other	37.0	77.0	12.0	55.0	16.0	43.0	23.0
2021-11-15	Germany	other	38.0	81.0	12.0	59.0	17.0	45.0	24.0
2021-11-16	Germany	other	40.0	86.0	13.0	62.0	18.0	45.0	24.0
2021-11-17	Germany	other	42.0	90.0	14.0	64.0	19.0	47.0	24.0
2021-11-18	Germany	other	43.0	93.0	13.0	67.0	19.0	50.0	26.0
2021-11-19	Germany	other	45.0	95.0	12.0	69.0	19.0	52.0	27.0
2021-11-20	Germany	other	47.0	100.0	12.0	72.0	20.0	54.0	27.0
2021-11-21	Germany	other	48.0	108.0	16.0	76.0	22.0	54.0	26.0
2021-11-22	Germany	other	50.0	112.0	16.0	79.0	22.0	56.0	28.0
2021-11-23	Germany	other	52.0	117.0	17.0	81.0	20.0	57.0	27.0
2021-11-24	Germany	other	53.0	122.0	16.0	84.0	20.0	60.0	29.0
2021-11-25	Germany	other	55.0	127.0	16.0	87.0	20.0	61.0	28.0
2021-11-26	Germany	other	56.0	134.0	17.0	90.0	19.0	63.0	28.0
2021-11-27	Germany	other	58.0	137.0	13.0	93.0	19.0	69.0	32.0
2021-11-28	Germany	other	59.0	143.0	13.0	98.0	20.0	71.0	33.0
2021-11-29	Germany	other	61.0	151.0	13.0	101.0	20.0	74.0	34.0
2021-11-30	Germany	other	63.0	158.0	13.0	105.0	21.0	76.0	35.0
2021-12-01	Germany	other	64.0	165.0	12.0	109.0	21.0	78.0	35.0
2021-12-02	Germany	other	66.0	172.0	12.0	112.0	20.0	76.0	32.0
2021-12-03	Germany	other	67.0	180.0	12.0	115.0	19.0	71.0	25.0
2021-12-04	Germany	other	69.0	189.0	11.0	121.0	21.0	74.0	26.0
2021-10-01	South Africa	Delta	859.0	1116.0	632.0	1010.0	697.0	916.0	752.0
2021-10-02	South Africa	Delta	860.0	1118.0	633.0	1012.0	698.0	917.0	753.0
2021-10-03	South Africa	Delta	861.0	1118.0	633.0	1012.0	698.0	918.0	753.0
2021-10-04	South Africa	Delta	858.0	1117.0	636.0	1008.0	696.0	913.0	750.0
2021-10-05	South Africa	Delta	839.0	1093.0	634.0	981.0	685.0	903.0	747.0
2021-10-06	South Africa	Delta	796.0	1024.0	616.0	927.0	661.0	850.0	711.0
2021-10-07	South Africa	Delta	744.0	936.0	581.0	869.0	635.0	786.0	662.0
2021-10-08	South Africa	Delta	695.0	867.0	555.0	792.0	584.0	746.0	635.0
2021-10-09	South Africa	Delta	658.0	817.0	529.0	753.0	560.0	705.0	603.0
2021-10-10	South Africa	Delta	630.0	773.0	505.0	718.0	538.0	676.0	581.0
2021-10-11	South Africa	Delta	603.0	729.0	481.0	684.0	517.0	641.0	551.0
2021-10-12	South Africa	Delta	575.0	700.0	468.0	648.0	492.0	606.0	522.0
2021-10-13	South Africa	Delta	546.0	664.0	448.0	614.0	470.0	573.0	495.0
2021-10-14	South Africa	Delta	517.0	628.0	423.0	585.0	449.0	544.0	472.0
2021-10-15	South Africa	Delta	492.0	595.0	402.0	551.0	423.0	521.0	453.0
2021-10-16	South Africa	Delta	469.0	563.0	380.0	531.0	409.0	502.0	437.0
2021-10-17	South Africa	Delta	448.0	538.0	363.0	505.0	390.0	471.0	410.0
2021-10-18	South Africa	Delta	428.0	516.0	349.0	478.0	369.0	454.0	397.0
2021-10-19	South Africa	Delta	409.0	493.0	333.0	463.0	360.0	432.0	378.0
2021-10-20	South Africa	Delta	390.0	467.0	313.0	441.0	342.0	412.0	360.0
2021-10-21	South Africa	Delta	372.0	452.0	304.0	421.0	326.0	392.0	343.0
2021-10-22	South Africa	Delta	354.0	428.0	287.0	400.0	310.0	374.0	327.0
2021-10-23	South Africa	Delta	338.0	405.0	269.0	382.0	295.0	363.0	317.0
2021-10-24	South Africa	Delta	321.0	389.0	257.0	363.0	280.0	339.0	295.0
2021-10-25	South Africa	Delta	306.0	371.0	243.0	347.0	265.0	323.0	281.0
2021-10-26	South Africa	Delta	292.0	360.0	234.0	330.0	250.0	312.0	271.0
2021-10-27	South Africa	Delta	279.0	349.0	225.0	317.0	239.0	296.0	255.0
2021-10-28	South Africa	Delta	267.0	332.0	210.0	302.0	225.0	286.0	246.0
2021-10-29	South Africa	Delta	255.0	318.0	197.0	290.0	214.0	272.0	232.0
2021-10-30	South Africa	Delta	244.0	308.0	188.0	277.0	202.0	258.0	219.0
2021-10-31	South Africa	Delta	233.0	298.0	179.0	267.0	192.0	250.0	211.0
2021-11-01	South Africa	Delta	223.0	285.0	168.0	261.0	187.0	242.0	203.0
2021-11-02	South Africa	Delta	212.0	276.0	160.0	248.0	175.0	231.0	193.0
2021-11-03	South Africa	Delta	202.0	263.0	150.0	236.0	164.0	223.0	186.0
2021-11-04	South Africa	Delta	193.0	253.0	142.0	225.0	155.0	214.0	177.0
2021-11-05	South Africa	Delta	184.0	245.0	136.0	218.0	148.0	204.0	167.0
2021-11-06	South Africa	Delta	175.0	231.0	124.0	208.0	140.0	192.0	155.0
2021-11-07	South Africa	Delta	167.0	223.0	117.0	201.0	133.0	182.0	146.0
2021-11-08	South Africa	Delta	160.0	215.0	110.0	195.0	127.0	172.0	136.0
2021-11-09	South Africa	Delta	152.0	207.0	102.0	183.0	116.0	163.0	128.0
2021-11-10	South Africa	Delta	145.0	200.0	96.0	176.0	110.0	157.0	122.0
2021-11-11	South Africa	Delta	139.0	195.0	92.0	168.0	101.0	150.0	116.0
2021-11-12	South Africa	Delta	133.0	189.0	86.0	163.0	97.0	142.0	108.0
2021-11-13	South Africa	Delta	127.0	182.0	80.0	159.0	94.0	137.0	103.0
2021-11-14	South Africa	Delta	122.0	177.0	75.0	152.0	88.0	131.0	98.0
2021-11-15	South Africa	Delta	116.0	172.0	70.0	146.0	82.0	127.0	94.0
2021-11-16	South Africa	Delta	112.0	168.0	66.0	142.0	79.0	122.0	89.0
2021-11-17	South Africa	Delta	107.0	164.0	62.0	136.0	73.0	118.0	85.0
2021-11-18	South Africa	Delta	103.0	159.0	57.0	134.0	70.0	113.0	81.0
2021-11-19	South Africa	Delta	99.0	158.0	55.0	131.0	67.0	110.0	77.0
2021-11-20	South Africa	Delta	96.0	154.0	50.0	128.0	63.0	106.0	73.0
2021-11-21	South Africa	Delta	93.0	154.0	48.0	127.0	62.0	105.0	71.0
2021-11-22	South Africa	Delta	90.0	155.0	47.0	123.0	58.0	101.0	67.0
2021-11-23	South Africa	Delta	88.0	154.0	45.0	122.0	55.0	100.0	66.0
2021-11-24	South Africa	Delta	86.0	152.0	41.0	118.0	50.0	99.0	64.0
2021-11-25	South Africa	Delta	84.0	151.0	37.0	116.0	47.0	96.0	61.0
2021-11-26	South Africa	Delta	83.0	154.0	36.0	115.0	44.0	93.0	56.0
2021-11-27	South Africa	Delta	82.0	156.0	34.0	116.0	43.0	93.0	56.0
2021-11-28	South Africa	Delta	81.0	155.0	30.0	118.0	42.0	93.0	54.0
2021-11-29	South Africa	Delta	81.0	156.0	26.0	118.0	40.0	94.0	55.0
2021-11-30	South Africa	Delta	80.0	161.0	27.0	121.0	40.0	92.0	51.0
2021-12-01	South Africa	Delta	80.0	169.0	28.0	125.0	40.0	92.0	50.0
2021-12-02	South Africa	Delta	80.0	173.0	27.0	124.0	35.0	92.0	48.0
2021-12-03	South Africa	Delta	80.0	179.0	26.0	127.0	35.0	90.0	44.0
2021-12-04	South Africa	Delta	80.0	183.0	23.0	124.0	29.0	92.0	45.0
2021-10-01	South Africa	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-02	South Africa	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-03	South Africa	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-04	South Africa	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-05	South Africa	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-06	South Africa	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-07	South Africa	Omicron	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-10-08	South Africa	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-09	South Africa	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-10	South Africa	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-11	South Africa	Omicron	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2021-10-12	South Africa	Omicron	0.0	1.0	0.0	1.0	0.0	0.0	0.0
2021-10-13	South Africa	Omicron	0.0	1.0	0.0	1.0	0.0	0.0	0.0
2021-10-14	South Africa	Omicron	0.0	1.0	0.0	1.0	0.0	1.0	0.0
2021-10-15	South Africa	Omicron	1.0	2.0	0.0	1.0	0.0	1.0	0.0
2021-10-16	South Africa	Omicron	1.0	2.0	0.0	1.0	0.0	1.0	0.0
2021-10-17	South Africa	Omicron	1.0	2.0	0.0	1.0	0.0	1.0	0.0
2021-10-18	South Africa	Omicron	1.0	3.0	0.0	2.0	0.0	1.0	0.0
2021-10-19	South Africa	Omicron	1.0	3.0	0.0	2.0	0.0	1.0	1.0
2021-10-20	South Africa	Omicron	1.0	4.0	0.0	2.0	0.0	2.0	1.0
2021-10-21	South Africa	Omicron	2.0	4.0	0.0	3.0	1.0	2.0	1.0
2021-10-22	South Africa	Omicron	2.0	5.0	1.0	3.0	1.0	2.0	1.0
2021-10-23	South Africa	Omicron	3.0	6.0	1.0	4.0	1.0	3.0	1.0
2021-10-24	South Africa	Omicron	3.0	7.0	1.0	5.0	1.0	3.0	2.0
2021-10-25	South Africa	Omicron	4.0	8.0	1.0	6.0	2.0	4.0	2.0
2021-10-26	South Africa	Omicron	4.0	9.0	2.0	7.0	2.0	5.0	3.0
2021-10-27	South Africa	Omicron	5.0	11.0	2.0	8.0	3.0	6.0	3.0
2021-10-28	South Africa	Omicron	6.0	13.0	3.0	9.0	3.0	8.0	4.0
2021-10-29	South Africa	Omicron	8.0	15.0	3.0	11.0	4.0	9.0	5.0
2021-10-30	South Africa	Omicron	9.0	17.0	4.0	13.0	5.0	11.0	6.0
2021-10-31	South Africa	Omicron	11.0	20.0	5.0	16.0	6.0	13.0	8.0
2021-11-01	South Africa	Omicron	14.0	24.0	6.0	18.0	8.0	16.0	10.0
2021-11-02	South Africa	Omicron	16.0	28.0	8.0	22.0	9.0	19.0	12.0
2021-11-03	South Africa	Omicron	20.0	32.0	10.0	26.0	12.0	23.0	15.0
2021-11-04	South Africa	Omicron	24.0	38.0	12.0	31.0	15.0	26.0	18.0
2021-11-05	South Africa	Omicron	29.0	44.0	15.0	37.0	18.0	33.0	23.0
2021-11-06	South Africa	Omicron	34.0	53.0	20.0	45.0	23.0	39.0	27.0
2021-11-07	South Africa	Omicron	41.0	62.0	24.0	54.0	29.0	46.0	33.0
2021-11-08	South Africa	Omicron	50.0	75.0	30.0	65.0	36.0	56.0	41.0
2021-11-09	South Africa	Omicron	60.0	88.0	37.0	76.0	44.0	67.0	50.0
2021-11-10	South Africa	Omicron	72.0	103.0	44.0	89.0	51.0	81.0	61.0
2021-11-11	South Africa	Omicron	87.0	124.0	55.0	108.0	64.0	98.0	75.0
2021-11-12	South Africa	Omicron	105.0	148.0	67.0	130.0	78.0	117.0	90.0
2021-11-13	South Africa	Omicron	128.0	180.0	83.0	156.0	95.0	142.0	109.0
2021-11-14	South Africa	Omicron	154.0	215.0	100.0	186.0	113.0	172.0	133.0
2021-11-15	South Africa	Omicron	187.0	259.0	124.0	226.0	140.0	212.0	166.0
2021-11-16	South Africa	Omicron	226.0	313.0	151.0	277.0	175.0	253.0	198.0
2021-11-17	South Africa	Omicron	275.0	376.0	184.0	334.0	212.0	301.0	236.0
2021-11-18	South Africa	Omicron	334.0	459.0	226.0	410.0	262.0	363.0	284.0
