date	location	variant	median_r	median_freq	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50
2021-11-12	King County	probable Omicron	-0.079409845	0.0037071072	0.081667975	-0.31074363	0.011086173	-0.24224277	-0.053082976	-0.18209767
2021-11-13	King County	probable Omicron	-0.08218341	0.0037071072	0.063701294	-0.29949564	-0.0013136874	-0.22991091	-0.055842657	-0.16980553
2021-11-14	King County	probable Omicron	-0.077895485	0.0037070112	0.063949674	-0.28786206	0.0007554563	-0.22545096	-0.055123597	-0.1731195
2021-11-15	King County	probable Omicron	-0.07381954	0.003692836	0.0671461	-0.25617468	0.004892268	-0.220224	-0.05536103	-0.17703941
2021-11-16	King County	probable Omicron	-0.06326934	0.0037023206	0.06571806	-0.27282536	0.011281432	-0.20530902	-0.042390518	-0.15302995
2021-11-17	King County	probable Omicron	-0.04887141	0.0037750592	0.070687056	-0.24261767	0.022392442	-0.18042175	-0.026333997	-0.13283822
2021-11-18	King County	probable Omicron	-0.033673137	0.0038862121	0.079465054	-0.21058553	0.034956332	-0.15553829	-0.014313462	-0.11720381
2021-11-19	King County	probable Omicron	-0.017793922	0.004000091	0.09727976	-0.16403571	0.054789517	-0.12208895	0.0009679284	-0.09609087
2021-11-20	King County	probable Omicron	0.0037529357	0.0041108234	0.121548295	-0.1355374	0.06867865	-0.11719668	0.02121696	-0.07437753
2021-11-21	King County	probable Omicron	0.026538108	0.0042188475	0.15097518	-0.119234465	0.09164285	-0.10298306	0.043175854	-0.056774557
2021-11-22	King County	probable Omicron	0.054653525	0.0043422617	0.1780039	-0.10678825	0.12133091	-0.07713536	0.08064594	-0.016263705
2021-11-23	King County	probable Omicron	0.084579386	0.0045318194	0.21278243	-0.08775245	0.15172277	-0.042740334	0.10241351	0.0016068202
2021-11-24	King County	probable Omicron	0.11523315	0.004751885	0.24120279	-0.056617662	0.17974967	-0.011854049	0.1381858	0.042098
2021-11-25	King County	probable Omicron	0.1456088	0.004920034	0.26703438	-0.0064578974	0.21644486	0.033759944	0.17512988	0.08094768
2021-11-26	King County	probable Omicron	0.17388898	0.0051489715	0.30108795	0.019238807	0.24599914	0.06081546	0.1936565	0.089440174
2021-11-27	King County	probable Omicron	0.19929685	0.0053329365	0.32127157	0.011551202	0.27382684	0.0788237	0.22738989	0.1265227
2021-11-28	King County	probable Omicron	0.22632581	0.005562908	0.3527103	0.057739533	0.30381075	0.10684911	0.2518628	0.14583676
2021-11-29	King County	probable Omicron	0.2570885	0.006035113	0.38213253	0.0946059	0.33254832	0.13926439	0.28515327	0.18142067
2021-11-30	King County	probable Omicron	0.2884188	0.0067905225	0.4105369	0.11683653	0.36122492	0.16746858	0.30755335	0.20166625
2021-12-01	King County	probable Omicron	0.316969	0.007980383	0.44144937	0.15582196	0.38344154	0.18581815	0.33509898	0.23331009
2021-12-02	King County	probable Omicron	0.33641857	0.009821439	0.46332955	0.18653008	0.40521574	0.20952158	0.35837573	0.25711975
2021-12-03	King County	probable Omicron	0.34590185	0.012615386	0.46886516	0.1782685	0.41368437	0.21815522	0.3709256	0.2694515
