date	location	variant	median_r	median_freq	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50
2021-11-12	King County	probable Omicron	0.0138588855	0.001175918	0.20025961	-0.25779343	0.1129117	-0.19851889	0.030445233	-0.1479905
2021-11-13	King County	probable Omicron	-0.0021591492	0.0011759182	0.14217013	-0.22751309	0.080034845	-0.16822416	0.024030495	-0.100637995
2021-11-14	King County	probable Omicron	0.0044124844	0.0011760597	0.13021146	-0.16640855	0.07547259	-0.12571143	0.020179683	-0.091551244
2021-11-15	King County	probable Omicron	0.01286366	0.0011883851	0.1330577	-0.15125504	0.0822594	-0.107932866	0.030226367	-0.070172474
2021-11-16	King County	probable Omicron	0.022370556	0.0012566602	0.14443307	-0.13759325	0.09371003	-0.09617485	0.044649385	-0.053933114
2021-11-17	King County	probable Omicron	0.03301039	0.0014394536	0.1622908	-0.13954768	0.107172005	-0.0910481	0.053325083	-0.052766114
2021-11-18	King County	probable Omicron	0.04680214	0.0017612976	0.18428166	-0.14906307	0.12195357	-0.10375093	0.07618748	-0.03453778
2021-11-19	King County	probable Omicron	0.070118986	0.0022205187	0.22162068	-0.13242027	0.14876513	-0.09211181	0.08123221	-0.05957051
2021-11-20	King County	probable Omicron	0.10873259	0.0027563279	0.25900865	-0.1158595	0.19676931	-0.037272744	0.12770827	-0.0013251225
2021-11-21	King County	probable Omicron	0.17177828	0.003350411	0.30887046	-0.030301126	0.2545826	0.03642421	0.1917317	0.06939943
2021-11-22	King County	probable Omicron	0.2513948	0.003981052	0.38953757	0.08797058	0.32456094	0.10644655	0.27878648	0.16528632
2021-11-23	King County	probable Omicron	0.3198096	0.0047693294	0.45376217	0.10230088	0.39719272	0.17864624	0.3420771	0.22106786
2021-11-24	King County	probable Omicron	0.3600637	0.005881859	0.5023101	0.13745469	0.4456902	0.21357895	0.3802862	0.24967094
2021-11-25	King County	probable Omicron	0.36615506	0.0074827867	0.5222687	0.14223678	0.45152926	0.1990588	0.39930293	0.26394984
2021-11-26	King County	probable Omicron	0.3431788	0.009693738	0.50794405	0.11460779	0.42281157	0.13896388	0.3783363	0.24934828
