date	location	variant	median_R	median_freq	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50
2021-11-12	King County	probable Omicron	0.6072815	0.0037071072	1.6377233	0.12562963	1.0704718	0.20450833	0.7180414	0.30906722
2021-11-13	King County	probable Omicron	0.5965801	0.0037071072	1.4716909	0.13627052	0.9919386	0.22282337	0.70561457	0.33573693
2021-11-14	King County	probable Omicron	0.6131989	0.0037070112	1.4738777	0.14814478	1.0046632	0.22981094	0.7088332	0.32834542
2021-11-15	King County	probable Omicron	0.62939084	0.003692836	1.5022709	0.1854915	1.030554	0.23825684	0.7077688	0.31979614
2021-11-16	King County	probable Omicron	0.6731491	0.0037023206	1.489523	0.16490507	1.0717528	0.26395485	0.7681188	0.3755623
2021-11-17	King County	probable Omicron	0.73739564	0.0037750592	1.534312	0.20397404	1.147031	0.3125847	0.8493871	0.429254
2021-11-18	King County	probable Omicron	0.8113053	0.0038862121	1.6164768	0.25458544	1.2380028	0.3693431	0.9153335	0.47559047
2021-11-19	King County	probable Omicron	0.89576983	0.004000091	1.7958262	0.348973	1.395225	0.46063945	1.0059782	0.54549074
2021-11-20	King County	probable Omicron	1.0233629	0.0041108234	2.0697186	0.4216885	1.5160614	0.47561246	1.1388414	0.6271514
2021-11-21	King County	probable Omicron	1.1763439	0.0042188475	2.453293	0.4693219	1.7371883	0.52169496	1.3010654	0.7014627
2021-11-22	King County	probable Omicron	1.3940866	0.0043422617	2.8622658	0.5089711	2.067103	0.61618906	1.6278334	0.9043234
2021-11-23	King County	probable Omicron	1.6661968	0.0045318194	3.480904	0.5756152	2.463839	0.7664306	1.8508149	1.0099425
2021-11-24	King County	probable Omicron	1.9949679	0.004751885	4.075479	0.70216024	2.890728	0.9293947	2.279187	1.2926297
2021-11-25	King County	probable Omicron	2.378797	0.004920034	4.6956735	0.9609455	3.5527582	1.2290616	2.8159745	1.6307478
2021-11-26	King County	probable Omicron	2.7962008	0.0051489715	5.646309	1.1251836	4.1845946	1.4465173	3.1269393	1.714757
2021-11-27	King County	probable Omicron	3.2277126	0.0053329365	6.2903857	1.0735255	4.872605	1.6103377	3.77571	2.1304078
2021-11-28	King County	probable Omicron	3.7534833	0.005562908	7.429594	1.420121	5.729497	1.8995683	4.3216443	2.3819203
2021-11-29	King County	probable Omicron	4.4472585	0.006035113	8.665015	1.7677877	6.679057	2.2934175	5.1813545	2.9182167
2021-11-30	King County	probable Omicron	5.2736616	0.0067905225	10.034693	2.0137076	7.7692842	2.6959167	5.845687	3.2709303
2021-12-01	King County	probable Omicron	6.147662	0.007980383	11.750063	2.5224178	8.724137	2.9917054	6.769985	3.9016137
2021-12-02	King County	probable Omicron	6.8174725	0.009821439	13.123249	3.0037608	9.763831	3.41806	7.654061	4.4480195
2021-12-03	King County	probable Omicron	7.1678734	0.012615386	13.493334	2.8665636	10.198152	3.5867782	8.173707	4.7579484
2021-12-04	King County	probable Omicron	7.0469313	0.017327175	13.469285	2.8041244	10.181274	3.5157225	8.188547	4.8021803
2021-12-05	King County	probable Omicron	6.6019516	0.0250715	13.314797	2.3055239	9.773159	3.0004175	7.301452	3.8606517
2021-12-06	King County	probable Omicron	6.2703104	0.03754326	13.721716	1.8690332	9.974655	2.760096	6.965562	3.4033043
2021-12-07	King County	probable Omicron	6.0294514	0.056852873	15.100018	1.5278014	9.689186	1.9473763	6.6762247	2.939873
2021-12-08	King County	probable Omicron	5.8019943	0.08572766	15.941643	1.1558098	10.010448	1.549828	6.6378613	2.6545458
2021-12-09	King County	probable Omicron	5.6719627	0.12704349	17.874722	0.9168668	10.631282	1.3577355	6.5485435	2.3535166
2021-12-10	King County	probable Omicron	5.669832	0.18127802	20.936836	0.44447923	11.339555	0.94345963	6.048398	1.3925643
2021-12-11	King County	probable Omicron	5.638126	0.2508422	24.844957	0.27302304	11.751727	0.6841612	6.0275598	1.208302
2021-12-12	King County	probable Omicron	5.6137867	0.33598578	33.75796	0.14217637	13.884115	0.20278774	5.844554	0.50510174
2021-11-12	King County	other	0.5440149	0.99629295	1.2858192	0.14643052	0.8944787	0.20550649	0.58993644	0.24211766
2021-11-13	King County	other	0.53907466	0.99629295	1.1397598	0.20138425	0.83047277	0.24534595	0.58970135	0.29911143
2021-11-14	King County	other	0.54992634	0.996293	1.0494374	0.1942371	0.80703735	0.27847144	0.63650113	0.36170292
2021-11-15	King County	other	0.57442105	0.9963072	1.0813934	0.2536887	0.8067051	0.30100733	0.6690526	0.40582126
2021-11-16	King County	other	0.5975158	0.9962977	1.0782303	0.26344594	0.8583667	0.3570684	0.67936796	0.41777167
2021-11-17	King County	other	0.62273896	0.99622494	1.1277735	0.30708852	0.8873044	0.37666363	0.7068706	0.44073793
2021-11-18	King County	other	0.66237295	0.9961138	1.1500763	0.28122497	0.93422	0.38274574	0.7677767	0.48769093
2021-11-19	King County	other	0.72914433	0.9959999	1.3146378	0.34203392	1.0399895	0.41858202	0.81040865	0.49608302
2021-11-20	King County	other	0.835715	0.9958892	1.4788179	0.3841235	1.1526923	0.45459226	0.94376856	0.5852723
2021-11-21	King County	other	0.9821029	0.9957812	1.6812013	0.4969355	1.3404967	0.6143777	1.1015264	0.72479784
2021-11-22	King County	other	1.1573709	0.99565774	1.8525167	0.59690934	1.5183191	0.7283064	1.3298461	0.9267237
2021-11-23	King County	other	1.330589	0.99546814	2.1824882	0.73866385	1.7569631	0.8504449	1.4505601	0.9901049
2021-11-24	King County	other	1.4631202	0.99524814	2.425831	0.7766577	1.9386882	0.9030138	1.6426429	1.1186558
2021-11-25	King County	other	1.5021085	0.99507993	2.5279636	0.7682596	2.0585485	0.9813676	1.7153617	1.1520427
2021-11-26	King County	other	1.4637747	0.994851	2.400587	0.7005519	1.9810467	0.9310565	1.6729441	1.1310686
2021-11-27	King County	other	1.3664422	0.99466705	2.2199683	0.7029407	1.8148134	0.84300184	1.5369682	1.0388373
2021-11-28	King County	other	1.213712	0.9944371	1.9951593	0.6691352	1.6478603	0.7944047	1.4063796	0.9754057
2021-11-29	King County	other	1.0399864	0.9939649	1.7110584	0.558987	1.4109331	0.66854984	1.1776276	0.7937625
2021-11-30	King County	other	0.8793961	0.9932095	1.4845238	0.434963	1.1784109	0.51061976	1.0114673	0.658805
2021-12-01	King County	other	0.74450946	0.9920196	1.2429742	0.34094107	1.0263306	0.45224595	0.8341554	0.5314664
2021-12-02	King County	other	0.64537966	0.9901786	1.1121924	0.29503593	0.8923751	0.36445078	0.74870276	0.48098624
2021-12-03	King County	other	0.5671703	0.98738456	1.0274227	0.24020773	0.8212133	0.31590843	0.65047836	0.3861037
2021-12-04	King County	other	0.5297743	0.9826728	1.0339779	0.21204925	0.76970005	0.24775645	0.58778226	0.31519037
2021-12-05	King County	other	0.5089721	0.9749285	1.1097782	0.16213118	0.8104566	0.2322776	0.5898182	0.29768893
