date	location	variant	median_R	median_freq	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50
2021-11-12	King County	probable Omicron	1.0887979	0.001175918	3.2452111	0.18339089	1.9681196	0.2764799	1.2046008	0.38834956
2021-11-13	King County	probable Omicron	0.9867828	0.0011759182	2.3321662	0.22655526	1.6219478	0.33931786	1.1585319	0.52968204
2021-11-14	King County	probable Omicron	1.0275207	0.0011760597	2.1764667	0.34347242	1.5786152	0.44983378	1.131661	0.5617059
2021-11-15	King County	probable Omicron	1.082186	0.0011883851	2.2126298	0.38002104	1.6434697	0.50519997	1.203	0.6442119
2021-11-16	King County	probable Omicron	1.146878	0.0012566602	2.3627565	0.41600907	1.758484	0.5451949	1.3126781	0.71419156
2021-11-17	King County	probable Omicron	1.2234895	0.0014394536	2.6174705	0.41067505	1.9031649	0.5635301	1.3830158	0.7194812
2021-11-18	King County	probable Omicron	1.3298175	0.0017612976	2.965835	0.3855948	2.0746047	0.51910394	1.5853338	0.8069241
2021-11-19	King County	probable Omicron	1.5291288	0.0022205187	3.6566343	0.43043625	2.4223566	0.55968004	1.6334999	0.6891423
2021-11-20	King County	probable Omicron	1.9206271	0.0027563279	4.494253	0.47978225	3.1821904	0.7932085	2.1451123	0.99186873
2021-11-21	King County	probable Omicron	2.7628603	0.003350411	5.887086	0.8286025	4.386613	1.2490536	3.0932195	1.522587
2021-11-22	King County	probable Omicron	4.3105564	0.003981052	9.004426	1.69994	6.4015503	1.8950955	5.005658	2.662593
2021-11-23	King County	probable Omicron	6.2415504	0.0047693294	12.505575	1.8495919	9.368139	2.8727107	7.0246053	3.6454039
2021-11-24	King County	probable Omicron	7.7221327	0.005881859	15.941757	2.269585	12.005392	3.4964159	8.582244	4.269937
2021-11-25	King County	probable Omicron	7.9724646	0.0074827867	17.591509	2.3330622	12.365318	3.2234006	9.470758	4.6173005
2021-11-26	King County	probable Omicron	7.065604	0.009693738	16.392384	1.9877021	10.686119	2.2894442	8.49562	4.262373
2021-11-27	King County	probable Omicron	5.7162905	0.012332959	12.34469	1.5546242	8.867404	2.5675068	6.6210165	3.3817253
2021-11-28	King County	probable Omicron	4.491805	0.0152267385	9.196037	1.4692103	6.8369718	2.0202882	5.0741663	2.6175466
2021-11-29	King County	probable Omicron	3.704091	0.018580666	7.3036604	1.3432171	5.3956394	1.7238022	4.1645994	2.2749376
2021-11-30	King County	probable Omicron	3.1706362	0.022511492	6.1948295	1.2696184	4.594221	1.5349643	3.6598601	2.0842497
2021-12-01	King County	probable Omicron	2.8839822	0.027373547	5.677588	1.0039544	4.3471727	1.4474909	3.176483	1.7000601
2021-12-02	King County	probable Omicron	2.7484994	0.033303045	5.712599	0.8447333	4.2264185	1.2661487	3.1541727	1.6579952
2021-12-03	King County	probable Omicron	2.5944295	0.04036914	5.8911743	0.72822446	4.0628614	1.0882574	2.9019701	1.3292629
2021-12-04	King County	probable Omicron	2.3911548	0.0485126	5.811116	0.56370926	3.9080677	0.8420501	2.6637201	1.1404666
2021-12-05	King County	probable Omicron	2.1456804	0.058434896	5.8278046	0.39304268	3.6205785	0.5687607	2.4472504	0.95472836
2021-12-06	King County	probable Omicron	1.9728882	0.07024709	6.2768073	0.20175235	3.7334046	0.46137464	2.1395533	0.63082397
2021-12-07	King County	probable Omicron	1.8949227	0.08432855	7.351596	0.10336225	3.9431553	0.23756786	2.012948	0.37171477
2021-12-08	King County	probable Omicron	1.8674334	0.10085596	8.7951765	0.062727146	4.343275	0.12375641	1.973511	0.28639007
2021-12-09	King County	probable Omicron	1.8268459	0.11912902	10.891008	0.04627556	4.596846	0.052995782	1.9330056	0.2177158
2021-12-10	King County	probable Omicron	1.8081683	0.14054431	13.248152	0.01666367	4.9866605	0.0313044	1.8310089	0.09049022
2021-12-11	King County	probable Omicron	1.7209983	0.16518815	17.131577	0.007114166	5.6730847	0.007114166	1.7530426	0.06516551
2021-12-12	King County	probable Omicron	1.7989217	0.19347313	23.589695	0.0079546645	6.549172	0.0079546645	1.803711	0.012426361
2021-11-12	King County	other	0.33339024	0.9988241	1.0181502	0.049971122	0.6001698	0.078889325	0.3681885	0.11543479
2021-11-13	King County	other	0.29966646	0.99882406	0.73276496	0.057990048	0.4960195	0.09245893	0.34945232	0.1530047
2021-11-14	King County	other	0.3099454	0.99882394	0.6918025	0.1015301	0.4982619	0.13203274	0.35154688	0.17347151
2021-11-15	King County	other	0.328071	0.9988116	0.6927326	0.09463165	0.52361655	0.15528427	0.36754414	0.18758526
2021-11-16	King County	other	0.34522566	0.9987433	0.74602807	0.11287159	0.5448866	0.15781036	0.39084646	0.20107837
2021-11-17	King County	other	0.3698731	0.99856055	0.81785536	0.110175855	0.57479733	0.15146475	0.41571367	0.2045799
2021-11-18	King County	other	0.40467092	0.99823874	0.92542416	0.11181441	0.6364755	0.14688355	0.45939904	0.21895698
2021-11-19	King County	other	0.45429873	0.9977795	1.1184391	0.11326036	0.7516171	0.1659767	0.48896757	0.19997144
2021-11-20	King County	other	0.5747044	0.99724364	1.3712679	0.13930285	0.9528169	0.23091403	0.63859504	0.2817555
2021-11-21	King County	other	0.8338673	0.99664956	1.8198982	0.3064233	1.2799516	0.33615837	0.9362325	0.4695896
2021-11-22	King County	other	1.3030126	0.99601895	2.6328328	0.48406962	1.9091386	0.58603907	1.511184	0.83693826
2021-11-23	King County	other	1.8796194	0.9952307	3.7690086	0.71514034	2.827061	0.92432773	2.130034	1.171278
