date	location	variant	median_I_smooth_forecast	I_smooth_forecast_upper_95	I_smooth_forecast_lower_95	I_smooth_forecast_upper_80	I_smooth_forecast_lower_80	I_smooth_forecast_upper_50	I_smooth_forecast_lower_50	median_freq
2022-05-17	Germany	Omicron 22A	596.0668	8326.831	48.55177	3128.3757	112.07927	1422.9739	256.37344	0.0088498425
2022-05-18	Germany	Omicron 22A	635.0845	9886.663	46.089455	3599.8628	111.14515	1578.4729	262.575	0.009396923
2022-05-19	Germany	Omicron 22A	679.1996	11707.175	44.019073	4077.4412	110.26037	1754.8	270.8643	0.010018177
2022-05-13	Germany	Omicron 22B	789.421	2884.5327	223.1252	1852.341	355.14053	1258.7828	513.2748	0.011884045
2022-05-14	Germany	Omicron 22B	817.7485	3215.709	216.01506	2004.6796	348.78717	1334.5916	514.37836	0.012348643
2022-05-15	Germany	Omicron 22B	850.74744	3543.1936	208.47348	2221.8708	343.06076	1422.426	518.54913	0.012795965
2022-05-16	Germany	Omicron 22B	887.7081	3929.533	198.08807	2430.0308	334.56012	1503.6078	520.8103	0.0132356705
2022-05-17	Germany	Omicron 22B	914.8426	4321.461	188.18925	2652.246	327.91452	1606.8013	523.7595	0.0136464555
2022-05-18	Germany	Omicron 22B	945.43915	4840.8643	177.30872	2899.291	320.22974	1713.6605	527.73474	0.014028142
2022-05-19	Germany	Omicron 22B	978.9707	5500.8457	167.76147	3201.8896	310.99478	1820.2415	530.3257	0.014396944
2022-05-13	Germany	Omicron 22C	1876.4146	12001.286	302.6158	6192.127	583.7096	3521.743	990.3785	0.028053047
2022-05-14	Germany	Omicron 22C	2117.4116	14897.29	304.0494	7435.6753	612.42773	4135.0005	1075.7203	0.031676836
2022-05-15	Germany	Omicron 22C	2367.248	18950.043	301.9781	8893.343	641.42725	4817.507	1165.8737	0.035734363
2022-05-16	Germany	Omicron 22C	2632.458	23752.73	301.68182	10614.228	668.9341	5632.3027	1263.1528	0.04051669
2022-05-17	Germany	Omicron 22C	2976.1956	29516.533	303.6304	12892.551	701.3743	6534.8257	1362.5122	0.046151645
2022-05-18	Germany	Omicron 22C	3336.7407	37267.258	308.51312	15549.323	733.5614	7576.855	1470.8647	0.051957723
2022-05-19	Germany	Omicron 22C	3773.2986	47893.77	319.06577	18941.258	765.8319	8824.606	1579.78	0.058158904
2022-05-13	Germany	other	697.08923	1376.152	348.89218	1074.4766	455.41016	880.9988	552.2286	0.010252878
2022-05-14	Germany	other	691.53253	1425.2878	338.25815	1090.4928	441.40076	887.6791	545.392	0.010215126
2022-05-15	Germany	other	689.3309	1468.0039	326.13116	1112.1504	432.02158	897.25073	534.17737	0.010155113
2022-05-16	Germany	other	688.6258	1511.6611	314.10022	1134.8191	418.6189	902.15466	525.64197	0.010077868
2022-05-17	Germany	other	682.46985	1549.1903	303.1685	1149.5955	406.48538	910.458	517.18915	0.00998543
2022-05-18	Germany	other	679.1511	1590.3279	291.70377	1173.9167	393.45886	917.9684	507.2954	0.009919332
2022-05-19	Germany	other	675.07336	1656.7125	280.22516	1193.7491	382.99197	925.8551	498.6471	0.00976922
2022-05-13	Israel	Delta	0.06097905	1.8347723	0.0022712927	0.56382686	0.0066147177	0.20127778	0.020616416	2.6097494e-05
2022-05-14	Israel	Delta	0.057606503	1.950181	0.0019998143	0.56313556	0.0058340454	0.19299251	0.018867822	2.4113051e-05
2022-05-15	Israel	Delta	0.054383148	2.0292883	0.0017572227	0.5505184	0.005166374	0.18607463	0.017041266	2.2129878e-05
2022-05-16	Israel	Delta	0.051121943	2.065984	0.0015390674	0.5591589	0.004562038	0.17955059	0.015366707	1.9866575e-05
2022-05-17	Israel	Delta	0.04800073	2.1039534	0.0013333547	0.5611952	0.0039385366	0.17444277	0.0138780475	1.771696e-05
2022-05-18	Israel	Delta	0.045138687	2.1767337	0.0011369906	0.5668341	0.003392878	0.17160055	0.012497137	1.5954207e-05
2022-05-19	Israel	Delta	0.041936733	2.2484522	0.0009532748	0.58721226	0.0029924812	0.16593595	0.011333747	1.4192863e-05
2022-05-13	Israel	Omicron 21K	10.858646	90.688194	1.5266786	41.071712	2.9627464	22.190903	5.512525	0.004751779
2022-05-14	Israel	Omicron 21K	10.549683	105.264305	1.2688801	43.80114	2.6222973	23.025852	5.2017627	0.00449307
2022-05-15	Israel	Omicron 21K	10.365941	118.88551	1.0525438	47.818665	2.287765	23.856771	4.853446	0.004236892
2022-05-16	Israel	Omicron 21K	10.092568	139.6274	0.87766707	52.266655	1.999778	24.855919	4.535771	0.0040030777
