date	location	variant	median_R_forecast	R_forecast_upper_95	R_forecast_lower_95	R_forecast_upper_80	R_forecast_lower_80	R_forecast_upper_50	R_forecast_lower_50	median_freq
2022-07-21	Austria	Omicron 22C	1.074163	1.7195101	0.6678341	1.4606191	0.7933525	1.2657495	0.914288	0.05520059
2022-07-22	Austria	Omicron 22C	1.074163	1.7195101	0.6678341	1.4606191	0.7933525	1.2657495	0.914288	0.05426937
2022-07-23	Austria	Omicron 22C	1.074163	1.7195101	0.6678341	1.4606191	0.7933525	1.2657495	0.914288	0.053295497
2022-07-24	Austria	Omicron 22C	1.074163	1.7195101	0.6678341	1.4606191	0.7933525	1.2657495	0.914288	0.052438736
2022-07-25	Austria	Omicron 22C	1.074163	1.7195101	0.6678341	1.4606191	0.7933525	1.2657495	0.914288	0.051627398
2022-07-26	Austria	Omicron 22C	1.074163	1.7195101	0.6678341	1.4606191	0.7933525	1.2657495	0.914288	0.050991632
2022-07-27	Austria	Omicron 22C	1.074163	1.7195101	0.6678341	1.4606191	0.7933525	1.2657495	0.914288	0.05009805
2022-07-21	Austria	other	0.9526316	1.4663681	0.60639995	1.2737631	0.71321696	1.1073457	0.81855595	0.0013897794
2022-07-22	Austria	other	0.9526316	1.4663681	0.60639995	1.2737631	0.71321696	1.1073457	0.81855595	0.001329562
2022-07-23	Austria	other	0.9526316	1.4663681	0.60639995	1.2737631	0.71321696	1.1073457	0.81855595	0.0012729922
2022-07-24	Austria	other	0.9526316	1.4663681	0.60639995	1.2737631	0.71321696	1.1073457	0.81855595	0.0012124965
2022-07-25	Austria	other	0.9526316	1.4663681	0.60639995	1.2737631	0.71321696	1.1073457	0.81855595	0.0011651759
2022-07-26	Austria	other	0.9526316	1.4663681	0.60639995	1.2737631	0.71321696	1.1073457	0.81855595	0.0011049074
2022-07-27	Austria	other	0.9526316	1.4663681	0.60639995	1.2737631	0.71321696	1.1073457	0.81855595	0.0010508581
2022-07-21	Belgium	Delta	0.41607374	0.81371015	0.20525105	0.65095836	0.26489455	0.5251275	0.32901594	3.6484303e-07
2022-07-22	Belgium	Delta	0.41607374	0.81371015	0.20525105	0.65095836	0.26489455	0.5251275	0.32901594	3.3514686e-07
2022-07-23	Belgium	Delta	0.41607374	0.81371015	0.20525105	0.65095836	0.26489455	0.5251275	0.32901594	3.1144816e-07
2022-07-24	Belgium	Delta	0.41607374	0.81371015	0.20525105	0.65095836	0.26489455	0.5251275	0.32901594	2.9152056e-07
2022-07-25	Belgium	Delta	0.41607374	0.81371015	0.20525105	0.65095836	0.26489455	0.5251275	0.32901594	2.7193096e-07
2022-07-26	Belgium	Delta	0.41607374	0.81371015	0.20525105	0.65095836	0.26489455	0.5251275	0.32901594	2.5326136e-07
2022-07-27	Belgium	Delta	0.41607374	0.81371015	0.20525105	0.65095836	0.26489455	0.5251275	0.32901594	2.3053437e-07
2022-07-21	Belgium	Omicron 21K	0.5090141	0.921046	0.28553727	0.7511143	0.3424176	0.62687457	0.41432223	5.202584e-05
2022-07-22	Belgium	Omicron 21K	0.5090141	0.921046	0.28553727	0.7511143	0.3424176	0.62687457	0.41432223	4.7634974e-05
2022-07-23	Belgium	Omicron 21K	0.5090141	0.921046	0.28553727	0.7511143	0.3424176	0.62687457	0.41432223	4.4038865e-05
2022-07-24	Belgium	Omicron 21K	0.5090141	0.921046	0.28553727	0.7511143	0.3424176	0.62687457	0.41432223	4.0803836e-05
2022-07-25	Belgium	Omicron 21K	0.5090141	0.921046	0.28553727	0.7511143	0.3424176	0.62687457	0.41432223	3.777953e-05
2022-07-26	Belgium	Omicron 21K	0.5090141	0.921046	0.28553727	0.7511143	0.3424176	0.62687457	0.41432223	3.495234e-05
2022-07-27	Belgium	Omicron 21K	0.5090141	0.921046	0.28553727	0.7511143	0.3424176	0.62687457	0.41432223	3.221483e-05
2022-07-21	Belgium	Omicron 21L	0.48423356	0.7816481	0.2966457	0.6668624	0.3506999	0.57101	0.40856126	0.009742867
2022-07-22	Belgium	Omicron 21L	0.48423356	0.7816481	0.2966457	0.6668624	0.3506999	0.57101	0.40856126	0.008882721
