date	location	variant	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50
2022-04-20	Gauteng	Delta	1.4288648e-14	2.70015e-07	3.03233e-21	8.578217e-10	4.990797e-19	3.9885118e-12	5.061869e-17
2022-04-21	Gauteng	Delta	9.132677e-15	2.4900038e-07	1.292693e-21	7.2314715e-10	2.5716443e-19	3.0327193e-12	2.9123746e-17
2022-04-22	Gauteng	Delta	6.14461e-15	2.2188091e-07	6.7466697e-22	5.84217e-10	1.3167519e-19	2.024277e-12	1.752365e-17
2022-04-23	Gauteng	Delta	3.960279e-15	1.9526547e-07	3.7921374e-22	4.1335857e-10	7.376265e-20	1.3874879e-12	1.0429466e-17
2022-04-24	Gauteng	Delta	2.5721805e-15	1.615214e-07	1.8065686e-22	3.3531009e-10	4.2391517e-20	9.895578e-13	5.8336855e-18
2022-04-25	Gauteng	Delta	1.6382441e-15	1.5147589e-07	9.8783864e-23	2.6185137e-10	2.352529e-20	6.9711115e-13	3.2239106e-18
2022-04-26	Gauteng	Delta	1.0598355e-15	1.2766608e-07	5.098597e-23	2.1100541e-10	1.2488333e-20	5.025469e-13	1.971776e-18
2022-04-20	Gauteng	Omicron BA.1	0.016320208	0.13657598	0.00200404	0.067176014	0.0042439257	0.033295456	0.007737465
2022-04-21	Gauteng	Omicron BA.1	0.015316656	0.14426708	0.0016590286	0.066476665	0.0037114357	0.032824285	0.0070467726
2022-04-22	Gauteng	Omicron BA.1	0.014327721	0.15021054	0.0013047425	0.06846886	0.0031512438	0.03209295	0.00627541
2022-04-23	Gauteng	Omicron BA.1	0.01341657	0.15749708	0.0010763935	0.06896413	0.0027067964	0.031463176	0.005698069
2022-04-24	Gauteng	Omicron BA.1	0.012395017	0.16501185	0.0008705911	0.06863531	0.0023049447	0.030960303	0.0050890986
2022-04-25	Gauteng	Omicron BA.1	0.0115665775	0.17320473	0.00068915595	0.06858649	0.0019273197	0.030052109	0.0044696364
2022-04-26	Gauteng	Omicron BA.1	0.0105955545	0.18105705	0.0005451755	0.069265254	0.0016503872	0.028659701	0.0039728815
2022-04-20	Gauteng	Omicron BA.2	0.030325724	0.15417704	0.0050969506	0.093931295	0.009562419	0.055425808	0.016499847
2022-04-21	Gauteng	Omicron BA.2	0.026020696	0.15442203	0.0038154633	0.08945766	0.0073048715	0.05062915	0.013474108
2022-04-22	Gauteng	Omicron BA.2	0.02226644	0.1587669	0.002710109	0.084903166	0.0055784243	0.04625936	0.010974947
2022-04-23	Gauteng	Omicron BA.2	0.019068342	0.16057609	0.0019683202	0.0812662	0.0042341542	0.04176791	0.008956798
2022-04-24	Gauteng	Omicron BA.2	0.016352132	0.16728914	0.0013904047	0.07969476	0.0031983452	0.03831396	0.0071809515
2022-04-25	Gauteng	Omicron BA.2	0.013925316	0.16866022	0.000982863	0.07738689	0.0024246997	0.034411848	0.005800838
2022-04-26	Gauteng	Omicron BA.2	0.0118946135	0.16780439	0.00069486926	0.07418161	0.0018183695	0.031279985	0.0046100277
2022-04-20	Gauteng	Omicron BA.4	0.7249191	0.8899615	0.40089244	0.843876	0.51616454	0.79636025	0.62587154
