date	location	variant	sequences
2022-01-04	Gauteng	other	1
2022-01-07	Gauteng	other	2
2022-01-09	Gauteng	other	1
2022-01-15	Gauteng	other	1
2022-01-16	Gauteng	other	1
2022-01-18	Gauteng	other	2
2022-01-21	Gauteng	other	1
2022-01-29	Gauteng	other	1
2022-02-03	Gauteng	other	1
2022-02-08	Gauteng	other	1
2022-02-11	Gauteng	other	1
2022-02-16	Gauteng	other	1
2022-02-21	Gauteng	other	1
2022-02-22	Gauteng	other	1
2022-02-24	Gauteng	other	1
2022-02-25	Gauteng	other	1
2022-03-12	Gauteng	other	1
2022-03-14	Gauteng	other	1
2022-03-18	Gauteng	other	1
2022-03-19	Gauteng	other	1
2022-03-22	Gauteng	other	1
2022-03-25	Gauteng	other	2
2022-03-26	Gauteng	other	1
2022-03-30	Gauteng	other	1
2022-03-31	Gauteng	other	1
2022-01-25	Gauteng	Delta	1
2022-01-02	Gauteng	Omicron BA.1	20
2022-01-03	Gauteng	Omicron BA.1	28
2022-01-04	Gauteng	Omicron BA.1	16
2022-01-05	Gauteng	Omicron BA.1	24
2022-01-06	Gauteng	Omicron BA.1	20
2022-01-07	Gauteng	Omicron BA.1	20
2022-01-08	Gauteng	Omicron BA.1	9
2022-01-09	Gauteng	Omicron BA.1	5
2022-01-10	Gauteng	Omicron BA.1	8
2022-01-11	Gauteng	Omicron BA.1	8
2022-01-12	Gauteng	Omicron BA.1	5
2022-01-13	Gauteng	Omicron BA.1	4
2022-01-14	Gauteng	Omicron BA.1	5
2022-01-15	Gauteng	Omicron BA.1	7
2022-01-16	Gauteng	Omicron BA.1	6
2022-01-17	Gauteng	Omicron BA.1	33
2022-01-18	Gauteng	Omicron BA.1	11
2022-01-19	Gauteng	Omicron BA.1	11
2022-01-20	Gauteng	Omicron BA.1	1
2022-01-21	Gauteng	Omicron BA.1	9
2022-01-23	Gauteng	Omicron BA.1	4
2022-01-24	Gauteng	Omicron BA.1	11
2022-01-25	Gauteng	Omicron BA.1	4
2022-01-28	Gauteng	Omicron BA.1	2
2022-01-29	Gauteng	Omicron BA.1	2
2022-01-31	Gauteng	Omicron BA.1	2
2022-02-01	Gauteng	Omicron BA.1	1
2022-02-04	Gauteng	Omicron BA.1	1
2022-02-10	Gauteng	Omicron BA.1	1
2022-02-14	Gauteng	Omicron BA.1	1
2022-02-17	Gauteng	Omicron BA.1	1
2022-02-21	Gauteng	Omicron BA.1	4
2022-02-26	Gauteng	Omicron BA.1	1
2022-03-04	Gauteng	Omicron BA.1	1
2022-03-08	Gauteng	Omicron BA.1	2
2022-03-14	Gauteng	Omicron BA.1	1
2022-03-17	Gauteng	Omicron BA.1	1
2022-03-26	Gauteng	Omicron BA.1	1
2022-03-29	Gauteng	Omicron BA.1	1
2022-04-01	Gauteng	Omicron BA.1	3
2022-01-02	Gauteng	Omicron BA.2	13
2022-01-03	Gauteng	Omicron BA.2	9
2022-01-04	Gauteng	Omicron BA.2	13
2022-01-05	Gauteng	Omicron BA.2	12
2022-01-06	Gauteng	Omicron BA.2	6
2022-01-07	Gauteng	Omicron BA.2	9
2022-01-08	Gauteng	Omicron BA.2	8
2022-01-09	Gauteng	Omicron BA.2	4
2022-01-10	Gauteng	Omicron BA.2	10
2022-01-11	Gauteng	Omicron BA.2	6
2022-01-12	Gauteng	Omicron BA.2	12
2022-01-13	Gauteng	Omicron BA.2	6
2022-01-14	Gauteng	Omicron BA.2	8
2022-01-15	Gauteng	Omicron BA.2	8
2022-01-16	Gauteng	Omicron BA.2	5
2022-01-17	Gauteng	Omicron BA.2	10
2022-01-18	Gauteng	Omicron BA.2	21
2022-01-19	Gauteng	Omicron BA.2	8
2022-01-20	Gauteng	Omicron BA.2	5
2022-01-21	Gauteng	Omicron BA.2	15
2022-01-23	Gauteng	Omicron BA.2	6
2022-01-24	Gauteng	Omicron BA.2	24
2022-01-25	Gauteng	Omicron BA.2	3
2022-01-26	Gauteng	Omicron BA.2	2
2022-01-27	Gauteng	Omicron BA.2	16
2022-01-29	Gauteng	Omicron BA.2	5
2022-01-31	Gauteng	Omicron BA.2	8
2022-02-01	Gauteng	Omicron BA.2	13
2022-02-02	Gauteng	Omicron BA.2	5
2022-02-03	Gauteng	Omicron BA.2	13
2022-02-04	Gauteng	Omicron BA.2	3
2022-02-06	Gauteng	Omicron BA.2	1
2022-02-07	Gauteng	Omicron BA.2	11
2022-02-08	Gauteng	Omicron BA.2	5
2022-02-09	Gauteng	Omicron BA.2	6
2022-02-10	Gauteng	Omicron BA.2	9
2022-02-11	Gauteng	Omicron BA.2	5
2022-02-13	Gauteng	Omicron BA.2	1
2022-02-14	Gauteng	Omicron BA.2	19
2022-02-15	Gauteng	Omicron BA.2	3
2022-02-16	Gauteng	Omicron BA.2	4
2022-02-17	Gauteng	Omicron BA.2	14
2022-02-18	Gauteng	Omicron BA.2	7
2022-02-19	Gauteng	Omicron BA.2	3
2022-02-20	Gauteng	Omicron BA.2	1
2022-02-21	Gauteng	Omicron BA.2	37
2022-02-22	Gauteng	Omicron BA.2	5
2022-02-23	Gauteng	Omicron BA.2	5
2022-02-24	Gauteng	Omicron BA.2	6
2022-02-25	Gauteng	Omicron BA.2	4
2022-02-26	Gauteng	Omicron BA.2	3
2022-02-28	Gauteng	Omicron BA.2	2
2022-03-01	Gauteng	Omicron BA.2	15
2022-03-02	Gauteng	Omicron BA.2	10
2022-03-03	Gauteng	Omicron BA.2	13
2022-03-04	Gauteng	Omicron BA.2	16
2022-03-05	Gauteng	Omicron BA.2	3
2022-03-06	Gauteng	Omicron BA.2	11
2022-03-07	Gauteng	Omicron BA.2	15
2022-03-08	Gauteng	Omicron BA.2	24
2022-03-09	Gauteng	Omicron BA.2	6
2022-03-10	Gauteng	Omicron BA.2	5
2022-03-11	Gauteng	Omicron BA.2	4
2022-03-12	Gauteng	Omicron BA.2	1
2022-03-13	Gauteng	Omicron BA.2	3
2022-03-14	Gauteng	Omicron BA.2	5
2022-03-15	Gauteng	Omicron BA.2	13
2022-03-16	Gauteng	Omicron BA.2	4
2022-03-17	Gauteng	Omicron BA.2	3
2022-03-18	Gauteng	Omicron BA.2	4
2022-03-19	Gauteng	Omicron BA.2	2
2022-03-20	Gauteng	Omicron BA.2	2
2022-03-21	Gauteng	Omicron BA.2	4
2022-03-22	Gauteng	Omicron BA.2	11
2022-03-23	Gauteng	Omicron BA.2	3
2022-03-25	Gauteng	Omicron BA.2	4
2022-03-28	Gauteng	Omicron BA.2	1
2022-03-29	Gauteng	Omicron BA.2	4
2022-03-30	Gauteng	Omicron BA.2	3
2022-03-31	Gauteng	Omicron BA.2	6
2022-04-01	Gauteng	Omicron BA.2	2
2022-04-04	Gauteng	Omicron BA.2	1
2022-04-06	Gauteng	Omicron BA.2	1
2022-04-07	Gauteng	Omicron BA.2	1
2022-01-26	Gauteng	Omicron BA.4	1
2022-03-01	Gauteng	Omicron BA.4	1
2022-03-02	Gauteng	Omicron BA.4	2
2022-03-04	Gauteng	Omicron BA.4	1
2022-03-05	Gauteng	Omicron BA.4	1
2022-03-06	Gauteng	Omicron BA.4	1
2022-03-07	Gauteng	Omicron BA.4	2
2022-03-08	Gauteng	Omicron BA.4	8
2022-03-09	Gauteng	Omicron BA.4	1
2022-03-10	Gauteng	Omicron BA.4	2
2022-03-12	Gauteng	Omicron BA.4	3
2022-03-13	Gauteng	Omicron BA.4	3
2022-03-14	Gauteng	Omicron BA.4	4
2022-03-15	Gauteng	Omicron BA.4	7
2022-03-16	Gauteng	Omicron BA.4	2
2022-03-17	Gauteng	Omicron BA.4	2
2022-03-19	Gauteng	Omicron BA.4	1
2022-03-21	Gauteng	Omicron BA.4	1
2022-03-22	Gauteng	Omicron BA.4	11
2022-03-23	Gauteng	Omicron BA.4	6
2022-03-24	Gauteng	Omicron BA.4	9
2022-03-25	Gauteng	Omicron BA.4	8
2022-03-29	Gauteng	Omicron BA.4	10
2022-03-30	Gauteng	Omicron BA.4	7
2022-03-31	Gauteng	Omicron BA.4	12
2022-04-01	Gauteng	Omicron BA.4	14
2022-04-02	Gauteng	Omicron BA.4	1
2022-04-04	Gauteng	Omicron BA.4	3
2022-04-05	Gauteng	Omicron BA.4	7
2022-04-06	Gauteng	Omicron BA.4	7
2022-04-07	Gauteng	Omicron BA.4	4
2022-03-02	Gauteng	Omicron BA.5	1
2022-03-08	Gauteng	Omicron BA.5	1
2022-03-18	Gauteng	Omicron BA.5	1
2022-03-21	Gauteng	Omicron BA.5	1
2022-03-24	Gauteng	Omicron BA.5	1
2022-03-30	Gauteng	Omicron BA.5	1
2022-03-31	Gauteng	Omicron BA.5	1
2022-04-01	Gauteng	Omicron BA.5	1
2022-04-06	Gauteng	Omicron BA.5	3
2022-01-08	Western Cape Province	other	1
2022-01-11	Western Cape Province	other	1
2022-01-14	Western Cape Province	other	1
2022-01-17	Western Cape Province	other	1
2022-01-20	Western Cape Province	other	1
2022-01-24	Western Cape Province	other	2
2022-02-01	Western Cape Province	other	1
2022-02-03	Western Cape Province	other	1
2022-02-09	Western Cape Province	other	1
2022-02-14	Western Cape Province	other	1
2022-02-21	Western Cape Province	other	1
2022-03-08	Western Cape Province	other	1
2022-01-16	Western Cape Province	Delta	1
2022-01-28	Western Cape Province	Delta	1
2022-02-16	Western Cape Province	Delta	1
2022-01-01	Western Cape Province	Omicron BA.1	10
2022-01-02	Western Cape Province	Omicron BA.1	6
2022-01-03	Western Cape Province	Omicron BA.1	16
2022-01-04	Western Cape Province	Omicron BA.1	19
2022-01-05	Western Cape Province	Omicron BA.1	16
2022-01-06	Western Cape Province	Omicron BA.1	16
2022-01-07	Western Cape Province	Omicron BA.1	4
2022-01-08	Western Cape Province	Omicron BA.1	4
2022-01-09	Western Cape Province	Omicron BA.1	5
2022-01-10	Western Cape Province	Omicron BA.1	15
2022-01-11	Western Cape Province	Omicron BA.1	29
2022-01-12	Western Cape Province	Omicron BA.1	22
2022-01-13	Western Cape Province	Omicron BA.1	11
2022-01-14	Western Cape Province	Omicron BA.1	10
2022-01-15	Western Cape Province	Omicron BA.1	2
2022-01-16	Western Cape Province	Omicron BA.1	4
2022-01-17	Western Cape Province	Omicron BA.1	28
2022-01-18	Western Cape Province	Omicron BA.1	29
2022-01-19	Western Cape Province	Omicron BA.1	7
2022-01-20	Western Cape Province	Omicron BA.1	5
2022-01-21	Western Cape Province	Omicron BA.1	4
2022-01-22	Western Cape Province	Omicron BA.1	3
2022-01-23	Western Cape Province	Omicron BA.1	1
2022-01-24	Western Cape Province	Omicron BA.1	14
2022-01-25	Western Cape Province	Omicron BA.1	10
2022-01-26	Western Cape Province	Omicron BA.1	13
2022-01-27	Western Cape Province	Omicron BA.1	12
2022-01-28	Western Cape Province	Omicron BA.1	9
2022-01-29	Western Cape Province	Omicron BA.1	4
2022-01-30	Western Cape Province	Omicron BA.1	2
2022-01-31	Western Cape Province	Omicron BA.1	8
2022-02-01	Western Cape Province	Omicron BA.1	5
2022-02-02	Western Cape Province	Omicron BA.1	5
2022-02-03	Western Cape Province	Omicron BA.1	4
2022-02-04	Western Cape Province	Omicron BA.1	6
2022-02-06	Western Cape Province	Omicron BA.1	1
2022-02-07	Western Cape Province	Omicron BA.1	9
2022-02-08	Western Cape Province	Omicron BA.1	5
2022-02-10	Western Cape Province	Omicron BA.1	2
2022-02-11	Western Cape Province	Omicron BA.1	1
2022-02-12	Western Cape Province	Omicron BA.1	1
2022-02-15	Western Cape Province	Omicron BA.1	1
2022-02-16	Western Cape Province	Omicron BA.1	1
2022-02-17	Western Cape Province	Omicron BA.1	1
2022-02-19	Western Cape Province	Omicron BA.1	1
2022-02-21	Western Cape Province	Omicron BA.1	1
2022-02-23	Western Cape Province	Omicron BA.1	3
2022-02-24	Western Cape Province	Omicron BA.1	1
2022-02-28	Western Cape Province	Omicron BA.1	2
2022-03-01	Western Cape Province	Omicron BA.1	1
2022-03-07	Western Cape Province	Omicron BA.1	3
2022-03-08	Western Cape Province	Omicron BA.1	2
2022-03-09	Western Cape Province	Omicron BA.1	1
2022-03-11	Western Cape Province	Omicron BA.1	1
2022-03-13	Western Cape Province	Omicron BA.1	1
2022-03-14	Western Cape Province	Omicron BA.1	1
2022-03-18	Western Cape Province	Omicron BA.1	1
2022-03-24	Western Cape Province	Omicron BA.1	1
2022-01-02	Western Cape Province	Omicron BA.2	1
2022-01-03	Western Cape Province	Omicron BA.2	1
2022-01-04	Western Cape Province	Omicron BA.2	1
2022-01-07	Western Cape Province	Omicron BA.2	1
2022-01-09	Western Cape Province	Omicron BA.2	1
2022-01-10	Western Cape Province	Omicron BA.2	3
2022-01-11	Western Cape Province	Omicron BA.2	4
2022-01-12	Western Cape Province	Omicron BA.2	5
2022-01-13	Western Cape Province	Omicron BA.2	2
2022-01-14	Western Cape Province	Omicron BA.2	5
2022-01-16	Western Cape Province	Omicron BA.2	2
2022-01-17	Western Cape Province	Omicron BA.2	10
2022-01-18	Western Cape Province	Omicron BA.2	9
2022-01-19	Western Cape Province	Omicron BA.2	4
2022-01-20	Western Cape Province	Omicron BA.2	2
2022-01-21	Western Cape Province	Omicron BA.2	1
2022-01-22	Western Cape Province	Omicron BA.2	6
2022-01-24	Western Cape Province	Omicron BA.2	13
2022-01-25	Western Cape Province	Omicron BA.2	10
2022-01-26	Western Cape Province	Omicron BA.2	12
2022-01-27	Western Cape Province	Omicron BA.2	3
2022-01-28	Western Cape Province	Omicron BA.2	9
2022-01-29	Western Cape Province	Omicron BA.2	6
2022-01-30	Western Cape Province	Omicron BA.2	4
2022-01-31	Western Cape Province	Omicron BA.2	12
2022-02-01	Western Cape Province	Omicron BA.2	12
2022-02-02	Western Cape Province	Omicron BA.2	2
2022-02-03	Western Cape Province	Omicron BA.2	4
2022-02-04	Western Cape Province	Omicron BA.2	3
2022-02-06	Western Cape Province	Omicron BA.2	1
2022-02-07	Western Cape Province	Omicron BA.2	22
2022-02-08	Western Cape Province	Omicron BA.2	16
2022-02-09	Western Cape Province	Omicron BA.2	24
2022-02-10	Western Cape Province	Omicron BA.2	5
2022-02-11	Western Cape Province	Omicron BA.2	4
2022-02-12	Western Cape Province	Omicron BA.2	1
2022-02-14	Western Cape Province	Omicron BA.2	8
2022-02-15	Western Cape Province	Omicron BA.2	7
2022-02-16	Western Cape Province	Omicron BA.2	21
2022-02-17	Western Cape Province	Omicron BA.2	7
2022-02-18	Western Cape Province	Omicron BA.2	7
2022-02-21	Western Cape Province	Omicron BA.2	5
2022-02-22	Western Cape Province	Omicron BA.2	8
2022-02-23	Western Cape Province	Omicron BA.2	16
2022-02-24	Western Cape Province	Omicron BA.2	5
2022-02-25	Western Cape Province	Omicron BA.2	3
2022-02-28	Western Cape Province	Omicron BA.2	2
2022-03-01	Western Cape Province	Omicron BA.2	8
2022-03-02	Western Cape Province	Omicron BA.2	20
2022-03-03	Western Cape Province	Omicron BA.2	6
2022-03-04	Western Cape Province	Omicron BA.2	6
2022-03-05	Western Cape Province	Omicron BA.2	1
2022-03-06	Western Cape Province	Omicron BA.2	4
2022-03-07	Western Cape Province	Omicron BA.2	25
2022-03-08	Western Cape Province	Omicron BA.2	16
2022-03-09	Western Cape Province	Omicron BA.2	20
2022-03-10	Western Cape Province	Omicron BA.2	8
2022-03-11	Western Cape Province	Omicron BA.2	8
2022-03-13	Western Cape Province	Omicron BA.2	3
2022-03-14	Western Cape Province	Omicron BA.2	15
2022-03-15	Western Cape Province	Omicron BA.2	20
2022-03-16	Western Cape Province	Omicron BA.2	29
2022-03-17	Western Cape Province	Omicron BA.2	8
2022-03-18	Western Cape Province	Omicron BA.2	7
2022-03-22	Western Cape Province	Omicron BA.2	3
2022-03-23	Western Cape Province	Omicron BA.2	8
2022-03-24	Western Cape Province	Omicron BA.2	2
2022-03-25	Western Cape Province	Omicron BA.2	13
2022-03-26	Western Cape Province	Omicron BA.2	6
2022-03-27	Western Cape Province	Omicron BA.2	9
2022-04-01	Western Cape Province	Omicron BA.2	3
2022-04-02	Western Cape Province	Omicron BA.2	4
2022-04-03	Western Cape Province	Omicron BA.2	6
2022-04-04	Western Cape Province	Omicron BA.2	19
2022-04-05	Western Cape Province	Omicron BA.2	13
2022-04-06	Western Cape Province	Omicron BA.2	8
2022-04-07	Western Cape Province	Omicron BA.2	14
2022-04-08	Western Cape Province	Omicron BA.2	1
2022-03-07	Western Cape Province	Omicron BA.4	1
2022-03-30	Western Cape Province	Omicron BA.4	1
2022-04-02	Western Cape Province	Omicron BA.4	1
2022-04-03	Western Cape Province	Omicron BA.4	1
2022-04-05	Western Cape Province	Omicron BA.4	3
2022-04-06	Western Cape Province	Omicron BA.4	5
2022-04-07	Western Cape Province	Omicron BA.4	3
2022-04-05	Western Cape Province	Omicron BA.5	2
2022-04-06	Western Cape Province	Omicron BA.5	2
2022-01-02	Mpumalanga	other	1
2022-01-03	Mpumalanga	other	1
2022-01-04	Mpumalanga	other	1
2022-01-07	Mpumalanga	other	1
2022-01-11	Mpumalanga	other	1
2022-01-20	Mpumalanga	other	1
2022-01-21	Mpumalanga	other	1
2022-01-28	Mpumalanga	other	2
2022-02-07	Mpumalanga	other	1
2022-02-08	Mpumalanga	other	1
2022-02-10	Mpumalanga	other	2
2022-02-11	Mpumalanga	other	2
2022-02-18	Mpumalanga	other	1
2022-02-21	Mpumalanga	other	4
2022-02-22	Mpumalanga	other	1
2022-03-02	Mpumalanga	other	2
2022-01-01	Mpumalanga	Omicron BA.1	2
2022-01-02	Mpumalanga	Omicron BA.1	4
2022-01-03	Mpumalanga	Omicron BA.1	16
2022-01-04	Mpumalanga	Omicron BA.1	24
2022-01-05	Mpumalanga	Omicron BA.1	7
2022-01-06	Mpumalanga	Omicron BA.1	2
2022-01-07	Mpumalanga	Omicron BA.1	3
2022-01-08	Mpumalanga	Omicron BA.1	3
2022-01-09	Mpumalanga	Omicron BA.1	1
2022-01-10	Mpumalanga	Omicron BA.1	3
2022-01-11	Mpumalanga	Omicron BA.1	2
2022-01-12	Mpumalanga	Omicron BA.1	5
2022-01-13	Mpumalanga	Omicron BA.1	11
2022-01-14	Mpumalanga	Omicron BA.1	7
2022-01-15	Mpumalanga	Omicron BA.1	6
2022-01-17	Mpumalanga	Omicron BA.1	7
2022-01-18	Mpumalanga	Omicron BA.1	6
2022-01-19	Mpumalanga	Omicron BA.1	5
2022-01-20	Mpumalanga	Omicron BA.1	6
2022-01-22	Mpumalanga	Omicron BA.1	2
2022-01-25	Mpumalanga	Omicron BA.1	2
2022-01-26	Mpumalanga	Omicron BA.1	1
2022-01-27	Mpumalanga	Omicron BA.1	1
2022-01-31	Mpumalanga	Omicron BA.1	2
2022-02-01	Mpumalanga	Omicron BA.1	1
2022-02-02	Mpumalanga	Omicron BA.1	1
2022-02-04	Mpumalanga	Omicron BA.1	1
2022-02-10	Mpumalanga	Omicron BA.1	1
2022-02-16	Mpumalanga	Omicron BA.1	1
2022-02-22	Mpumalanga	Omicron BA.1	3
2022-02-28	Mpumalanga	Omicron BA.1	1
2022-03-01	Mpumalanga	Omicron BA.1	2
2022-03-14	Mpumalanga	Omicron BA.1	2
2022-01-02	Mpumalanga	Omicron BA.2	2
2022-01-03	Mpumalanga	Omicron BA.2	1
2022-01-04	Mpumalanga	Omicron BA.2	7
2022-01-06	Mpumalanga	Omicron BA.2	4
2022-01-10	Mpumalanga	Omicron BA.2	3
2022-01-11	Mpumalanga	Omicron BA.2	2
2022-01-12	Mpumalanga	Omicron BA.2	6
2022-01-13	Mpumalanga	Omicron BA.2	13
2022-01-14	Mpumalanga	Omicron BA.2	4
2022-01-15	Mpumalanga	Omicron BA.2	3
2022-01-17	Mpumalanga	Omicron BA.2	8
2022-01-18	Mpumalanga	Omicron BA.2	6
2022-01-19	Mpumalanga	Omicron BA.2	6
2022-01-20	Mpumalanga	Omicron BA.2	8
2022-01-21	Mpumalanga	Omicron BA.2	18
2022-01-22	Mpumalanga	Omicron BA.2	7
2022-01-23	Mpumalanga	Omicron BA.2	2
2022-01-24	Mpumalanga	Omicron BA.2	5
2022-01-25	Mpumalanga	Omicron BA.2	1
2022-01-26	Mpumalanga	Omicron BA.2	1
2022-01-27	Mpumalanga	Omicron BA.2	8
2022-01-28	Mpumalanga	Omicron BA.2	10
2022-01-29	Mpumalanga	Omicron BA.2	2
2022-01-31	Mpumalanga	Omicron BA.2	13
2022-02-01	Mpumalanga	Omicron BA.2	12
2022-02-02	Mpumalanga	Omicron BA.2	5
2022-02-03	Mpumalanga	Omicron BA.2	2
2022-02-04	Mpumalanga	Omicron BA.2	3
2022-02-06	Mpumalanga	Omicron BA.2	1
2022-02-07	Mpumalanga	Omicron BA.2	6
2022-02-08	Mpumalanga	Omicron BA.2	2
2022-02-09	Mpumalanga	Omicron BA.2	3
