date	location	cases
2022-03-08	Western Cape Province	335
2022-03-09	Western Cape Province	483
2022-03-10	Western Cape Province	451
2022-03-11	Western Cape Province	439
2022-03-12	Western Cape Province	382
2022-03-13	Western Cape Province	242
2022-03-14	Western Cape Province	133
2022-03-15	Western Cape Province	362
2022-03-16	Western Cape Province	493
2022-03-17	Western Cape Province	490
2022-03-18	Western Cape Province	440
2022-03-19	Western Cape Province	319
2022-03-20	Western Cape Province	252
2022-03-21	Western Cape Province	140
2022-03-22	Western Cape Province	212
2022-03-23	Western Cape Province	348
2022-03-24	Western Cape Province	634
2022-03-25	Western Cape Province	384
2022-03-26	Western Cape Province	410
2022-03-27	Western Cape Province	286
2022-03-28	Western Cape Province	118
2022-03-29	Western Cape Province	351
2022-03-30	Western Cape Province	364
2022-03-31	Western Cape Province	405
2022-04-01	Western Cape Province	330
2022-04-02	Western Cape Province	354
2022-04-03	Western Cape Province	167
2022-04-04	Western Cape Province	137
2022-04-05	Western Cape Province	348
2022-04-06	Western Cape Province	448
2022-04-07	Western Cape Province	341
2022-04-08	Western Cape Province	262
2022-04-09	Western Cape Province	221
2022-04-10	Western Cape Province	205
2022-04-11	Western Cape Province	98
2022-04-12	Western Cape Province	265
2022-04-13	Western Cape Province	374
2022-04-14	Western Cape Province	341
2022-04-15	Western Cape Province	357
2022-04-16	Western Cape Province	186
2022-04-17	Western Cape Province	129
2022-04-18	Western Cape Province	132
2022-04-19	Western Cape Province	193
2022-04-20	Western Cape Province	482
2022-04-21	Western Cape Province	684
2022-04-22	Western Cape Province	614
2022-04-23	Western Cape Province	657
2022-04-24	Western Cape Province	333
2022-04-25	Western Cape Province	222
2022-04-26	Western Cape Province	571
2022-01-02	Mpumalanga	223
2022-01-03	Mpumalanga	94
2022-01-04	Mpumalanga	269
2022-01-05	Mpumalanga	373
2022-01-06	Mpumalanga	425
2022-01-07	Mpumalanga	338
2022-01-08	Mpumalanga	300
2022-01-09	Mpumalanga	159
2022-01-10	Mpumalanga	101
2022-01-11	Mpumalanga	234
2022-01-12	Mpumalanga	255
2022-01-13	Mpumalanga	280
2022-01-14	Mpumalanga	226
2022-01-15	Mpumalanga	170
2022-01-16	Mpumalanga	130
2022-01-17	Mpumalanga	193
2022-01-18	Mpumalanga	194
2022-01-19	Mpumalanga	205
2022-01-20	Mpumalanga	298
2022-01-21	Mpumalanga	206
2022-01-22	Mpumalanga	281
2022-01-23	Mpumalanga	166
2022-01-24	Mpumalanga	131
2022-01-25	Mpumalanga	255
2022-01-26	Mpumalanga	490
2022-01-27	Mpumalanga	507
2022-01-28	Mpumalanga	419
2022-01-29	Mpumalanga	349
2022-01-30	Mpumalanga	275
2022-01-31	Mpumalanga	141
2022-02-01	Mpumalanga	267
2022-02-02	Mpumalanga	540
2022-02-03	Mpumalanga	276
2022-02-04	Mpumalanga	293
2022-02-05	Mpumalanga	380
2022-02-06	Mpumalanga	156
2022-02-07	Mpumalanga	170
2022-02-08	Mpumalanga	196
2022-02-09	Mpumalanga	407
2022-02-10	Mpumalanga	366
2022-02-11	Mpumalanga	312
2022-02-12	Mpumalanga	233
2022-02-13	Mpumalanga	150
2022-02-14	Mpumalanga	109
2022-02-15	Mpumalanga	174
2022-02-16	Mpumalanga	317
2022-02-17	Mpumalanga	253
2022-02-18	Mpumalanga	195
2022-02-19	Mpumalanga	230
2022-02-20	Mpumalanga	102
2022-02-21	Mpumalanga	82
2022-02-22	Mpumalanga	178
2022-02-23	Mpumalanga	268
2022-02-24	Mpumalanga	185
2022-02-25	Mpumalanga	126
2022-02-26	Mpumalanga	172
2022-02-27	Mpumalanga	98
2022-02-28	Mpumalanga	48
2022-03-01	Mpumalanga	123
2022-03-02	Mpumalanga	114
2022-03-03	Mpumalanga	97
2022-03-04	Mpumalanga	108
2022-03-05	Mpumalanga	76
2022-03-06	Mpumalanga	44
2022-03-07	Mpumalanga	63
2022-03-08	Mpumalanga	58
2022-03-09	Mpumalanga	92
2022-03-10	Mpumalanga	93
2022-03-11	Mpumalanga	91
2022-03-12	Mpumalanga	74
2022-03-13	Mpumalanga	48
2022-03-14	Mpumalanga	32
2022-03-15	Mpumalanga	76
2022-03-16	Mpumalanga	102
2022-03-17	Mpumalanga	82
2022-03-18	Mpumalanga	57
2022-03-19	Mpumalanga	39
2022-03-20	Mpumalanga	39
2022-03-21	Mpumalanga	19
2022-03-22	Mpumalanga	41
2022-03-23	Mpumalanga	43
2022-03-24	Mpumalanga	79
2022-03-25	Mpumalanga	33
2022-03-26	Mpumalanga	28
2022-03-27	Mpumalanga	41
2022-03-28	Mpumalanga	18
2022-03-29	Mpumalanga	39
2022-03-30	Mpumalanga	48
2022-03-31	Mpumalanga	66
2022-04-01	Mpumalanga	44
2022-04-02	Mpumalanga	53
2022-04-03	Mpumalanga	23
2022-04-04	Mpumalanga	36
2022-04-05	Mpumalanga	43
2022-04-06	Mpumalanga	44
2022-04-07	Mpumalanga	48
2022-04-08	Mpumalanga	45
2022-04-09	Mpumalanga	47
2022-04-10	Mpumalanga	21
2022-04-11	Mpumalanga	27
2022-04-12	Mpumalanga	31
2022-04-13	Mpumalanga	35
2022-04-14	Mpumalanga	28
2022-04-15	Mpumalanga	42
2022-04-16	Mpumalanga	24
2022-04-17	Mpumalanga	12
2022-04-18	Mpumalanga	18
2022-04-19	Mpumalanga	32
2022-04-20	Mpumalanga	63
2022-04-21	Mpumalanga	90
2022-04-22	Mpumalanga	101
2022-04-23	Mpumalanga	102
2022-04-24	Mpumalanga	83
2022-04-25	Mpumalanga	40
2022-04-26	Mpumalanga	100
2022-01-02	KwaZulu-Natal	909
2022-01-03	KwaZulu-Natal	780
2022-01-04	KwaZulu-Natal	2281
2022-01-05	KwaZulu-Natal	2868
2022-01-06	KwaZulu-Natal	2039
2022-01-07	KwaZulu-Natal	2303
2022-01-08	KwaZulu-Natal	1906
2022-01-09	KwaZulu-Natal	1037
2022-01-10	KwaZulu-Natal	501
2022-01-11	KwaZulu-Natal	1432
2022-01-12	KwaZulu-Natal	1220
2022-01-13	KwaZulu-Natal	1109
2022-01-14	KwaZulu-Natal	966
2022-01-15	KwaZulu-Natal	944
2022-01-16	KwaZulu-Natal	550
2022-01-17	KwaZulu-Natal	286
2022-01-18	KwaZulu-Natal	796
2022-01-19	KwaZulu-Natal	708
2022-01-20	KwaZulu-Natal	681
2022-01-21	KwaZulu-Natal	517
2022-01-22	KwaZulu-Natal	462
2022-01-23	KwaZulu-Natal	371
2022-01-24	KwaZulu-Natal	220
2022-01-25	KwaZulu-Natal	454
2022-01-26	KwaZulu-Natal	567
2022-01-27	KwaZulu-Natal	550
2022-01-28	KwaZulu-Natal	430
2022-01-29	KwaZulu-Natal	353
2022-01-30	KwaZulu-Natal	256
2022-01-31	KwaZulu-Natal	183
2022-02-01	KwaZulu-Natal	419
2022-02-02	KwaZulu-Natal	510
2022-02-03	KwaZulu-Natal	389
2022-02-04	KwaZulu-Natal	358
2022-02-05	KwaZulu-Natal	431
2022-02-06	KwaZulu-Natal	291
2022-02-07	KwaZulu-Natal	147
2022-02-08	KwaZulu-Natal	462
2022-02-09	KwaZulu-Natal	492
2022-02-10	KwaZulu-Natal	446
2022-02-11	KwaZulu-Natal	329
2022-02-12	KwaZulu-Natal	349
2022-02-13	KwaZulu-Natal	238
2022-02-14	KwaZulu-Natal	138
2022-02-15	KwaZulu-Natal	326
2022-02-16	KwaZulu-Natal	458
2022-02-17	KwaZulu-Natal	414
2022-02-18	KwaZulu-Natal	354
2022-02-19	KwaZulu-Natal	271
2022-02-20	KwaZulu-Natal	170
2022-02-21	KwaZulu-Natal	107
2022-02-22	KwaZulu-Natal	343
2022-02-23	KwaZulu-Natal	463
2022-02-24	KwaZulu-Natal	427
2022-02-25	KwaZulu-Natal	349
2022-02-26	KwaZulu-Natal	341
2022-02-27	KwaZulu-Natal	197
2022-02-28	KwaZulu-Natal	158
2022-03-01	KwaZulu-Natal	337
2022-03-02	KwaZulu-Natal	335
2022-03-03	KwaZulu-Natal	369
2022-03-04	KwaZulu-Natal	327
2022-03-05	KwaZulu-Natal	284
2022-03-06	KwaZulu-Natal	259
2022-03-07	KwaZulu-Natal	124
2022-03-08	KwaZulu-Natal	258
2022-03-09	KwaZulu-Natal	280
2022-03-10	KwaZulu-Natal	307
2022-03-11	KwaZulu-Natal	292
2022-03-12	KwaZulu-Natal	313
2022-03-13	KwaZulu-Natal	169
2022-03-14	KwaZulu-Natal	119
2022-03-15	KwaZulu-Natal	275
2022-03-16	KwaZulu-Natal	317
2022-03-17	KwaZulu-Natal	324
2022-03-18	KwaZulu-Natal	282
2022-03-19	KwaZulu-Natal	270
2022-03-20	KwaZulu-Natal	162
2022-03-21	KwaZulu-Natal	117
2022-03-22	KwaZulu-Natal	197
2022-03-23	KwaZulu-Natal	303
2022-03-24	KwaZulu-Natal	356
2022-03-25	KwaZulu-Natal	325
2022-03-26	KwaZulu-Natal	294
2022-03-27	KwaZulu-Natal	199
2022-03-28	KwaZulu-Natal	106
2022-03-29	KwaZulu-Natal	335
2022-03-30	KwaZulu-Natal	350
2022-03-31	KwaZulu-Natal	406
2022-04-01	KwaZulu-Natal	361
2022-04-02	KwaZulu-Natal	291
2022-04-03	KwaZulu-Natal	226
2022-04-04	KwaZulu-Natal	122
2022-04-05	KwaZulu-Natal	365
2022-04-06	KwaZulu-Natal	484
2022-04-07	KwaZulu-Natal	310
2022-04-08	KwaZulu-Natal	272
2022-04-09	KwaZulu-Natal	237
2022-04-10	KwaZulu-Natal	172
2022-04-11	KwaZulu-Natal	96
2022-04-12	KwaZulu-Natal	245
2022-04-13	KwaZulu-Natal	267
2022-04-14	KwaZulu-Natal	333
2022-04-15	KwaZulu-Natal	341
2022-04-16	KwaZulu-Natal	206
2022-04-17	KwaZulu-Natal	173
2022-04-18	KwaZulu-Natal	209
2022-04-19	KwaZulu-Natal	332
2022-04-20	KwaZulu-Natal	647
2022-04-21	KwaZulu-Natal	986
2022-04-22	KwaZulu-Natal	1020
2022-04-23	KwaZulu-Natal	923
2022-04-24	KwaZulu-Natal	818
2022-04-25	KwaZulu-Natal	446
2022-04-26	KwaZulu-Natal	1448
