date	location	variant	median_I_smooth	I_smooth_upper_95	I_smooth_lower_95	I_smooth_upper_80	I_smooth_lower_80	I_smooth_upper_50	I_smooth_lower_50	median_freq
2022-01-01	Massachusetts	Delta	673.67645	918.6651	493.3174	823.0222	542.9706	752.0388	600.59424	0.048227042
2022-01-02	Massachusetts	Delta	800.5628	1084.772	589.5866	974.2738	649.7214	890.9688	715.5457	0.049925573
2022-01-03	Massachusetts	Delta	798.1952	990.60394	642.3224	921.9541	689.0498	858.899	741.38434	0.044134438
2022-01-04	Massachusetts	Delta	700.7606	872.35077	566.6979	808.3759	607.58563	756.90857	650.7813	0.03526451
2022-01-05	Massachusetts	Delta	642.3883	809.82446	510.17322	744.32623	552.74976	696.7666	593.592	0.030160643
2022-01-06	Massachusetts	Delta	624.31085	762.8032	513.8564	710.0463	549.83154	670.0206	584.1864	0.027930364
2022-01-07	Massachusetts	Delta	606.64545	724.37726	508.00854	683.40784	541.6654	646.8727	570.37006	0.026127826
2022-01-08	Massachusetts	Delta	556.0642	670.40485	463.0206	629.4878	494.00757	592.5663	521.13916	0.023499846
2022-01-09	Massachusetts	Delta	480.14648	596.82117	393.07895	553.37585	420.85855	517.50555	447.08267	0.020313269
2022-01-10	Massachusetts	Delta	409.34473	515.95526	330.0916	476.27533	354.39624	443.7175	379.1839	0.017490651
2022-01-11	Massachusetts	Delta	354.6314	445.6495	287.06326	412.143	307.89163	383.51584	328.6922	0.015555141
2022-01-12	Massachusetts	Delta	311.1001	389.16342	253.94084	358.61862	271.38553	335.1656	289.35144	0.014084572
2022-01-13	Massachusetts	Delta	269.62625	336.97125	219.23729	310.55145	234.4039	290.55408	250.61992	0.0127368895
2022-01-14	Massachusetts	Delta	228.28667	286.99545	183.21718	264.22586	196.54863	246.67665	211.04286	0.011345653
2022-01-15	Massachusetts	Delta	190.24915	241.39836	150.69258	221.49892	162.73212	206.36977	175.22855	0.010027986
2022-01-16	Massachusetts	Delta	158.6502	204.28326	124.31545	185.95494	134.78986	172.66432	145.57968	0.008916274
2022-01-17	Massachusetts	Delta	133.57512	173.76979	103.09647	157.9763	112.45487	145.71045	121.82454	0.008039243
2022-01-18	Massachusetts	Delta	112.50093	147.53406	86.07508	134.08543	94.04079	123.11274	102.12395	0.0072924364
2022-01-19	Massachusetts	Delta	94.181694	124.95649	71.654335	113.04987	78.11397	103.72275	85.403786	0.0066096205
2022-01-20	Massachusetts	Delta	78.50264	104.96443	59.15686	95.21758	64.927284	86.89228	70.849106	0.005963303
2022-01-21	Massachusetts	Delta	65.29913	88.36611	48.831287	79.80601	53.709793	72.56444	58.872055	0.005387097
2022-01-22	Massachusetts	Delta	54.61274	74.65988	40.546997	67.16523	44.509598	60.961033	49.09573	0.0048990957
2022-01-23	Massachusetts	Delta	45.84288	63.85648	33.66414	56.965794	37.227108	51.397118	41.05745	0.0044887746
2022-01-24	Massachusetts	Delta	38.667088	54.252438	27.884352	48.073208	31.18672	43.429295	34.530746	0.0041082622
2022-01-25	Massachusetts	Delta	32.534355	46.230576	23.200726	40.800358	26.048971	36.663414	28.971645	0.0037721272
2022-01-26	Massachusetts	Delta	27.447884	39.320747	19.341822	34.712685	21.857887	31.036438	24.332985	0.0034661219
2022-01-27	Massachusetts	Delta	23.198723	33.64614	16.166208	29.500416	18.32684	26.29982	20.485727	0.0031927722
2022-01-28	Massachusetts	Delta	19.66622	28.812336	13.558058	25.214926	15.46185	22.405025	17.28691	0.0029545669
2022-01-29	Massachusetts	Delta	16.729446	24.820375	11.450746	21.629715	13.054138	19.123598	14.657017	0.0027364648
2022-01-30	Massachusetts	Delta	14.284498	21.31656	9.696583	18.59634	11.064225	16.380268	12.438511	0.0025420804
2022-01-31	Massachusetts	Delta	12.181189	18.504175	8.203751	16.003447	9.40209	14.048996	10.616629	0.002365808
2022-02-01	Massachusetts	Delta	10.449213	16.023256	6.982814	13.77421	7.982048	12.096296	9.061004	0.0022051777
2022-02-02	Massachusetts	Delta	8.99823	13.920479	5.9461403	11.925118	6.823084	10.457427	7.7793684	0.0020638225
2022-02-03	Massachusetts	Delta	7.7805133	12.114976	5.073551	10.3845215	5.8471084	9.060303	6.701456	0.0019424777
2022-02-04	Massachusetts	Delta	6.748373	10.71043	4.357035	9.10229	5.047902	7.897212	5.789187	0.0018285782
2022-02-05	Massachusetts	Delta	5.87121	9.396895	3.732507	7.977639	4.371613	6.8849607	5.01383	0.0017215305
2022-02-06	Massachusetts	Delta	5.13027	8.265939	3.2097495	7.017119	3.772163	6.0317707	4.362273	0.0016247721
2022-02-07	Massachusetts	Delta	4.48291	7.3340206	2.7856483	6.1607537	3.2757301	5.316476	3.7995315	0.0015369824
2022-02-08	Massachusetts	Delta	3.9493942	6.510381	2.4108853	5.4446206	2.8580694	4.698554	3.3237205	0.0014556341
2022-02-09	Massachusetts	Delta	3.4893036	5.8203306	2.1033473	4.828813	2.5096457	4.1565156	2.9088986	0.0013814704
2022-02-10	Massachusetts	Delta	3.0892153	5.204894	1.8252155	4.3191833	2.202052	3.7055864	2.5663524	0.001312733
2022-02-11	Massachusetts	Delta	2.7456107	4.6824946	1.6000929	3.8852506	1.9391638	3.3134398	2.2712255	0.0012465393
2022-02-12	Massachusetts	Delta	2.4422798	4.2310524	1.4062126	3.5106943	1.7181528	2.9682293	2.0107937	0.0011902918
2022-02-13	Massachusetts	Delta	2.196536	3.8715477	1.2401313	3.175142	1.5199032	2.6666284	1.7903097	0.0011388648
2022-02-14	Massachusetts	Delta	1.9682617	3.5468526	1.0877278	2.8779504	1.3489094	2.4106026	1.599644	0.0010900337
2022-02-15	Massachusetts	Delta	1.7789807	3.2373285	0.9685006	2.6213462	1.2050092	2.187799	1.4362929	0.0010446936
2022-02-16	Massachusetts	Delta	1.6090324	2.9860604	0.8624791	2.400201	1.0749121	1.9879738	1.293064	0.0009995955
2022-02-17	Massachusetts	Delta	1.461276	2.7465622	0.7643701	2.215347	0.9669797	1.824072	1.1655879	0.00096002466
2022-02-18	Massachusetts	Delta	1.3250573	2.534231	0.6799762	2.0444846	0.86703056	1.6692836	1.0548966	0.0009197725
2022-02-19	Massachusetts	Delta	1.2117038	2.3567443	0.61227626	1.8910562	0.78337973	1.5317843	0.95856565	0.00088622223
2022-02-20	Massachusetts	Delta	1.1082382	2.2145257	0.55222046	1.7497886	0.7079702	1.4119618	0.87216157	0.0008537737
2022-02-21	Massachusetts	Delta	1.023182	2.078774	0.4977577	1.6257378	0.6439487	1.3069609	0.795988	0.00082569546
2022-02-22	Massachusetts	Delta	0.94276524	1.9352483	0.45461047	1.5199127	0.5836825	1.2082195	0.7256548	0.0008011949
2022-02-23	Massachusetts	Delta	0.871253	1.8168622	0.4163873	1.4181899	0.53126884	1.120754	0.66440177	0.00077584304
2022-02-24	Massachusetts	Delta	0.8038366	1.7072455	0.37566882	1.3296503	0.48602673	1.0477132	0.6134516	0.000749657
2022-02-25	Massachusetts	Delta	0.7472626	1.6194566	0.34399822	1.2510467	0.44538358	0.98279667	0.5649443	0.00072589633
2022-02-26	Massachusetts	Delta	0.6958426	1.5479057	0.31327707	1.1821694	0.40754852	0.91819364	0.5223784	0.0007016787
2022-02-27	Massachusetts	Delta	0.64809716	1.4709457	0.28806594	1.1136321	0.37799737	0.8618438	0.4842239	0.0006791656
2022-02-28	Massachusetts	Delta	0.60565925	1.4200406	0.26110968	1.0539422	0.34909487	0.8105694	0.45180333	0.0006580078
2022-03-01	Massachusetts	Delta	0.5678297	1.3547025	0.24204232	1.0055844	0.32320222	0.7652573	0.4202759	0.00063791656
2022-03-02	Massachusetts	Delta	0.5361531	1.2990172	0.22313598	0.95096654	0.30003974	0.72188675	0.39303914	0.0006152461
2022-03-03	Massachusetts	Delta	0.5023264	1.2342029	0.20832127	0.9039452	0.27764785	0.6818161	0.3659835	0.0005968798
2022-03-04	Massachusetts	Delta	0.47100198	1.1913548	0.19094147	0.86111796	0.25749215	0.64707214	0.3437084	0.0005745293
2022-03-05	Massachusetts	Delta	0.44412434	1.1574205	0.17794767	0.8174133	0.23941371	0.6131462	0.3210435	0.00055426033
2022-03-06	Massachusetts	Delta	0.4200288	1.1364028	0.16367742	0.78471774	0.22192341	0.5810957	0.30117399	0.00053523976
2022-03-07	Massachusetts	Delta	0.39755487	1.105635	0.15016122	0.75250953	0.2073331	0.55166733	0.2832109	0.0005132442
2022-03-08	Massachusetts	Delta	0.37593222	1.0764159	0.13994701	0.72633916	0.19489165	0.52666736	0.2667377	0.0004939876
2022-03-09	Massachusetts	Delta	0.3564878	1.0421983	0.1271802	0.69635475	0.18293057	0.50379944	0.2504064	0.00047401048
2022-03-10	Massachusetts	Delta	0.33635902	1.0189961	0.11505209	0.6751587	0.1717041	0.48077393	0.2349856	0.00045031586
2022-03-11	Massachusetts	Delta	0.3180684	0.9850403	0.1052496	0.6424716	0.16000982	0.46076134	0.22075008	0.00043050808
2022-03-12	Massachusetts	Delta	0.30195704	0.96317554	0.09745761	0.62207884	0.14784037	0.43932706	0.20761105	0.00040977693
2022-03-13	Massachusetts	Delta	0.28536743	0.9401602	0.08856333	0.59837615	0.13691318	0.4216504	0.19429924	0.00038597593
2022-03-14	Massachusetts	Delta	0.2691542	0.89879197	0.079708636	0.5778531	0.12796064	0.4036282	0.18120943	0.00036402803
2022-03-15	Massachusetts	Delta	0.25514275	0.8915459	0.07324361	0.5543182	0.117892064	0.38607103	0.17029417	0.00034030323
2022-03-16	Massachusetts	Delta	0.24225631	0.8753161	0.067451365	0.5376818	0.10872478	0.36971858	0.16030186	0.00031958695
2022-03-17	Massachusetts	Delta	0.22914693	0.86909705	0.061562557	0.52383953	0.10095488	0.3583393	0.15011257	0.0002987396
2022-03-18	Massachusetts	Delta	0.217868	0.852679	0.05543994	0.50704014	0.09266592	0.34418842	0.14043488	0.000280332
2022-03-19	Massachusetts	Delta	0.20513059	0.8472993	0.049646925	0.49198234	0.08515103	0.33021897	0.13035768	0.0002573204
2022-03-20	Massachusetts	Delta	0.1942243	0.84993196	0.044980954	0.484706	0.077778384	0.31608915	0.12212553	0.00023860001
2022-03-21	Massachusetts	Delta	0.1824894	0.8481591	0.040627185	0.47451606	0.07080767	0.3050726	0.11293712	0.00021982915
2022-03-22	Massachusetts	Delta	0.17242283	0.8604863	0.036490764	0.46166313	0.064615116	0.29351223	0.1045316	0.00020220023
2022-03-23	Massachusetts	Delta	0.16244403	0.86468226	0.03264487	0.4566918	0.05803845	0.28066346	0.09604353	0.0001859761
2022-03-24	Massachusetts	Delta	0.15275234	0.85002905	0.029286383	0.44764164	0.05242097	0.2708447	0.08798509	0.00017028156
2022-03-25	Massachusetts	Delta	0.14424428	0.85301036	0.02568374	0.44200343	0.0472643	0.26061612	0.08098293	0.00015427535
2022-03-26	Massachusetts	Delta	0.13579151	0.8734038	0.022192096	0.43356138	0.042200405	0.25063583	0.07355273	0.00013976602
2022-03-27	Massachusetts	Delta	0.12785861	0.8862955	0.019641178	0.42986488	0.037913304	0.24116409	0.06670508	0.00012658173
2022-03-28	Massachusetts	Delta	0.11942056	0.92840296	0.017128661	0.43149605	0.03349319	0.23286846	0.06000543	0.000115084964
2022-03-29	Massachusetts	Delta	0.11135505	0.9517874	0.01470154	0.4315608	0.029479621	0.22314851	0.054929733	0.0001022234
2022-03-30	Massachusetts	Delta	0.10336606	1.001222	0.012710662	0.43426093	0.025987035	0.21749029	0.04978185	9.058177e-05
2022-03-31	Massachusetts	Delta	0.095894404	1.0343424	0.010802984	0.43262026	0.02245471	0.21135086	0.044757467	8.153805e-05
2022-04-01	Massachusetts	Delta	0.08941679	1.0995538	0.009098517	0.43922386	0.019476708	0.20543857	0.04012588	7.222829e-05
2022-04-02	Massachusetts	Delta	0.08265052	1.1484486	0.007719623	0.44370145	0.01705859	0.19794713	0.036073383	6.518874e-05
2022-04-03	Massachusetts	Delta	0.07776226	1.1694388	0.006514319	0.453676	0.014408256	0.19141456	0.0322875	5.8029458e-05
2022-04-04	Massachusetts	Delta	0.07179747	1.2844272	0.005373291	0.46017542	0.012422248	0.18699455	0.028417842	5.1773684e-05
2022-04-05	Massachusetts	Delta	0.06668921	1.3411409	0.0044050184	0.47175366	0.0105248	0.1812343	0.024644852	4.583516e-05
2022-04-06	Massachusetts	Delta	0.061817665	1.442721	0.0035658714	0.4863174	0.008935121	0.17485076	0.021644332	4.0675757e-05
2022-04-07	Massachusetts	Delta	0.057046875	1.6047484	0.002950175	0.4874018	0.007518194	0.16926779	0.018982371	3.5817084e-05
2022-04-08	Massachusetts	Delta	0.052514262	1.7358129	0.0023593216	0.49962756	0.0061173523	0.16518654	0.016704645	3.1603508e-05
2022-04-09	Massachusetts	Delta	0.048319973	1.8649895	0.001879734	0.5152087	0.0051839105	0.16242513	0.01473025	2.8089642e-05
2022-04-10	Massachusetts	Delta	0.044763032	2.0269077	0.0014623746	0.53155106	0.004203963	0.16087747	0.012859276	2.50749e-05
2022-04-11	Massachusetts	Delta	0.041019257	2.1677299	0.0011231501	0.55427027	0.0034118237	0.15801574	0.0112424735	2.2158221e-05
2022-04-12	Massachusetts	Delta	0.037569277	2.4078858	0.0009018745	0.58328766	0.0027848815	0.15335433	0.009517284	1.9655872e-05
2022-04-13	Massachusetts	Delta	0.034275092	2.5653553	0.0006740825	0.60810494	0.0022259206	0.15117276	0.008236811	1.7397859e-05
2022-04-14	Massachusetts	Delta	0.030810138	2.9093933	0.00050594914	0.61938316	0.0018211475	0.14774722	0.0070262603	1.5567311e-05
2022-04-15	Massachusetts	Delta	0.028201686	3.3690622	0.00037620962	0.62362885	0.0014526482	0.14533392	0.005967738	1.3662795e-05
2022-04-16	Massachusetts	Delta	0.025164086	3.6520941	0.0002865588	0.6769144	0.0011601311	0.1414788	0.0049238075	1.2108398e-05
2022-04-17	Massachusetts	Delta	0.022840656	4.2638297	0.00021597647	0.7122925	0.0009404167	0.13919318	0.004174848	1.063546e-05
2022-04-18	Massachusetts	Delta	0.020864923	5.237074	0.00015040202	0.74522746	0.000723584	0.13453537	0.0033838565	9.45479e-06
2022-04-19	Massachusetts	Delta	0.01902811	5.653048	0.000101063066	0.80197513	0.0005693417	0.1333673	0.002875166	8.460018e-06
2022-01-01	Massachusetts	Omicron BA.1	13217.723	15617.045	11246.834	14806.026	11863.756	14012.645	12490.302	0.9495229
2022-01-02	Massachusetts	Omicron BA.1	15145.567	17830.799	12938.228	16921.848	13628.348	16030.441	14329.957	0.9477976
2022-01-03	Massachusetts	Omicron BA.1	17181.625	19410.229	15291.732	18586.268	15925.738	17902.1	16487.47	0.9536934
2022-01-04	Massachusetts	Omicron BA.1	19139.0	21181.275	17289.49	20421.262	17929.293	19799.59	18501.828	0.9626931
2022-01-05	Massachusetts	Omicron BA.1	20624.46	22674.223	18710.861	21933.342	19379.008	21293.111	19954.385	0.9679594
2022-01-06	Massachusetts	Omicron BA.1	21732.883	23809.623	19835.172	23040.318	20496.285	22404.357	21061.197	0.97016823
2022-01-07	Massachusetts	Omicron BA.1	22553.541	24687.902	20597.592	23926.809	21287.398	23279.848	21866.238	0.9718813
2022-01-08	Massachusetts	Omicron BA.1	23026.709	25302.432	21006.75	24450.947	21711.318	23770.309	22330.98	0.97446465
2022-01-09	Massachusetts	Omicron BA.1	23119.945	25326.76	21193.764	24508.746	21827.06	23839.71	22451.79	0.9775425
2022-01-10	Massachusetts	Omicron BA.1	22896.146	24971.494	21064.229	24203.955	21658.81	23588.385	22270.646	0.98023844
2022-01-11	Massachusetts	Omicron BA.1	22408.113	24401.168	20666.846	23656.617	21217.59	23068.885	21818.594	0.9820624
2022-01-12	Massachusetts	Omicron BA.1	21711.957	23561.537	20055.64	22877.838	20568.52	22325.668	21126.81	0.9833078
2022-01-13	Massachusetts	Omicron BA.1	20815.486	22537.7	19246.215	21889.475	19774.02	21394.533	20281.27	0.98441595
2022-01-14	Massachusetts	Omicron BA.1	19794.105	21402.473	18332.107	20796.86	18834.885	20332.055	19282.32	0.9855371
2022-01-15	Massachusetts	Omicron BA.1	18706.1	20191.26	17293.95	19625.885	17789.877	19191.977	18213.383	0.98653865
2022-01-16	Massachusetts	Omicron BA.1	17560.793	18954.066	16227.843	18426.287	16696.805	18013.166	17086.967	0.98728025
2022-01-17	Massachusetts	Omicron BA.1	16382.384	17693.818	15144.614	17207.201	15567.298	16810.82	15950.17	0.98774314
2022-01-18	Massachusetts	Omicron BA.1	15222.694	16441.04	14059.67	15996.491	14463.054	15629.188	14819.139	0.9879898
2022-01-19	Massachusetts	Omicron BA.1	14094.024	15219.726	13025.186	14811.454	13383.111	14477.635	13718.642	0.9881275
2022-01-20	Massachusetts	Omicron BA.1	13013.484	14059.135	12028.726	13670.616	12364.816	13370.467	12665.125	0.9881455
2022-01-21	Massachusetts	Omicron BA.1	11985.884	12927.852	11080.114	12597.701	11385.602	12307.498	11663.641	0.9880062
2022-01-22	Massachusetts	Omicron BA.1	11019.095	11875.369	10191.418	11573.883	10473.031	11308.209	10724.609	0.9876763
2022-01-23	Massachusetts	Omicron BA.1	10113.9375	10881.872	9367.878	10606.431	9630.228	10376.547	9846.402	0.9871726
2022-01-24	Massachusetts	Omicron BA.1	9272.556	9959.024	8609.682	9728.151	8827.957	9506.473	9034.758	0.98651624
2022-01-25	Massachusetts	Omicron BA.1	8496.43	9114.379	7908.8135	8907.92	8092.8833	8707.679	8287.398	0.9857091
2022-01-26	Massachusetts	Omicron BA.1	7781.9575	8343.749	7256.4424	8152.5947	7418.0713	7972.629	7598.958	0.98473173
2022-01-27	Massachusetts	Omicron BA.1	7124.9824	7637.0664	6636.549	7457.0713	6797.389	7292.415	6957.464	0.9835634
2022-01-28	Massachusetts	Omicron BA.1	6522.6445	6992.224	6081.284	6824.6577	6227.176	6678.894	6371.4478	0.9821969
2022-01-29	Massachusetts	Omicron BA.1	5973.2983	6406.1035	5564.392	6250.8774	5703.9165	6117.584	5831.4326	0.9806286
2022-01-30	Massachusetts	Omicron BA.1	5471.4585	5872.5044	5092.3467	5726.7095	5225.7754	5604.2935	5338.712	0.9788293
2022-01-31	Massachusetts	Omicron BA.1	5013.753	5383.7363	4659.096	5246.4473	4785.2144	5137.222	4893.826	0.9768064
2022-02-01	Massachusetts	Omicron BA.1	4598.657	4942.512	4262.0396	4817.1167	4383.6514	4713.882	4488.586	0.9745048
2022-02-02	Massachusetts	Omicron BA.1	4219.658	4533.615	3904.54	4424.4844	4019.9944	4327.24	4114.5786	0.9719564
2022-02-03	Massachusetts	Omicron BA.1	3877.4312	4166.361	3585.938	4066.9656	3689.3247	3976.7605	3779.1133	0.96910673
2022-02-04	Massachusetts	Omicron BA.1	3565.2996	3835.8694	3291.9956	3741.8281	3390.6826	3657.0454	3474.834	0.9659331
2022-02-05	Massachusetts	Omicron BA.1	3281.901	3534.2153	3029.5232	3447.1653	3118.7424	3367.2168	3198.241	0.96244216
2022-02-06	Massachusetts	Omicron BA.1	3026.3228	3257.7488	2792.5728	3178.1714	2873.526	3103.6804	2947.8372	0.9585893
2022-02-07	Massachusetts	Omicron BA.1	2792.6436	3005.5613	2575.0752	2933.165	2651.6711	2864.9348	2719.7478	0.9543615
2022-02-08	Massachusetts	Omicron BA.1	2579.2366	2776.6638	2381.9043	2710.402	2450.9556	2647.3457	2513.2646	0.9497172
2022-02-09	Massachusetts	Omicron BA.1	2385.18	2566.7422	2205.6333	2506.306	2269.606	2448.349	2325.966	0.944636
2022-02-10	Massachusetts	Omicron BA.1	2210.4434	2377.096	2047.4115	2321.339	2105.7434	2267.4802	2155.8076	0.9391088
2022-02-11	Massachusetts	Omicron BA.1	2050.434	2204.4224	1899.3372	2153.0828	1954.8336	2104.2544	2000.6057	0.9330787
2022-02-12	Massachusetts	Omicron BA.1	1906.19	2047.9031	1767.8307	1999.9413	1818.9464	1954.2217	1859.1117	0.9265897
2022-02-13	Massachusetts	Omicron BA.1	1772.9407	1904.4196	1646.6385	1858.0977	1692.5295	1817.0842	1729.7859	0.919462
2022-02-14	Massachusetts	Omicron BA.1	1651.4174	1773.1871	1534.2966	1730.1691	1577.2267	1692.8682	1611.2336	0.9118866
2022-02-15	Massachusetts	Omicron BA.1	1539.6653	1654.2416	1430.7328	1613.8236	1470.2632	1578.8773	1503.0054	0.9036287
2022-02-16	Massachusetts	Omicron BA.1	1438.2144	1545.8345	1336.0693	1507.2089	1371.5825	1474.1704	1403.4629	0.89464825
2022-02-17	Massachusetts	Omicron BA.1	1345.067	1445.5366	1247.2854	1408.9736	1279.883	1378.6317	1311.1327	0.88509154
2022-02-18	Massachusetts	Omicron BA.1	1258.1816	1352.5139	1167.6991	1318.776	1195.5999	1290.3472	1226.8054	0.8748695
2022-02-19	Massachusetts	Omicron BA.1	1178.5156	1267.8345	1092.2595	1235.8181	1118.4215	1209.5586	1147.8119	0.8639078
2022-02-20	Massachusetts	Omicron BA.1	1104.8788	1189.7297	1023.13727	1159.357	1047.6819	1134.4022	1075.0298	0.852177
2022-02-21	Massachusetts	Omicron BA.1	1036.4009	1117.0981	958.7282	1089.4904	982.0527	1064.8396	1007.8298	0.8397293
2022-02-22	Massachusetts	Omicron BA.1	972.67126	1049.9187	897.62195	1024.0107	921.9005	999.675	945.6173	0.82666695
2022-02-23	Massachusetts	Omicron BA.1	913.8761	986.50726	842.33685	962.39355	865.9134	940.0698	888.3313	0.8128433
2022-02-24	Massachusetts	Omicron BA.1	859.3967	928.3668	790.4983	904.92004	813.5851	883.9036	835.06726	0.79830754
2022-02-25	Massachusetts	Omicron BA.1	808.60254	874.67377	743.1245	851.5159	765.1857	831.7594	785.3035	0.78269994
2022-02-26	Massachusetts	Omicron BA.1	761.48474	824.4594	700.1166	802.28253	720.0137	782.88934	739.61414	0.76651233
2022-02-27	Massachusetts	Omicron BA.1	717.1316	776.4914	659.0322	755.5326	678.75146	737.3439	697.46234	0.74963546
2022-02-28	Massachusetts	Omicron BA.1	675.92944	732.3503	621.67444	711.9905	640.1633	694.8317	657.59863	0.7320081
2022-03-01	Massachusetts	Omicron BA.1	637.54944	690.6498	586.90594	671.8263	603.83234	655.2888	620.29236	0.71363723
2022-03-02	Massachusetts	Omicron BA.1	601.8671	651.7737	554.3185	634.15497	570.5551	618.17773	585.4685	0.6944523
2022-03-03	Massachusetts	Omicron BA.1	568.63464	614.9511	523.5212	598.465	539.32776	583.7447	553.1724	0.6747377
2022-03-04	Massachusetts	Omicron BA.1	537.3579	581.9589	495.34695	565.3686	510.11835	551.5574	523.0005	0.6543181
2022-03-05	Massachusetts	Omicron BA.1	508.0421	550.817	468.21814	534.2734	482.8356	521.66315	494.61578	0.63346183
2022-03-06	Massachusetts	Omicron BA.1	480.8466	521.6474	443.51523	505.33084	456.95096	493.87537	468.28568	0.6119937
2022-03-07	Massachusetts	Omicron BA.1	455.50146	494.17615	419.56735	479.23154	432.30164	468.1891	443.3819	0.5903077
2022-03-08	Massachusetts	Omicron BA.1	431.7097	468.16837	397.48578	454.95963	409.15814	443.94666	420.52576	0.56813216
2022-03-09	Massachusetts	Omicron BA.1	409.5504	445.36813	376.56616	431.90973	387.8803	421.23456	399.06952	0.5457837
2022-03-10	Massachusetts	Omicron BA.1	388.8601	424.1638	357.12466	410.57404	368.04538	400.3407	378.70523	0.52311075
2022-03-11	Massachusetts	Omicron BA.1	369.8061	404.11612	338.84268	390.8242	349.29895	380.88483	359.78214	0.50041294
2022-03-12	Massachusetts	Omicron BA.1	351.9029	385.41782	321.85007	372.44952	332.05942	362.74957	342.31976	0.47762823
2022-03-13	Massachusetts	Omicron BA.1	335.25415	367.2128	305.9169	355.30695	315.99356	345.7499	325.9091	0.45504498
2022-03-14	Massachusetts	Omicron BA.1	319.81433	350.6423	291.41382	339.23883	301.07016	329.82794	310.66095	0.432475
2022-03-15	Massachusetts	Omicron BA.1	305.61337	334.86023	277.1702	324.27417	287.2938	315.0155	296.09323	0.4104685
2022-03-16	Massachusetts	Omicron BA.1	292.08438	320.61877	264.65665	310.22446	274.52112	301.01453	282.9426	0.3886093
2022-03-17	Massachusetts	Omicron BA.1	279.62494	307.0676	253.30984	297.18744	262.89035	288.29935	270.71463	0.3672344
2022-03-18	Massachusetts	Omicron BA.1	268.00146	294.47842	242.8716	284.6804	251.8094	276.41882	259.3437	0.34643453
2022-03-19	Massachusetts	Omicron BA.1	257.131	282.7869	232.93515	273.1751	241.54141	265.2849	248.63481	0.32619154
2022-03-20	Massachusetts	Omicron BA.1	247.06769	272.0563	223.43994	262.51093	232.01155	254.908	238.90239	0.30678982
2022-03-21	Massachusetts	Omicron BA.1	237.70877	261.83322	215.10199	252.68318	223.04654	245.41978	229.86984	0.28805035
2022-03-22	Massachusetts	Omicron BA.1	228.89612	252.87224	207.17688	243.44753	214.87291	236.74524	221.26877	0.27012563
2022-03-23	Massachusetts	Omicron BA.1	220.75327	243.98587	199.71912	235.35855	207.24803	228.58427	213.45517	0.25301957
2022-03-24	Massachusetts	Omicron BA.1	213.34406	235.94731	192.40338	227.59312	199.85141	221.04758	206.07576	0.23677048
2022-03-25	Massachusetts	Omicron BA.1	206.46375	228.65398	186.01164	220.40756	193.03851	213.90442	199.27246	0.22153246
2022-03-26	Massachusetts	Omicron BA.1	199.91132	222.58295	179.60484	214.26993	186.6068	207.44063	192.76456	0.20704177
2022-03-27	Massachusetts	Omicron BA.1	194.09634	217.00024	173.61967	208.77942	180.6044	201.79462	186.80782	0.19348806
2022-03-28	Massachusetts	Omicron BA.1	188.56792	211.96307	168.13345	203.73528	175.161	196.3822	181.41199	0.18085197
2022-03-29	Massachusetts	Omicron BA.1	183.64557	207.69856	162.87906	199.26654	169.52649	191.6092	176.1768	0.16915277
2022-03-30	Massachusetts	Omicron BA.1	179.06924	204.32814	157.67325	195.40096	164.30238	187.2828	171.22386	0.15820882
2022-03-31	Massachusetts	Omicron BA.1	174.90198	202.19772	152.0497	192.0444	159.44353	183.45885	166.60385	0.14815924
2022-04-01	Massachusetts	Omicron BA.1	171.2594	200.73822	146.83633	189.42072	154.65247	180.4646	162.22571	0.1388588
2022-04-02	Massachusetts	Omicron BA.1	167.65237	200.83516	141.58722	187.23866	149.82283	177.79373	157.96208	0.13042054
2022-04-03	Massachusetts	Omicron BA.1	164.39642	200.37973	136.2557	186.22624	145.09392	175.73004	154.21109	0.122444354
2022-04-04	Massachusetts	Omicron BA.1	161.52298	202.59575	130.74744	186.08441	140.50531	173.85507	150.43228	0.11530208
2022-04-05	Massachusetts	Omicron BA.1	158.93869	204.70679	124.91964	186.88945	135.83777	172.79259	146.61183	0.108838245
2022-04-06	Massachusetts	Omicron BA.1	156.5946	209.8936	118.73256	188.80493	130.91548	172.05222	142.37817	0.10278846
2022-04-07	Massachusetts	Omicron BA.1	154.47336	215.86003	112.682106	190.87837	126.05651	172.14641	138.61082	0.097151875
2022-04-08	Massachusetts	Omicron BA.1	152.12967	222.73372	106.805786	193.5565	121.06169	172.33856	134.83557	0.09201546
2022-04-09	Massachusetts	Omicron BA.1	149.7394	231.12276	99.905396	197.32687	115.64703	173.36438	130.85815	0.08745009
2022-04-10	Massachusetts	Omicron BA.1	147.53638	240.90378	93.72142	202.45782	110.17798	174.6676	126.68448	0.08326845
2022-04-11	Massachusetts	Omicron BA.1	145.58672	253.9927	86.86734	208.00809	104.299355	176.74567	122.556496	0.07946366
2022-04-12	Massachusetts	Omicron BA.1	143.4784	268.2425	80.240395	214.47676	98.26541	178.57602	118.37665	0.07586332
2022-04-13	Massachusetts	Omicron BA.1	141.3329	283.8549	73.29329	222.5993	92.511665	180.57314	113.70236	0.07245767
2022-04-14	Massachusetts	Omicron BA.1	139.12161	306.92133	67.08719	229.79004	86.236755	182.225	108.99185	0.069615714
2022-04-15	Massachusetts	Omicron BA.1	136.57225	334.72235	60.519005	239.05481	80.72119	183.99727	104.12307	0.067024514
