date	location	variant	median_freq	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50
2022-01-01	Massachusetts	Delta	0.048227042	0.06319266	0.03675815	0.05755098	0.04023722	0.05285703	0.04389339
2022-01-02	Massachusetts	Delta	0.049925573	0.06498205	0.03837769	0.059299946	0.041928507	0.05460193	0.045575988
2022-01-03	Massachusetts	Delta	0.044134438	0.053279996	0.03702052	0.049792584	0.039303742	0.047039773	0.041565876
2022-01-04	Massachusetts	Delta	0.03526451	0.042850807	0.029233757	0.03996452	0.031159319	0.03770435	0.033031926
2022-01-05	Massachusetts	Delta	0.030160643	0.03706651	0.024344305	0.034431837	0.02634643	0.03243073	0.028034374
2022-01-06	Massachusetts	Delta	0.027930364	0.03325583	0.023439072	0.031245228	0.024840929	0.029733658	0.026284026
2022-01-07	Massachusetts	Delta	0.026127826	0.030635072	0.022321915	0.029030455	0.023528479	0.027685959	0.024759559
2022-01-08	Massachusetts	Delta	0.023499846	0.027787618	0.019978613	0.026306009	0.021100996	0.025018264	0.022189979
2022-01-09	Massachusetts	Delta	0.020313269	0.024692608	0.016871007	0.023154914	0.017913973	0.021775901	0.019004555
2022-01-10	Massachusetts	Delta	0.017490651	0.02175047	0.014303357	0.020220065	0.0152662415	0.018887967	0.01629891
2022-01-11	Massachusetts	Delta	0.015555141	0.019204164	0.012732351	0.01786667	0.01355301	0.0167341	0.014491974
2022-01-12	Massachusetts	Delta	0.014084572	0.017265229	0.011589623	0.01611366	0.012356172	0.015110225	0.013149776
2022-01-13	Massachusetts	Delta	0.0127368895	0.015637396	0.010400976	0.014623849	0.011162328	0.013670432	0.011859253
2022-01-14	Massachusetts	Delta	0.011345653	0.014081483	0.009161337	0.013091198	0.009864456	0.012227822	0.010508964
2022-01-15	Massachusetts	Delta	0.010027986	0.01267457	0.007985022	0.011665006	0.008651201	0.010842975	0.009242942
2022-01-16	Massachusetts	Delta	0.008916274	0.011413011	0.007026158	0.010465162	0.0076261074	0.009695967	0.008192905
2022-01-17	Massachusetts	Delta	0.008039243	0.0104143005	0.006260845	0.0095171	0.006816532	0.008763742	0.00736039
2022-01-18	Massachusetts	Delta	0.0072924364	0.0095469	0.0056323335	0.008709671	0.0061370605	0.007979907	0.0066463538
2022-01-19	Massachusetts	Delta	0.0066096205	0.008718154	0.0050515155	0.007948095	0.0055289622	0.0072650844	0.0060043354
2022-01-20	Massachusetts	Delta	0.005963303	0.008005617	0.0044938857	0.0072152587	0.004954394	0.0065918695	0.0053999657
2022-01-21	Massachusetts	Delta	0.005387097	0.0072678034	0.0040335604	0.0065774424	0.0044475314	0.0059880977	0.004860401
2022-01-22	Massachusetts	Delta	0.0048990957	0.0067087524	0.0036330656	0.0060271625	0.0040203948	0.0054603657	0.004409152
2022-01-23	Massachusetts	Delta	0.0044887746	0.00623276	0.003282581	0.0055671935	0.0036533156	0.0050205467	0.004027351
