date	location	variant	median_I_smooth	I_smooth_upper_95	I_smooth_lower_95	I_smooth_upper_80	I_smooth_lower_80	I_smooth_upper_50	I_smooth_lower_50	median_freq
2022-03-24	India	Delta	4.8694286	10.435205	2.2413719	8.09791	2.9682238	6.3558598	3.7267215	0.0031615412
2022-03-25	India	Delta	4.592185	9.814745	2.0851014	7.6260834	2.769588	5.9935374	3.5012524	0.0031590436
2022-03-26	India	Delta	4.3464546	9.269039	1.9593933	7.2124505	2.6164234	5.658841	3.2975826	0.0031554103
2022-03-27	India	Delta	4.1152	8.879595	1.8580018	6.866542	2.4665477	5.3676853	3.1262507	0.003169775
2022-03-28	India	Delta	3.913629	8.492035	1.7870119	6.5729547	2.3329864	5.1083617	2.9722733	0.0031686658
2022-03-29	India	Delta	3.7191703	8.171128	1.6931943	6.2909713	2.2217548	4.8903894	2.8478117	0.003147903
2022-03-30	India	Delta	3.556703	7.826956	1.6040349	6.029182	2.118785	4.688117	2.7271485	0.0031334432
2022-03-31	India	Delta	3.4322171	7.6103964	1.5446297	5.811487	2.0373633	4.530287	2.6220648	0.0031240322
2022-04-01	India	Delta	3.3310084	7.3488817	1.486035	5.6469054	1.9627479	4.3736863	2.5365882	0.0031135182
2022-04-02	India	Delta	3.2427535	7.204195	1.4458162	5.490241	1.9135796	4.254529	2.4751194	0.0030972944
2022-04-03	India	Delta	3.1687882	7.04723	1.4192966	5.3571515	1.8756415	4.16047	2.4158351	0.0030865413
2022-04-04	India	Delta	3.118808	6.93935	1.401885	5.2553344	1.8406229	4.0738773	2.3778498	0.0030603344
2022-04-05	India	Delta	3.0760036	6.8254695	1.3926797	5.200443	1.8125404	4.027936	2.3483412	0.0030308547
2022-04-06	India	Delta	3.0609674	6.753167	1.3917243	5.180674	1.8150519	4.0092845	2.3449602	0.002998603
2022-04-07	India	Delta	3.0624917	6.7089167	1.3823533	5.2015343	1.825797	3.9968517	2.3479168	0.0029678736
2022-04-08	India	Delta	3.0800061	6.708414	1.3876773	5.2450995	1.8336416	4.008035	2.363631	0.0029296703
2022-04-09	India	Delta	3.1073499	6.814781	1.4045216	5.310807	1.8643212	4.0681405	2.3947186	0.002898292
2022-04-10	India	Delta	3.1602273	6.8789535	1.4290866	5.356327	1.8969909	4.134081	2.444294	0.0028627438
2022-04-11	India	Delta	3.233746	6.987625	1.4602289	5.442751	1.9479889	4.2180185	2.4982939	0.0028240187
2022-04-12	India	Delta	3.3143034	7.1624007	1.4999318	5.556826	2.0057366	4.314273	2.5551782	0.0027811266
2022-04-13	India	Delta	3.4193296	7.3919554	1.5529488	5.7167344	2.073244	4.4466333	2.6358998	0.0027380574
2022-04-14	India	Delta	3.538178	7.668211	1.5981699	5.931157	2.154676	4.599552	2.7252688	0.0026967975
2022-04-15	India	Delta	3.6681862	7.895513	1.6589992	6.113337	2.2393548	4.777636	2.8348417	0.0026532235
2022-04-16	India	Delta	3.8221228	8.198034	1.7345905	6.3935723	2.328836	4.9727745	2.9463634	0.0026011397
2022-04-17	India	Delta	3.9870465	8.540633	1.8103442	6.6850066	2.4381936	5.1931415	3.069769	0.0025555785
2022-04-18	India	Delta	4.1738944	8.969268	1.8911213	6.99422	2.5635011	5.4357557	3.2049108	0.0025069846
2022-04-19	India	Delta	4.386642	9.396201	1.9851562	7.3076615	2.6842394	5.7278733	3.3586483	0.0024655056
2022-04-20	India	Delta	4.6000137	9.919228	2.096904	7.6578074	2.812504	6.017492	3.530588	0.0024090572
2022-04-21	India	Delta	4.8157663	10.446875	2.1972413	8.045258	2.9352279	6.2987795	3.6916764	0.0023662206
2022-04-22	India	Delta	5.075119	10.940388	2.3330917	8.412002	3.0701523	6.632218	3.8842835	0.0023198868
2022-04-23	India	Delta	5.3148203	11.48751	2.4448962	8.823299	3.2064273	6.946415	4.0624523	0.0022786015
2022-04-24	India	Delta	5.569998	12.076616	2.5926023	9.229468	3.3478363	7.3028684	4.2656612	0.0022387623
2022-04-25	India	Delta	5.8263655	12.781371	2.714508	9.644699	3.4644332	7.650934	4.4567323	0.0022008212
2022-04-26	India	Delta	6.073584	13.3205805	2.824993	10.056793	3.5977974	7.9206886	4.6684237	0.0021710827
2022-04-27	India	Delta	6.3119817	14.024643	2.8836386	10.428524	3.7158012	8.249067	4.811382	0.0021433642
2022-04-28	India	Delta	6.5112734	14.647625	2.9512737	10.846247	3.8597953	8.5245	4.9667077	0.0021190527
2022-04-29	India	Delta	6.7067184	15.155592	3.0125992	11.184735	3.9600909	8.806688	5.0947065	0.0020954066
2022-04-30	India	Delta	6.8648653	15.402975	3.0701072	11.469884	4.0545063	9.072067	5.1916056	0.0020764582
2022-05-01	India	Delta	7.0033765	15.733499	3.1381063	11.819914	4.120615	9.209445	5.2880173	0.0020749988
2022-05-02	India	Delta	7.0583105	15.987371	3.1744428	12.034447	4.1898856	9.3384495	5.3339643	0.0020699268
2022-05-03	India	Delta	7.0836554	16.066383	3.1844416	12.183538	4.209996	9.442134	5.3390217	0.0020687333
2022-05-04	India	Delta	7.0782304	16.108818	3.1745312	12.195535	4.184019	9.398511	5.347821	0.002078167
2022-05-05	India	Delta	7.039953	16.062353	3.1375968	12.125472	4.132952	9.378435	5.304269	0.0020880573
2022-05-06	India	Delta	6.945096	16.063408	3.1214144	12.1081505	4.0744042	9.287228	5.243677	0.0021027853
2022-05-07	India	Delta	6.814302	15.943538	3.0594876	11.935104	3.9902427	9.164948	5.170641	0.002110924
2022-05-08	India	Delta	6.6833496	15.518892	2.9966025	11.736414	3.925342	8.966293	5.048215	0.0021382596
2022-05-09	India	Delta	6.5084143	15.229299	2.9078293	11.447344	3.8067865	8.757712	4.9076223	0.0021650502
2022-05-10	India	Delta	6.3288383	14.6992655	2.8077316	11.167646	3.687251	8.540097	4.7600603	0.002180172
2022-05-11	India	Delta	6.151743	14.229096	2.715534	10.739495	3.5585504	8.251897	4.595132	0.0021954463
2022-05-12	India	Delta	5.9065213	13.595573	2.5946367	10.359113	3.4042766	7.9375477	4.4081745	0.0022108518
2022-05-13	India	Delta	5.667344	13.057365	2.455554	9.936704	3.269821	7.5934196	4.220894	0.0022110166
2022-05-14	India	Delta	5.4046907	12.558668	2.3478584	9.564013	3.1300013	7.2912407	4.0473537	0.0022006342
2022-05-15	India	Delta	5.1752157	12.047984	2.2115524	9.194068	2.9768188	6.970213	3.857862	0.0021768664
2022-05-16	India	Delta	4.946323	11.623514	2.0975208	8.805132	2.8094306	6.6538076	3.6665924	0.0021593343
2022-05-17	India	Delta	4.72355	11.319602	1.984111	8.380329	2.6612442	6.341742	3.491271	0.002128174
2022-05-18	India	Delta	4.504447	10.827772	1.8657275	8.009052	2.5271888	6.0633335	3.3157654	0.0020721946
2022-05-19	India	Delta	4.3048983	10.3968725	1.7536042	7.6497073	2.4039128	5.792228	3.1678238	0.0020053324
2022-05-20	India	Delta	4.1257753	10.118835	1.6457111	7.360555	2.2884219	5.5230727	3.0158002	0.0019308331
2022-05-21	India	Delta	3.9626513	9.70782	1.5563651	7.1059284	2.182584	5.307642	2.877564	0.0018418388
2022-05-22	India	Delta	3.7823539	9.299897	1.4664018	6.8141418	2.064945	5.1278267	2.7403123	0.0017497509
2022-05-23	India	Delta	3.6142406	9.053642	1.3790648	6.552482	1.9550982	4.9158525	2.601263	0.0016454401
2022-05-24	India	Delta	3.4758768	8.876858	1.2927283	6.358963	1.8480718	4.723562	2.4903817	0.0015351188
2022-05-25	India	Delta	3.2932858	8.590196	1.2154566	6.2164536	1.7476184	4.557002	2.3825064	0.001419689
2022-05-26	India	Delta	3.1553652	8.37321	1.1459308	6.0246315	1.6580782	4.378042	2.2703252	0.0013062381
2022-05-27	India	Delta	3.0056446	8.235567	1.0832257	5.839878	1.5669085	4.2442045	2.1530242	0.0011848425
2022-05-28	India	Delta	2.872611	8.240808	1.0168725	5.723623	1.4804617	4.1461287	2.0498316	0.0010751127
2022-05-29	India	Delta	2.7644033	8.270969	0.9306163	5.601196	1.3807619	4.017764	1.931968	0.00096860726
2022-05-30	India	Delta	2.6549177	8.321999	0.87406266	5.5452967	1.299818	3.9287267	1.8454008	0.0008686068
2022-05-31	India	Delta	2.5524368	8.211127	0.81562823	5.4836636	1.2133487	3.826191	1.7542218	0.00077711453
2022-06-01	India	Delta	2.4535158	8.335013	0.75347996	5.3703666	1.1405631	3.7341244	1.6536599	0.00068911316
2022-06-02	India	Delta	2.3436406	8.35262	0.69454944	5.3417253	1.054236	3.635608	1.5596154	0.0006135837
2022-06-03	India	Delta	2.2528937	8.568661	0.63563156	5.286826	0.9890442	3.5343032	1.4625496	0.00054285425
2022-06-04	India	Delta	2.1548185	8.557844	0.57936674	5.223752	0.91624594	3.4286494	1.377083	0.0004774985
2022-06-05	India	Delta	2.066762	8.622029	0.5260793	5.186848	0.8524834	3.3222816	1.285192	0.0004208951
2022-06-06	India	Delta	1.9448173	8.674664	0.47857994	5.154593	0.79010934	3.2298274	1.201603	0.00036977074
2022-06-07	India	Delta	1.8463049	8.715248	0.43167034	5.117226	0.71940005	3.1238918	1.1145115	0.00032211974
2022-06-08	India	Delta	1.7499872	8.784638	0.38945255	5.0662184	0.65547687	3.030178	1.0372491	0.00028183858
2022-06-09	India	Delta	1.6516869	8.7904625	0.34335575	5.0589633	0.5967053	2.9271343	0.96008736	0.00024525367
2022-06-10	India	Delta	1.5576286	8.768364	0.30454898	5.0426364	0.54362226	2.8247213	0.88387674	0.00021352075
2022-06-11	India	Delta	1.4712436	8.717506	0.2649292	4.9711385	0.4868926	2.7098677	0.8133129	0.00018635995
2022-06-12	India	Delta	1.3625491	8.858608	0.23591346	4.8363805	0.43554083	2.6017976	0.7416996	0.00016064142
2022-06-13	India	Delta	1.2686094	8.915401	0.21030983	4.711043	0.38426083	2.5191615	0.67151314	0.00013891779
2022-06-14	India	Delta	1.1696196	8.849668	0.17632505	4.616721	0.33653212	2.3968902	0.60671514	0.00012116513
2022-06-15	India	Delta	1.0785189	8.872259	0.15280467	4.507645	0.2964216	2.2885635	0.5465365	0.00010431493
2022-06-16	India	Delta	0.9860342	8.971751	0.13153361	4.368024	0.25815982	2.1501591	0.4926152	8.9963214e-05
2022-06-17	India	Delta	0.89604187	9.013444	0.111590095	4.2004514	0.22451536	2.0265894	0.4403584	7.74028e-05
2022-06-18	India	Delta	0.82025987	8.791341	0.09528776	4.0384746	0.19518311	1.8858087	0.38662925	6.62409e-05
2022-06-19	India	Delta	0.7378286	8.727506	0.078645915	3.815119	0.16825254	1.7592895	0.33922434	5.708872e-05
2022-06-20	India	Delta	0.6646408	8.426818	0.063387685	3.6153352	0.14269568	1.6143639	0.2943707	4.9602808e-05
2022-06-21	India	Delta	0.58787644	8.099412	0.050884213	3.4286773	0.12068822	1.4774354	0.25344995	4.2345415e-05
2022-06-22	India	Delta	0.5225273	7.764434	0.04234681	3.2019672	0.10043547	1.3467209	0.21584441	3.6133104e-05
2022-06-23	India	Delta	0.46353716	7.5647345	0.034314677	2.9898305	0.08442967	1.2141685	0.18364936	3.1051895e-05
2022-06-24	India	Delta	0.40195632	7.2048335	0.027654883	2.7611108	0.06932175	1.0854335	0.15586713	2.6456572e-05
2022-06-25	India	Delta	0.34644103	6.9110274	0.02193992	2.5586147	0.056798752	0.9793191	0.13148305	2.2535281e-05
2022-06-26	India	Delta	0.30050278	6.445659	0.017433843	2.3659427	0.046044864	0.87593013	0.11056337	1.8915478e-05
2022-06-27	India	Delta	0.25967914	6.32779	0.013391622	2.154381	0.03700672	0.7782686	0.09212229	1.6054964e-05
2022-06-28	India	Delta	0.21944226	5.780798	0.010323723	1.9785702	0.029738735	0.6838929	0.07617543	1.3534007e-05
2022-06-29	India	Delta	0.18681374	5.3024826	0.007977569	1.7898176	0.023852846	0.6069721	0.06296144	1.1314253e-05
2022-06-30	India	Delta	0.15856922	4.988623	0.0062703406	1.6124544	0.018642034	0.5262248	0.051556878	9.582944e-06
2022-07-01	India	Delta	0.13530865	4.667984	0.0049072583	1.4506432	0.014596394	0.45710194	0.042427573	7.95842e-06
2022-07-02	India	Delta	0.11380861	4.3919525	0.0037306412	1.3078567	0.0115048485	0.39950177	0.034605853	6.628141e-06
2022-07-03	India	Delta	0.0959071	4.2455606	0.0028255216	1.1919811	0.00902123	0.34507573	0.02820529	5.5461846e-06
2022-07-04	India	Delta	0.079630375	4.076813	0.0021519195	1.0517666	0.0070151896	0.30297622	0.022724912	4.6589967e-06
2022-07-05	India	Delta	0.06636889	3.7654097	0.001660426	0.9419047	0.0054291855	0.2644319	0.018258488	3.8650205e-06
2022-07-06	India	Delta	0.054606758	3.4279578	0.0012246041	0.839174	0.004171266	0.2293097	0.014724884	3.151661e-06
2022-07-07	India	Delta	0.04477486	3.2142942	0.0009095136	0.7441565	0.0031627158	0.2005333	0.011945116	2.573688e-06
2022-07-08	India	Delta	0.03696257	2.988809	0.0006669079	0.64995193	0.002489216	0.17268404	0.009561228	2.120779e-06
2022-07-09	India	Delta	0.030661378	2.7219405	0.0004903748	0.5801391	0.0019285842	0.15022482	0.007660372	1.7209235e-06
2022-07-10	India	Delta	0.025654528	2.5847075	0.0003626213	0.52440244	0.0014681559	0.13072181	0.0060276026	1.4151276e-06
2022-07-11	India	Delta	0.021333378	2.418809	0.00027193193	0.47404718	0.0011309298	0.11287196	0.004822759	1.1615293e-06
2022-07-12	India	Delta	0.017791271	2.2899134	0.00020406349	0.4263387	0.0008619889	0.099136546	0.0039094933	9.5348264e-07
2022-07-13	India	Delta	0.01487302	2.15697	0.00014940184	0.3810804	0.00065651885	0.08545935	0.003077048	7.796611e-07
2022-07-14	India	Delta	0.012454419	2.1371803	0.000111884074	0.3390586	0.00049039617	0.07298947	0.0023953763	6.3254566e-07
2022-07-15	India	Delta	0.010382241	2.0674865	8.20979e-05	0.30735514	0.00037138324	0.06322041	0.0019090984	5.152298e-07
2022-07-16	India	Delta	0.008695556	1.9281718	5.7405687e-05	0.28596666	0.0002854217	0.05484903	0.0015113336	4.1773976e-07
2022-02-17	India	Omicron 21K	766.59717	1240.5674	478.42493	1050.6844	560.2231	901.65894	653.523	0.03187217
2022-02-18	India	Omicron 21K	812.4271	1308.215	508.0026	1109.716	594.00024	953.89136	692.0423	0.03181413
2022-02-19	India	Omicron 21K	691.02563	1064.6256	453.60867	920.6086	524.55756	799.9071	602.9187	0.030605227
2022-02-20	India	Omicron 21K	512.6531	751.1302	347.72815	657.4216	401.52338	580.78723	453.91025	0.02807153
2022-02-21	India	Omicron 21K	431.83426	618.4216	294.12973	547.0544	339.69427	488.1828	381.3851	0.026144618
2022-02-22	India	Omicron 21K	383.8852	543.20483	267.8772	481.43405	306.97168	431.75327	342.3493	0.024902228
2022-02-23	India	Omicron 21K	326.8021	458.6238	230.0142	406.9152	263.61188	366.48553	291.27283	0.023663478
2022-02-24	India	Omicron 21K	269.4279	377.4645	192.23082	336.26987	217.17961	302.81766	241.36072	0.022249235
2022-02-25	India	Omicron 21K	227.08078	317.53476	162.18794	283.0151	182.59622	255.5813	202.89532	0.021023415
2022-02-26	India	Omicron 21K	196.21352	271.4959	140.9592	243.75189	158.50389	220.83676	175.2962	0.020049743
2022-02-27	India	Omicron 21K	169.82596	235.65903	122.08721	211.04839	137.75363	191.90991	151.87451	0.01921489
2022-02-28	India	Omicron 21K	147.69821	205.27365	105.33755	183.87804	119.08422	166.82025	131.82674	0.018460648
2022-03-01	India	Omicron 21K	129.70119	180.72597	91.580734	162.37083	103.993645	146.81932	115.608955	0.017850004
2022-03-02	India	Omicron 21K	115.92163	161.25027	81.32373	145.38356	92.28969	130.93948	102.83702	0.017353842
2022-03-03	India	Omicron 21K	104.4498	146.08505	72.89746	131.605	82.7702	118.028404	92.482315	0.01700155
2022-03-04	India	Omicron 21K	94.80083	134.42032	65.94647	119.605705	74.80688	107.20507	83.92781	0.016728695
2022-03-05	India	Omicron 21K	87.08483	124.512276	60.213387	110.049736	68.348465	98.429695	76.675674	0.016556332
2022-03-06	India	Omicron 21K	80.51524	115.48098	55.233128	101.853584	63.280823	91.18393	71.10164	0.016454194
2022-03-07	India	Omicron 21K	75.07004	107.6369	51.130737	95.442505	58.895473	85.342384	66.27721	0.016406652
2022-03-08	India	Omicron 21K	70.3787	100.7949	47.49902	89.50012	55.143093	80.19195	62.143585	0.016383477
2022-03-09	India	Omicron 21K	66.15178	95.217834	44.48271	84.43808	52.076996	75.39576	58.40311	0.01641183
2022-03-10	India	Omicron 21K	62.246735	89.920364	41.78078	79.740715	48.891857	71.24577	54.89408	0.016436718
2022-03-11	India	Omicron 21K	58.72181	85.07449	39.13839	75.43125	45.905872	67.39155	51.790752	0.016522324
2022-03-12	India	Omicron 21K	55.503307	80.48674	36.793755	71.5077	43.25354	63.799217	48.57985	0.016584415
2022-03-13	India	Omicron 21K	52.2045	76.03936	34.724216	67.821495	40.659233	60.25927	45.63559	0.016624127
2022-03-14	India	Omicron 21K	49.147453	72.58543	32.489838	63.904556	38.0345	56.816498	42.836136	0.01664934
2022-03-15	India	Omicron 21K	46.16944	68.9809	30.23967	60.124477	35.42101	53.317177	40.154995	0.016653124
2022-03-16	India	Omicron 21K	43.183205	64.70051	28.158278	56.41094	33.0103	49.84428	37.53363	0.016638594
2022-03-17	India	Omicron 21K	40.23574	60.770912	26.335632	52.70917	30.599667	46.615562	34.898903	0.016558368
2022-03-18	India	Omicron 21K	37.361656	56.45481	24.412718	49.2075	28.274658	43.33842	32.30098	0.016419651
2022-03-19	India	Omicron 21K	34.61706	52.257576	22.456179	45.51161	26.023678	40.279255	29.870388	0.016220618
2022-03-20	India	Omicron 21K	32.018776	48.380016	20.576296	42.29433	23.913994	37.29223	27.53688	0.016002936
2022-03-21	India	Omicron 21K	29.422653	44.975136	18.868824	39.104374	21.965435	34.3573	25.24122	0.015694864
2022-03-22	India	Omicron 21K	26.959663	41.611847	17.282887	35.983196	20.033562	31.637827	23.096745	0.015391063
2022-03-23	India	Omicron 21K	24.704657	38.356293	15.683836	33.26031	18.289406	29.01955	21.135609	0.015062789
2022-03-24	India	Omicron 21K	22.635386	35.29846	14.287526	30.56224	16.69696	26.546124	19.325382	0.014669043
2022-03-25	India	Omicron 21K	20.682629	32.45727	13.040103	28.163763	15.269956	24.335405	17.659027	0.014243439
2022-03-26	India	Omicron 21K	18.970432	30.091839	11.824293	25.961199	13.92882	22.324223	16.164972	0.013851385
2022-03-27	India	Omicron 21K	17.447529	27.947458	10.807529	24.021748	12.740133	20.518673	14.791582	0.013417095
2022-03-28	India	Omicron 21K	16.084867	25.865881	9.872912	22.164328	11.636878	18.890926	13.598747	0.012967471
2022-03-29	India	Omicron 21K	14.8268585	24.04525	9.122749	20.540363	10.711388	17.47728	12.521474	0.012554485
2022-03-30	India	Omicron 21K	13.76197	22.414976	8.371712	19.100613	9.893278	16.216011	11.602414	0.012102
2022-03-31	India	Omicron 21K	12.80232	21.33154	7.759151	17.80613	9.227325	15.138851	10.751206	0.011639436
2022-04-01	India	Omicron 21K	11.985055	20.056484	7.1756477	16.722797	8.61309	14.177482	10.04796	0.011173077
2022-04-02	India	Omicron 21K	11.258751	19.003456	6.696755	15.769161	8.049516	13.343342	9.4243	0.0107066445
2022-04-03	India	Omicron 21K	10.620708	18.08348	6.248387	14.946788	7.5940766	12.654802	8.862827	0.010261377
2022-04-04	India	Omicron 21K	10.093066	17.309025	5.9156814	14.233978	7.187651	11.990877	8.427903	0.009870124
2022-04-05	India	Omicron 21K	9.653034	16.592102	5.6227636	13.613349	6.819606	11.477551	8.056165	0.009410843
2022-04-06	India	Omicron 21K	9.257875	15.96326	5.3519893	13.088399	6.5457854	11.056513	7.7306647	0.009003044
2022-04-07	India	Omicron 21K	8.936399	15.396781	5.1311436	12.669929	6.31001	10.675788	7.4476852	0.008615671
2022-04-08	India	Omicron 21K	8.676926	14.965461	4.9906926	12.322758	6.0913205	10.399526	7.2089725	0.008254865
2022-04-09	India	Omicron 21K	8.49393	14.65266	4.847127	12.078324	5.930453	10.180952	7.032583	0.007903031
2022-04-10	India	Omicron 21K	8.333178	14.3620615	4.728405	11.931673	5.812764	10.024931	6.9126797	0.0075325556
2022-04-11	India	Omicron 21K	8.233015	14.301456	4.679543	11.823683	5.6923385	9.931408	6.808676	0.007164701
2022-04-12	India	Omicron 21K	8.174032	14.312023	4.594973	11.759695	5.6358533	9.869972	6.730491	0.006841269
2022-04-13	India	Omicron 21K	8.140899	14.234409	4.552997	11.770932	5.5679584	9.878611	6.701788	0.0065041725
2022-04-14	India	Omicron 21K	8.124878	14.227477	4.53228	11.880714	5.5467033	9.904133	6.6652546	0.0061867256
2022-04-15	India	Omicron 21K	8.170639	14.40851	4.5117083	11.966892	5.5355597	9.985133	6.6703453	0.0058905394
2022-04-16	India	Omicron 21K	8.254059	14.564291	4.5218062	12.11888	5.5147805	10.1324005	6.7096243	0.0055896603
2022-04-17	India	Omicron 21K	8.3452835	14.931791	4.547294	12.240288	5.554543	10.258699	6.779209	0.0053079105
2022-04-18	India	Omicron 21K	8.463102	15.257632	4.6055613	12.394186	5.5977626	10.4182625	6.8466473	0.0050492734
2022-04-19	India	Omicron 21K	8.600908	15.48805	4.6576686	12.676371	5.6416764	10.605146	6.9051986	0.0047964705
2022-04-20	India	Omicron 21K	8.7524185	15.955104	4.6926694	12.883637	5.7344255	10.790282	7.0176744	0.0045758435
2022-04-21	India	Omicron 21K	8.891855	16.21435	4.714084	13.177949	5.789164	11.009314	7.1111035	0.004352471
2022-04-22	India	Omicron 21K	9.023933	16.484264	4.7381444	13.420506	5.8345404	11.202245	7.2413793	0.004145056
2022-04-23	India	Omicron 21K	9.160315	16.773314	4.803031	13.7299185	5.9075723	11.391548	7.330277	0.0039415983
2022-04-24	India	Omicron 21K	9.308781	17.312416	4.8379097	13.9902315	5.987754	11.577429	7.425725	0.0037539825
2022-04-25	India	Omicron 21K	9.432196	17.780462	4.8494587	14.247557	6.056908	11.791496	7.502564	0.0035800978
2022-04-26	India	Omicron 21K	9.585676	17.92078	4.9052663	14.5105505	6.111812	11.954427	7.5827537	0.0034182467
2022-04-27	India	Omicron 21K	9.659904	18.151945	4.9205613	14.703295	6.138869	12.079935	7.633964	0.0032793535
2022-04-28	India	Omicron 21K	9.707281	18.394587	4.8971095	14.793302	6.1646447	12.120178	7.6432495	0.0031451106
2022-04-29	India	Omicron 21K	9.705891	18.5831	4.9222403	14.815018	6.134351	12.140221	7.629607	0.0030293628
2022-04-30	India	Omicron 21K	9.657501	18.766146	4.9072227	14.805149	6.086558	12.118761	7.5621786	0.0029299976
2022-05-01	India	Omicron 21K	9.543581	18.68064	4.7887607	14.712302	5.9862585	11.988445	7.461722	0.002840266
2022-05-02	India	Omicron 21K	9.372048	18.571676	4.654229	14.571231	5.8766403	11.809366	7.323767	0.002756168
2022-05-03	India	Omicron 21K	9.187721	18.58092	4.4631124	14.36739	5.7355714	11.583826	7.1300983	0.0026807645
2022-05-04	India	Omicron 21K	8.922037	18.548464	4.278422	14.080793	5.543222	11.280539	6.9441156	0.0026089218
2022-05-05	India	Omicron 21K	8.633321	17.90542	4.0811057	13.697873	5.3340673	10.913748	6.706886	0.0025487777
2022-05-06	India	Omicron 21K	8.322739	17.551798	3.9023607	13.319556	5.0981255	10.568249	6.453136	0.002487474
2022-05-07	India	Omicron 21K	7.960601	16.929483	3.7442033	12.795915	4.856081	10.155211	6.1342263	0.002432794
2022-05-08	India	Omicron 21K	7.5580044	16.41054	3.538052	12.250024	4.621993	9.666955	5.8403044	0.0023822463
2022-05-09	India	Omicron 21K	7.1663465	15.677789	3.327496	11.684441	4.3769126	9.194265	5.509649	0.0023399373
2022-05-10	India	Omicron 21K	6.7458506	14.916956	3.0785336	11.077965	4.113757	8.715094	5.2145014	0.0022996168
