date	location	variant	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50
2022-08-14	India	Delta	3.9451785e-05	0.00019911528	7.295417e-06	0.00011207771	1.2888717e-05	6.8961774e-05	2.2439717e-05
2022-08-15	India	Delta	3.6872574e-05	0.0001890682	6.7239644e-06	0.000105590305	1.19019305e-05	6.465532e-05	2.0825624e-05
2022-08-16	India	Delta	3.4333898e-05	0.00017923741	6.1532196e-06	9.945836e-05	1.1002396e-05	6.0714658e-05	1.9285924e-05
2022-08-17	India	Delta	3.1938973e-05	0.00016817884	5.648842e-06	9.3685245e-05	1.0162886e-05	5.6944464e-05	1.7904593e-05
2022-08-18	India	Delta	2.9738309e-05	0.0001591238	5.2212536e-06	8.846696e-05	9.380419e-06	5.333625e-05	1.6571434e-05
2022-08-19	India	Delta	2.7778573e-05	0.00015057095	4.834437e-06	8.331133e-05	8.687146e-06	4.9945567e-05	1.5384212e-05
2022-08-20	India	Delta	2.5876248e-05	0.00014267638	4.4406097e-06	7.879649e-05	8.026065e-06	4.6888243e-05	1.4229432e-05
2022-08-14	India	Omicron 21K	3.0262813e-06	2.2271028e-05	3.562638e-07	1.10804485e-05	7.8374273e-07	5.944712e-06	1.5225396e-06
2022-08-15	India	Omicron 21K	2.7002018e-06	2.0178572e-05	3.132675e-07	1.0005501e-05	6.936264e-07	5.3479134e-06	1.3526371e-06
2022-08-16	India	Omicron 21K	2.4104947e-06	1.8378425e-05	2.7543095e-07	9.016642e-06	6.1316587e-07	4.808171e-06	1.2004423e-06
2022-08-17	India	Omicron 21K	2.1502915e-06	1.67291e-05	2.4198607e-07	8.148493e-06	5.4166685e-07	4.318018e-06	1.0639495e-06
2022-08-18	India	Omicron 21K	1.9149088e-06	1.5219738e-05	2.1239424e-07	7.3440233e-06	4.7743595e-07	3.8772514e-06	9.41674e-07
2022-08-19	India	Omicron 21K	1.7073505e-06	1.384031e-05	1.863591e-07	6.618778e-06	4.2072645e-07	3.4805305e-06	8.362691e-07
2022-08-20	India	Omicron 21K	1.5217715e-06	1.2566445e-05	1.6369407e-07	5.969721e-06	3.7101728e-07	3.1227248e-06	7.419937e-07
2022-08-14	India	Omicron 21L	0.0611964	0.07599119	0.048762783	0.070639946	0.052831076	0.065817356	0.056587372
2022-08-15	India	Omicron 21L	0.05677326	0.07100969	0.04490509	0.065861806	0.048771717	0.06121729	0.052395537
2022-08-16	India	Omicron 21L	0.052646138	0.06629003	0.041338235	0.061341207	0.0450271	0.056864932	0.04847372
2022-08-17	India	Omicron 21L	0.048797145	0.06191962	0.038042583	0.05710681	0.0415859	0.052820176	0.04480336
2022-08-18	India	Omicron 21L	0.045198463	0.05774161	0.035024196	0.05315782	0.03832735	0.04903265	0.041423023
2022-08-19	India	Omicron 21L	0.041811496	0.05375905	0.032187585	0.049433596	0.035312578	0.045523465	0.038245033
2022-08-20	India	Omicron 21L	0.038695447	0.050096784	0.029542131	0.045944292	0.03252465	0.042216137	0.035314698
2022-08-14	India	Omicron 22A	0.0018046964	0.0034953612	0.00093464804	0.002766342	0.0011556778	0.002224831	0.0014195144
2022-08-15	India	Omicron 22A	0.0016890788	0.003305361	0.00086591765	0.0026059002	0.0010743038	0.0020881821	0.0013240076
2022-08-16	India	Omicron 22A	0.0015810077	0.0031410265	0.00079938053	0.0024513514	0.0009995052	0.0019611616	0.0012326948
2022-08-17	India	Omicron 22A	0.0014791682	0.0029593823	0.00073971663	0.0023060848	0.000927818	0.0018446872	0.0011483862
2022-08-18	India	Omicron 22A	0.001383128	0.002797099	0.00068384886	0.0021700296	0.00086328085	0.0017291352	0.0010705863
2022-08-19	India	Omicron 22A	0.0012920307	0.0026426245	0.0006320702	0.0020431892	0.0008024865	0.001623483	0.0009960905
2022-08-20	India	Omicron 22A	0.0012055854	0.0024955668	0.00058379385	0.0019216338	0.0007444287	0.0015222228	0.00092661596
2022-08-14	India	Omicron 22B	0.2342143	0.28281507	0.1893125	0.2661878	0.20459707	0.25040793	0.21880087
2022-08-15	India	Omicron 22B	0.22894853	0.27831373	0.18364769	0.26149732	0.19924104	0.24556305	0.2133812
2022-08-16	India	Omicron 22B	0.22374643	0.27409962	0.17831902	0.25672603	0.19390535	0.24039201	0.20804696
2022-08-17	India	Omicron 22B	0.21852925	0.26957816	0.1729049	0.25195497	0.18844083	0.2352021	0.20282327
2022-08-18	India	Omicron 22B	0.21338798	0.26492435	0.16739492	0.24712497	0.18299142	0.23001224	0.19743471
2022-08-19	India	Omicron 22B	0.2081713	0.26052654	0.16225852	0.24226642	0.17776258	0.22504826	0.19210559
2022-08-20	India	Omicron 22B	0.2031733	0.25598887	0.1567396	0.23760104	0.17252216	0.22009271	0.18691215
2022-08-14	India	Omicron 22C	0.0009739759	0.0016338496	0.00057649246	0.0013652848	0.000693922	0.001159969	0.0008123691
2022-08-15	India	Omicron 22C	0.00090048707	0.0015219687	0.0005281656	0.0012692082	0.0006379861	0.0010737322	0.00074745226
2022-08-16	India	Omicron 22C	0.0008313808	0.0014112478	0.00048359003	0.00117698	0.0005864286	0.0009941946	0.0006880249
2022-08-17	India	Omicron 22C	0.0007667346	0.0013116538	0.00044295331	0.0010907394	0.00053879654	0.00092027977	0.00063285383
2022-08-18	India	Omicron 22C	0.0007068103	0.0012218645	0.00040591578	0.0010124268	0.0004942726	0.00085027603	0.00058301486
2022-08-19	India	Omicron 22C	0.0006513329	0.0011333774	0.00037138825	0.0009397433	0.00045286954	0.0007851579	0.0005362708
2022-08-20	India	Omicron 22C	0.00059982634	0.0010524215	0.00033985774	0.0008695564	0.00041444902	0.00072594103	0.0004923111
2022-08-14	India	Omicron 22D	0.70126975	0.7549765	0.64515597	0.73544276	0.66428536	0.7192248	0.68207324
