date	location	variant	median_R_forecast	R_forecast_upper_95	R_forecast_lower_95	R_forecast_upper_80	R_forecast_lower_80	R_forecast_upper_50	R_forecast_lower_50	median_freq
2022-07-01	Arizona	Delta	0.53774786	0.770333	0.37901324	0.6770525	0.42767596	0.6079751	0.47600308	1.97065e-07
2022-07-02	Arizona	Delta	0.53774786	0.770333	0.37901324	0.6770525	0.42767596	0.6079751	0.47600308	1.6918463e-07
2022-07-03	Arizona	Delta	0.53774786	0.770333	0.37901324	0.6770525	0.42767596	0.6079751	0.47600308	1.4480341e-07
2022-07-04	Arizona	Delta	0.53774786	0.770333	0.37901324	0.6770525	0.42767596	0.6079751	0.47600308	1.2308064e-07
2022-07-05	Arizona	Delta	0.53774786	0.770333	0.37901324	0.6770525	0.42767596	0.6079751	0.47600308	1.04438556e-07
2022-07-06	Arizona	Delta	0.53774786	0.770333	0.37901324	0.6770525	0.42767596	0.6079751	0.47600308	8.869451e-08
2022-07-07	Arizona	Delta	0.53774786	0.770333	0.37901324	0.6770525	0.42767596	0.6079751	0.47600308	7.5426584e-08
2022-07-01	Arizona	Omicron 21K	0.49042058	0.7380269	0.32482046	0.64108866	0.37422097	0.564123	0.4251058	9.534807e-07
2022-07-02	Arizona	Omicron 21K	0.49042058	0.7380269	0.32482046	0.64108866	0.37422097	0.564123	0.4251058	7.672785e-07
2022-07-03	Arizona	Omicron 21K	0.49042058	0.7380269	0.32482046	0.64108866	0.37422097	0.564123	0.4251058	6.1821004e-07
2022-07-04	Arizona	Omicron 21K	0.49042058	0.7380269	0.32482046	0.64108866	0.37422097	0.564123	0.4251058	4.9669404e-07
2022-07-05	Arizona	Omicron 21K	0.49042058	0.7380269	0.32482046	0.64108866	0.37422097	0.564123	0.4251058	3.979788e-07
2022-07-06	Arizona	Omicron 21K	0.49042058	0.7380269	0.32482046	0.64108866	0.37422097	0.564123	0.4251058	3.1902883e-07
2022-07-07	Arizona	Omicron 21K	0.49042058	0.7380269	0.32482046	0.64108866	0.37422097	0.564123	0.4251058	2.537355e-07
2022-07-01	Arizona	Omicron 21L	0.8149686	1.1438882	0.5824394	1.0237608	0.65393	0.9194699	0.72202224	0.049746696
2022-07-02	Arizona	Omicron 21L	0.8149686	1.1438882	0.5824394	1.0237608	0.65393	0.9194699	0.72202224	0.04538866
2022-07-03	Arizona	Omicron 21L	0.8149686	1.1438882	0.5824394	1.0237608	0.65393	0.9194699	0.72202224	0.041186906
2022-07-04	Arizona	Omicron 21L	0.8149686	1.1438882	0.5824394	1.0237608	0.65393	0.9194699	0.72202224	0.037377782
2022-07-05	Arizona	Omicron 21L	0.8149686	1.1438882	0.5824394	1.0237608	0.65393	0.9194699	0.72202224	0.033848822
2022-07-06	Arizona	Omicron 21L	0.8149686	1.1438882	0.5824394	1.0237608	0.65393	0.9194699	0.72202224	0.030562663
2022-07-07	Arizona	Omicron 21L	0.8149686	1.1438882	0.5824394	1.0237608	0.65393	0.9194699	0.72202224	0.027556356
2022-07-01	Arizona	Omicron 22A	1.0425389	1.443469	0.7512943	1.2985886	0.83984923	1.1703172	0.92866087	0.11816392
2022-07-02	Arizona	Omicron 22A	1.0425389	1.443469	0.7512943	1.2985886	0.83984923	1.1703172	0.92866087	0.114702865
2022-07-03	Arizona	Omicron 22A	1.0425389	1.443469	0.7512943	1.2985886	0.83984923	1.1703172	0.92866087	0.11103198
2022-07-04	Arizona	Omicron 22A	1.0425389	1.443469	0.7512943	1.2985886	0.83984923	1.1703172	0.92866087	0.10728885
2022-07-05	Arizona	Omicron 22A	1.0425389	1.443469	0.7512943	1.2985886	0.83984923	1.1703172	0.92866087	0.10324839
2022-07-06	Arizona	Omicron 22A	1.0425389	1.443469	0.7512943	1.2985886	0.83984923	1.1703172	0.92866087	0.09920231
2022-07-07	Arizona	Omicron 22A	1.0425389	1.443469	0.7512943	1.2985886	0.83984923	1.1703172	0.92866087	0.095223606
2022-07-01	Arizona	Omicron 22B	1.3358331	1.8438035	0.9702479	1.654708	1.0798719	1.495005	1.1919178	0.64947414
2022-07-02	Arizona	Omicron 22B	1.3358331	1.8438035	0.9702479	1.654708	1.0798719	1.495005	1.1919178	0.6715411
2022-07-03	Arizona	Omicron 22B	1.3358331	1.8438035	0.9702479	1.654708	1.0798719	1.495005	1.1919178	0.6930043
2022-07-04	Arizona	Omicron 22B	1.3358331	1.8438035	0.9702479	1.654708	1.0798719	1.495005	1.1919178	0.7133341
2022-07-05	Arizona	Omicron 22B	1.3358331	1.8438035	0.9702479	1.654708	1.0798719	1.495005	1.1919178	0.7328961
2022-07-06	Arizona	Omicron 22B	1.3358331	1.8438035	0.9702479	1.654708	1.0798719	1.495005	1.1919178	0.7512732
2022-07-07	Arizona	Omicron 22B	1.3358331	1.8438035	0.9702479	1.654708	1.0798719	1.495005	1.1919178	0.76876163
2022-07-01	Arizona	Omicron 22C	0.8456212	1.1844746	0.612894	1.0563111	0.68264693	0.95138925	0.7520036	0.17981961
2022-07-02	Arizona	Omicron 22C	0.8456212	1.1844746	0.612894	1.0563111	0.68264693	0.95138925	0.7520036	0.1653315
2022-07-03	Arizona	Omicron 22C	0.8456212	1.1844746	0.612894	1.0563111	0.68264693	0.95138925	0.7520036	0.15185691
2022-07-04	Arizona	Omicron 22C	0.8456212	1.1844746	0.612894	1.0563111	0.68264693	0.95138925	0.7520036	0.13908902
2022-07-05	Arizona	Omicron 22C	0.8456212	1.1844746	0.612894	1.0563111	0.68264693	0.95138925	0.7520036	0.12698591
2022-07-06	Arizona	Omicron 22C	0.8456212	1.1844746	0.612894	1.0563111	0.68264693	0.95138925	0.7520036	0.11587365
2022-07-07	Arizona	Omicron 22C	0.8456212	1.1844746	0.612894	1.0563111	0.68264693	0.95138925	0.7520036	0.10544139
2022-07-01	Arizona	other	0.7593156	1.0666547	0.5440808	0.94803715	0.6083845	0.8548856	0.67594624	0.00029179017
2022-07-02	Arizona	other	0.7593156	1.0666547	0.5440808	0.94803715	0.6083845	0.8548856	0.67594624	0.00026586012
2022-07-03	Arizona	other	0.7593156	1.0666547	0.5440808	0.94803715	0.6083845	0.8548856	0.67594624	0.00024142349
2022-07-04	Arizona	other	0.7593156	1.0666547	0.5440808	0.94803715	0.6083845	0.8548856	0.67594624	0.00021835972
2022-07-05	Arizona	other	0.7593156	1.0666547	0.5440808	0.94803715	0.6083845	0.8548856	0.67594624	0.00019896965
2022-07-06	Arizona	other	0.7593156	1.0666547	0.5440808	0.94803715	0.6083845	0.8548856	0.67594624	0.00017979881
2022-07-07	Arizona	other	0.7593156	1.0666547	0.5440808	0.94803715	0.6083845	0.8548856	0.67594624	0.00016202849
2022-07-01	Arkansas	Delta	0.40231967	0.58647454	0.2712046	0.5163107	0.3147735	0.45447415	0.3528669	7.779971e-12
2022-07-02	Arkansas	Delta	0.40231967	0.58647454	0.2712046	0.5163107	0.3147735	0.45447415	0.3528669	6.341319e-12
2022-07-03	Arkansas	Delta	0.40231967	0.58647454	0.2712046	0.5163107	0.3147735	0.45447415	0.3528669	5.1820805e-12
2022-07-04	Arkansas	Delta	0.40231967	0.58647454	0.2712046	0.5163107	0.3147735	0.45447415	0.3528669	4.2124897e-12
2022-07-05	Arkansas	Delta	0.40231967	0.58647454	0.2712046	0.5163107	0.3147735	0.45447415	0.3528669	3.433242e-12
2022-07-06	Arkansas	Delta	0.40231967	0.58647454	0.2712046	0.5163107	0.3147735	0.45447415	0.3528669	2.7816712e-12
2022-07-07	Arkansas	Delta	0.40231967	0.58647454	0.2712046	0.5163107	0.3147735	0.45447415	0.3528669	2.249434e-12
2022-07-01	Arkansas	Omicron 21K	0.64750224	0.9532335	0.44304657	0.8454985	0.51068	0.7391123	0.57186127	5.0449467e-05
2022-07-02	Arkansas	Omicron 21K	0.64750224	0.9532335	0.44304657	0.8454985	0.51068	0.7391123	0.57186127	4.3550193e-05
2022-07-03	Arkansas	Omicron 21K	0.64750224	0.9532335	0.44304657	0.8454985	0.51068	0.7391123	0.57186127	3.75789e-05
2022-07-04	Arkansas	Omicron 21K	0.64750224	0.9532335	0.44304657	0.8454985	0.51068	0.7391123	0.57186127	3.2544544e-05
2022-07-05	Arkansas	Omicron 21K	0.64750224	0.9532335	0.44304657	0.8454985	0.51068	0.7391123	0.57186127	2.8022368e-05
2022-07-06	Arkansas	Omicron 21K	0.64750224	0.9532335	0.44304657	0.8454985	0.51068	0.7391123	0.57186127	2.420062e-05
2022-07-07	Arkansas	Omicron 21K	0.64750224	0.9532335	0.44304657	0.8454985	0.51068	0.7391123	0.57186127	2.0903464e-05
2022-07-01	Arkansas	Omicron 21L	0.8161323	1.1513971	0.5752164	1.0272504	0.64853716	0.9192257	0.72966534	0.031173643
2022-07-02	Arkansas	Omicron 21L	0.8161323	1.1513971	0.5752164	1.0272504	0.64853716	0.9192257	0.72966534	0.028541524
2022-07-03	Arkansas	Omicron 21L	0.8161323	1.1513971	0.5752164	1.0272504	0.64853716	0.9192257	0.72966534	0.026173567
2022-07-04	Arkansas	Omicron 21L	0.8161323	1.1513971	0.5752164	1.0272504	0.64853716	0.9192257	0.72966534	0.023969442
2022-07-05	Arkansas	Omicron 21L	0.8161323	1.1513971	0.5752164	1.0272504	0.64853716	0.9192257	0.72966534	0.021893743
2022-07-06	Arkansas	Omicron 21L	0.8161323	1.1513971	0.5752164	1.0272504	0.64853716	0.9192257	0.72966534	0.020020962
2022-07-07	Arkansas	Omicron 21L	0.8161323	1.1513971	0.5752164	1.0272504	0.64853716	0.9192257	0.72966534	0.018271033
2022-07-01	Arkansas	Omicron 22A	1.0571117	1.511008	0.734689	1.3402565	0.8350171	1.193866	0.93437314	0.03510035
2022-07-02	Arkansas	Omicron 22A	1.0571117	1.511008	0.734689	1.3402565	0.8350171	1.193866	0.93437314	0.034333028
2022-07-03	Arkansas	Omicron 22A	1.0571117	1.511008	0.734689	1.3402565	0.8350171	1.193866	0.93437314	0.03351115
2022-07-04	Arkansas	Omicron 22A	1.0571117	1.511008	0.734689	1.3402565	0.8350171	1.193866	0.93437314	0.03267972
2022-07-05	Arkansas	Omicron 22A	1.0571117	1.511008	0.734689	1.3402565	0.8350171	1.193866	0.93437314	0.031915955
2022-07-06	Arkansas	Omicron 22A	1.0571117	1.511008	0.734689	1.3402565	0.8350171	1.193866	0.93437314	0.031215785
2022-07-07	Arkansas	Omicron 22A	1.0571117	1.511008	0.734689	1.3402565	0.8350171	1.193866	0.93437314	0.030364068
2022-07-01	Arkansas	Omicron 22B	1.2210579	1.7145675	0.8686746	1.5271701	0.9788452	1.3701901	1.0866421	0.7484443
