date	location	variant	median_freq_forecast	freq_forecast_upper_95	freq_forecast_lower_95	freq_forecast_upper_80	freq_forecast_lower_80	freq_forecast_upper_50	freq_forecast_lower_50
2022-07-01	Arizona	Delta	1.97065e-07	2.790449e-06	1.3726904e-08	1.0893008e-06	3.4645954e-08	4.9697684e-07	8.077381e-08
2022-07-02	Arizona	Delta	1.6918463e-07	2.4687595e-06	1.1295346e-08	9.472628e-07	2.9280226e-08	4.279037e-07	6.856262e-08
2022-07-03	Arizona	Delta	1.4480341e-07	2.1612937e-06	9.340168e-09	8.225976e-07	2.4648976e-08	3.6839768e-07	5.7901467e-08
2022-07-04	Arizona	Delta	1.2308064e-07	1.8713289e-06	7.742653e-09	7.056919e-07	2.0670456e-08	3.1568624e-07	4.8679787e-08
2022-07-05	Arizona	Delta	1.04438556e-07	1.6217399e-06	6.3923085e-09	6.13921e-07	1.7213326e-08	2.7094973e-07	4.0915918e-08
2022-07-06	Arizona	Delta	8.869451e-08	1.3936976e-06	5.2742837e-09	5.301955e-07	1.4335339e-08	2.3052294e-07	3.444692e-08
2022-07-07	Arizona	Delta	7.5426584e-08	1.197287e-06	4.388995e-09	4.584085e-07	1.1973324e-08	1.9668816e-07	2.8929133e-08
2022-07-01	Arizona	Omicron 21K	9.534807e-07	1.0304603e-05	9.722824e-08	4.3138684e-06	2.0826221e-07	2.086392e-06	4.4165796e-07
2022-07-02	Arizona	Omicron 21K	7.672785e-07	8.623997e-06	7.476321e-08	3.581872e-06	1.6260142e-07	1.7050494e-06	3.4761325e-07
2022-07-03	Arizona	Omicron 21K	6.1821004e-07	7.5011044e-06	5.732104e-08	2.98582e-06	1.272355e-07	1.3898522e-06	2.744825e-07
2022-07-04	Arizona	Omicron 21K	4.9669404e-07	6.3500192e-06	4.3171745e-08	2.453268e-06	9.8057996e-08	1.1287461e-06	2.1663729e-07
2022-07-05	Arizona	Omicron 21K	3.979788e-07	5.2799946e-06	3.2984158e-08	2.007702e-06	7.5875334e-08	9.2366446e-07	1.707075e-07
2022-07-06	Arizona	Omicron 21K	3.1902883e-07	4.370797e-06	2.4897066e-08	1.6561693e-06	5.8644194e-08	7.500044e-07	1.3406225e-07
2022-07-07	Arizona	Omicron 21K	2.537355e-07	3.6426316e-06	1.915414e-08	1.3519646e-06	4.5245226e-08	6.07624e-07	1.0543006e-07
2022-07-01	Arizona	Omicron 21L	0.049746696	0.07361361	0.03309573	0.0647517	0.037574813	0.057205103	0.04288253
2022-07-02	Arizona	Omicron 21L	0.04538866	0.06859256	0.029560052	0.060130987	0.033754736	0.05257848	0.03885403
2022-07-03	Arizona	Omicron 21L	0.041186906	0.06371943	0.026224587	0.055587195	0.030248877	0.04822585	0.035042986
2022-07-04	Arizona	Omicron 21L	0.037377782	0.05937187	0.023237746	0.051214058	0.02698936	0.044147737	0.031519234
2022-07-05	Arizona	Omicron 21L	0.033848822	0.055130307	0.020463906	0.047261603	0.024090214	0.040422507	0.028347457
