date	location	variant	median_r_forecast	r_forecast_upper_95	r_forecast_lower_95	r_forecast_upper_80	r_forecast_lower_80	r_forecast_upper_50	r_forecast_lower_50	median_freq
2022-07-01	Arizona	Delta	nan	nan	nan	nan	nan	nan	nan	1.97065e-07
2022-07-02	Arizona	Delta	-0.11510491	-0.039292086	-0.1861758	-0.0661966	-0.16279106	-0.08956885	-0.14031696	1.6918463e-07
2022-07-03	Arizona	Delta	-0.115294695	-0.044006404	-0.18350497	-0.069093816	-0.16074857	-0.09123719	-0.13951063	1.4480341e-07
2022-07-04	Arizona	Delta	-0.11580539	-0.05309057	-0.17541404	-0.076350175	-0.15488967	-0.09447515	-0.1367166	1.2308064e-07
2022-07-05	Arizona	Delta	-0.115654945	-0.053403206	-0.17422083	-0.076801546	-0.1540368	-0.09477174	-0.13651967	1.04438556e-07
2022-07-06	Arizona	Delta	-0.11572361	-0.049823467	-0.17738347	-0.073592044	-0.15642576	-0.093431115	-0.137393	8.869451e-08
2022-07-07	Arizona	Delta	-0.11532211	-0.045638338	-0.18080679	-0.070536576	-0.15902266	-0.09190202	-0.13867915	7.5426584e-08
2022-07-01	Arizona	Omicron 21K	nan	nan	nan	nan	nan	nan	nan	9.534807e-07
2022-07-02	Arizona	Omicron 21K	-0.1757617	-0.07137147	-0.2775135	-0.10750676	-0.24322891	-0.14002252	-0.21147633	7.672785e-07
2022-07-03	Arizona	Omicron 21K	-0.17577434	-0.07316392	-0.27742925	-0.108624555	-0.2429481	-0.14060354	-0.21135628	6.1821004e-07
2022-07-04	Arizona	Omicron 21K	-0.17570972	-0.07922699	-0.2703071	-0.11281326	-0.23850861	-0.14305234	-0.2087369	4.9669404e-07
2022-07-05	Arizona	Omicron 21K	-0.17571425	-0.07816073	-0.27004516	-0.11224934	-0.23838405	-0.14278233	-0.20870602	3.979788e-07
2022-07-06	Arizona	Omicron 21K	-0.17576885	-0.075682364	-0.2728354	-0.11033022	-0.24003144	-0.14192545	-0.20997524	3.1902883e-07
2022-07-07	Arizona	Omicron 21K	-0.17579389	-0.07597377	-0.27386975	-0.11037861	-0.24048634	-0.14185596	-0.21014977	2.537355e-07
2022-07-01	Arizona	Omicron 21L	nan	nan	nan	nan	nan	nan	nan	0.049746696
2022-07-02	Arizona	Omicron 21L	-0.05190158	0.040508736	-0.13917613	0.010342781	-0.11024694	-0.019201517	-0.08397782	0.04538866
2022-07-03	Arizona	Omicron 21L	-0.051681757	0.0372052	-0.13807966	0.008331203	-0.1089036	-0.020142555	-0.083241105	0.041186906
2022-07-04	Arizona	Omicron 21L	-0.05157113	0.03126701	-0.13190673	0.003914917	-0.104260065	-0.022351861	-0.08072305	0.037377782
2022-07-05	Arizona	Omicron 21L	-0.05164504	0.033185504	-0.13243708	0.005028569	-0.10483279	-0.021817446	-0.081148624	0.033848822
2022-07-06	Arizona	Omicron 21L	-0.05152917	0.03581215	-0.1355949	0.00693368	-0.10680719	-0.020820498	-0.08223939	0.030562663
2022-07-07	Arizona	Omicron 21L	-0.051519394	0.034979083	-0.13577308	0.0064509846	-0.10676763	-0.021040082	-0.08218062	0.027556356
2022-07-01	Arizona	Omicron 22A	nan	nan	nan	nan	nan	nan	nan	0.11816392
2022-07-02	Arizona	Omicron 22A	0.010584354	0.10187336	-0.07852644	0.07150507	-0.048134997	0.042505026	-0.020668268	0.114702865
2022-07-03	Arizona	Omicron 22A	0.010677338	0.097779624	-0.076562606	0.06947407	-0.04680004	0.0413208	-0.019916534	0.11103198
2022-07-04	Arizona	Omicron 22A	0.010307789	0.09254944	-0.06919699	0.064750805	-0.042312052	0.039135456	-0.017898321	0.10728885
2022-07-05	Arizona	Omicron 22A	0.010421991	0.094369546	-0.070186175	0.066369794	-0.043279268	0.03977692	-0.018615723	0.10324839
2022-07-06	Arizona	Omicron 22A	0.010789871	0.096253194	-0.07322568	0.06825479	-0.044786453	0.040808916	-0.019207835	0.09920231
2022-07-07	Arizona	Omicron 22A	0.010731459	0.095100455	-0.07289542	0.06748846	-0.0445158	0.04039514	-0.019026041	0.095223606
2022-07-01	Arizona	Omicron 22B	nan	nan	nan	nan	nan	nan	nan	0.64947414
2022-07-02	Arizona	Omicron 22B	0.07488608	0.1672747	-0.012741685	0.1358077	0.015747355	0.106615305	0.04283595	0.6715411
2022-07-03	Arizona	Omicron 22B	0.07490754	0.16257443	-0.010672259	0.13286349	0.017703103	0.10498488	0.044040322	0.6930043
2022-07-04	Arizona	Omicron 22B	0.07433748	0.15592174	-0.004695273	0.12874599	0.021658277	0.103037	0.046273947	0.7133341
2022-07-05	Arizona	Omicron 22B	0.07449341	0.15931186	-0.006327868	0.13062385	0.020569038	0.10386717	0.04553747	0.7328961
2022-07-06	Arizona	Omicron 22B	0.07482505	0.16156882	-0.008858288	0.1318708	0.018946312	0.104568005	0.044606924	0.7512732
2022-07-07	Arizona	Omicron 22B	0.07462764	0.16001527	-0.008283902	0.13110094	0.01930647	0.104239464	0.044878006	0.76876163
2022-07-01	Arizona	Omicron 22C	nan	nan	nan	nan	nan	nan	nan	0.17981961
2022-07-02	Arizona	Omicron 22C	-0.042156458	0.04994133	-0.12825957	0.018672416	-0.099868774	-0.00987792	-0.07342374	0.1653315
2022-07-03	Arizona	Omicron 22C	-0.04211259	0.04656743	-0.12653773	0.016287982	-0.09839459	-0.011085749	-0.07283425	0.15185691
2022-07-04	Arizona	Omicron 22C	-0.04251027	0.03974128	-0.11945264	0.011392014	-0.09362917	-0.013781309	-0.07032812	0.13908902
2022-07-05	Arizona	Omicron 22C	-0.042547226	0.041985355	-0.12030704	0.012861957	-0.09428134	-0.01319468	-0.07091272	0.12698591
2022-07-06	Arizona	Omicron 22C	-0.042268753	0.045040704	-0.12280983	0.014951086	-0.09630756	-0.012164235	-0.07195175	0.11587365
2022-07-07	Arizona	Omicron 22C	-0.042288065	0.043992292	-0.12285392	0.014448778	-0.096204855	-0.012426138	-0.07189119	0.10544139
2022-07-01	Arizona	other	nan	nan	nan	nan	nan	nan	nan	0.00029179017
2022-07-02	Arizona	other	-0.051702708	0.023118885	-0.122733384	-0.00300595	-0.09912177	-0.025852086	-0.07649715	0.00026586012
2022-07-03	Arizona	other	-0.051656246	0.017108003	-0.1185403	-0.006821169	-0.09640666	-0.027708024	-0.07517981	0.00024142349
2022-07-04	Arizona	other	-0.05188489	0.006195069	-0.109213054	-0.014067545	-0.08993437	-0.03164039	-0.07208659	0.00021835972
2022-07-05	Arizona	other	-0.051864475	0.006458529	-0.10817472	-0.01411192	-0.08927049	-0.031764716	-0.07198468	0.00019896965
2022-07-06	Arizona	other	-0.051793665	0.012074364	-0.112171404	-0.010320129	-0.09218447	-0.029799316	-0.073163435	0.00017979881
2022-07-07	Arizona	other	-0.051653236	0.016297555	-0.11628741	-0.0075320727	-0.09492229	-0.02835208	-0.07447745	0.00016202849
2022-07-01	Arkansas	Delta	nan	nan	nan	nan	nan	nan	nan	7.779971e-12
2022-07-02	Arkansas	Delta	-0.16804981	-0.08983268	-0.24841046	-0.1150877	-0.21866532	-0.14218307	-0.19476199	6.341319e-12
2022-07-03	Arkansas	Delta	-0.16827965	-0.094111845	-0.2449174	-0.11844198	-0.2166769	-0.14356947	-0.19348574	5.1820805e-12
2022-07-04	Arkansas	Delta	-0.16844273	-0.10559777	-0.23495646	-0.12652378	-0.21008854	-0.14787722	-0.19067574	4.2124897e-12
2022-07-05	Arkansas	Delta	-0.16866016	-0.10705051	-0.23296829	-0.12749901	-0.20898056	-0.14852715	-0.19015312	3.433242e-12
2022-07-06	Arkansas	Delta	-0.168499	-0.10109989	-0.23621054	-0.12422982	-0.21128407	-0.14701748	-0.19147205	2.7816712e-12
2022-07-07	Arkansas	Delta	-0.1685133	-0.09685157	-0.24059705	-0.121054076	-0.21400376	-0.1450634	-0.19274855	2.249434e-12
2022-07-01	Arkansas	Omicron 21K	nan	nan	nan	nan	nan	nan	nan	5.0449467e-05
2022-07-02	Arkansas	Omicron 21K	-0.10801184	-0.0051688924	-0.20572971	-0.037225705	-0.16991344	-0.073043644	-0.14027679	4.3550193e-05
2022-07-03	Arkansas	Omicron 21K	-0.1080631	-0.007798953	-0.20476422	-0.039026566	-0.16897996	-0.07384172	-0.13978297	3.75789e-05
2022-07-04	Arkansas	Omicron 21K	-0.10922539	-0.01574917	-0.19773272	-0.045033466	-0.16428287	-0.077398926	-0.13777965	3.2544544e-05
2022-07-05	Arkansas	Omicron 21K	-0.10901964	-0.01379829	-0.19788739	-0.04375309	-0.1645736	-0.0765841	-0.13790178	2.8022368e-05
2022-07-06	Arkansas	Omicron 21K	-0.108267784	-0.010291353	-0.20057349	-0.041638833	-0.1667966	-0.07529253	-0.13909596	2.420062e-05
2022-07-07	Arkansas	Omicron 21K	-0.10824072	-0.011090612	-0.20101036	-0.041897528	-0.16703704	-0.07542914	-0.13909042	2.0903464e-05
2022-07-01	Arkansas	Omicron 21L	nan	nan	nan	nan	nan	nan	nan	0.031173643
2022-07-02	Arkansas	Omicron 21L	-0.051064372	0.044220053	-0.14442666	0.012073521	-0.11191819	-0.018582761	-0.08106792	0.028541524
2022-07-03	Arkansas	Omicron 21L	-0.050937414	0.04015782	-0.1426713	0.009512758	-0.11085312	-0.0196324	-0.08017933	0.026173567
2022-07-04	Arkansas	Omicron 21L	-0.051616192	0.032298207	-0.13430217	0.0034137126	-0.105808854	-0.02285099	-0.0781436	0.023969442
2022-07-05	Arkansas	Omicron 21L	-0.051517606	0.03450631	-0.13498297	0.0052359514	-0.10663843	-0.022168577	-0.07847071	0.021893743
2022-07-06	Arkansas	Omicron 21L	-0.051045418	0.037616104	-0.1384788	0.007858727	-0.10878935	-0.020960808	-0.07959998	0.020020962
2022-07-07	Arkansas	Omicron 21L	-0.051122427	0.036678944	-0.13862315	0.007275366	-0.10873489	-0.021150053	-0.07953042	0.018271033
2022-07-01	Arkansas	Omicron 22A	nan	nan	nan	nan	nan	nan	nan	0.03510035
2022-07-02	Arkansas	Omicron 22A	0.0149850845	0.115583375	-0.08353037	0.08122066	-0.04980328	0.048696816	-0.018912911	0.034333028
2022-07-03	Arkansas	Omicron 22A	0.014744759	0.110855184	-0.08165862	0.07792658	-0.048002888	0.04712665	-0.018203676	0.03351115
2022-07-04	Arkansas	Omicron 22A	0.013907671	0.102447085	-0.073932365	0.072265275	-0.043718863	0.043994904	-0.016388655	0.03267972
2022-07-05	Arkansas	Omicron 22A	0.014028311	0.1058628	-0.07511938	0.074422725	-0.044872116	0.04493797	-0.01690042	0.031915955
2022-07-06	Arkansas	Omicron 22A	0.014356852	0.10920294	-0.078276865	0.07656553	-0.04624045	0.046024084	-0.017641306	0.031215785
2022-07-07	Arkansas	Omicron 22A	0.014277816	0.10742858	-0.07807094	0.075632446	-0.04594977	0.045643687	-0.017469347	0.030364068
2022-07-01	Arkansas	Omicron 22B	nan	nan	nan	nan	nan	nan	nan	0.7484443
2022-07-02	Arkansas	Omicron 22B	0.051190853	0.14900483	-0.043304957	0.115821525	-0.00994463	0.084014535	0.0188936	0.75985545
2022-07-03	Arkansas	Omicron 22B	0.051187754	0.14355747	-0.04018805	0.11264729	-0.008010149	0.082556725	0.020015717	0.7708125
2022-07-04	Arkansas	Omicron 22B	0.051321983	0.13563009	-0.03147732	0.10712389	-0.002751589	0.079683185	0.022866488	0.78167605
2022-07-05	Arkansas	Omicron 22B	0.051202297	0.13959774	-0.03334247	0.10912584	-0.0042268755	0.08076513	0.021957636	0.79188335
2022-07-06	Arkansas	Omicron 22B	0.05125141	0.14209983	-0.037294973	0.111036874	-0.0064742565	0.08171952	0.02063024	0.8015216
2022-07-07	Arkansas	Omicron 22B	0.051278353	0.140647	-0.036651015	0.109939165	-0.005956031	0.0814302	0.020941615	0.81100965
2022-07-01	Arkansas	Omicron 22C	nan	nan	nan	nan	nan	nan	nan	0.18197438
2022-07-02	Arkansas	Omicron 22C	-0.009925365	0.0846961	-0.103568	0.053043127	-0.07119179	0.022693038	-0.040761232	0.17415021
2022-07-03	Arkansas	Omicron 22C	-0.00998497	0.080243394	-0.10167577	0.050482363	-0.06990051	0.021128058	-0.039872885	0.1659708
2022-07-04	Arkansas	Omicron 22C	-0.010274649	0.07238788	-0.09409046	0.045095436	-0.064667605	0.017873287	-0.03786993	0.15818739
2022-07-05	Arkansas	Omicron 22C	-0.010190725	0.07515499	-0.09526579	0.046883486	-0.06538854	0.018945694	-0.03850317	0.15079248
2022-07-06	Arkansas	Omicron 22C	-0.010058165	0.07841452	-0.09836726	0.048931405	-0.06779961	0.02012074	-0.039359093	0.14370443
2022-07-07	Arkansas	Omicron 22C	-0.010113001	0.07724481	-0.09822546	0.048254382	-0.06753807	0.019850492	-0.039192438	0.13649966
2022-07-01	Arkansas	other	nan	nan	nan	nan	nan	nan	nan	4.4736895e-11
2022-07-02	Arkansas	other	-0.13353634	-0.058137182	-0.21014753	-0.083789736	-0.1830204	-0.108430624	-0.1589551	3.769403e-11
2022-07-03	Arkansas	other	-0.13382149	-0.06385331	-0.20658536	-0.08714076	-0.18030624	-0.11029863	-0.15753984	3.175788e-11
2022-07-04	Arkansas	other	-0.1345563	-0.07603506	-0.19518599	-0.0960251	-0.17352113	-0.114765644	-0.15456104	2.67044e-11
2022-07-05	Arkansas	other	-0.13469791	-0.07691125	-0.19314198	-0.096877195	-0.17217025	-0.11530471	-0.15431881	2.2395008e-11
2022-07-06	Arkansas	other	-0.13457012	-0.07153061	-0.19748993	-0.0932688	-0.17540169	-0.1133275	-0.15576935	1.8881084e-11
2022-07-07	Arkansas	other	-0.13412142	-0.06647	-0.20282355	-0.08905907	-0.17804165	-0.111337185	-0.1568265	1.5854774e-11
2022-07-01	California	Delta	nan	nan	nan	nan	nan	nan	nan	6.5449035e-10
2022-07-02	California	Delta	-0.15291977	-0.082693785	-0.21959035	-0.106624424	-0.19680682	-0.12878346	-0.17669177	5.455689e-10
2022-07-03	California	Delta	-0.15278435	-0.0872207	-0.216995	-0.109516725	-0.19456358	-0.12954783	-0.1752212	4.5715673e-10
2022-07-04	California	Delta	-0.15253258	-0.096444935	-0.20777151	-0.11520062	-0.189005	-0.13255	-0.17244363	3.7972375e-10
2022-07-05	California	Delta	-0.15250397	-0.09728693	-0.20579922	-0.11612579	-0.18765745	-0.13282824	-0.17190194	3.1499425e-10
2022-07-06	California	Delta	-0.15261173	-0.09340774	-0.20963494	-0.11300831	-0.19039707	-0.13164568	-0.17324448	2.6080588e-10
2022-07-07	California	Delta	-0.1529746	-0.08929693	-0.21345274	-0.110746294	-0.19275713	-0.13048816	-0.17446375	2.1597944e-10
2022-07-01	California	Omicron 21K	nan	nan	nan	nan	nan	nan	nan	1.3677486e-06
2022-07-02	California	Omicron 21K	-0.15693307	-0.049550623	-0.26592943	-0.086923726	-0.22880225	-0.1195088	-0.19455409	1.1329021e-06
2022-07-03	California	Omicron 21K	-0.15698779	-0.051376674	-0.26579738	-0.08795534	-0.2284474	-0.119997144	-0.19408238	9.365492e-07
2022-07-04	California	Omicron 21K	-0.15703821	-0.05667437	-0.257958	-0.09198876	-0.22337194	-0.12156904	-0.19188762	7.7317975e-07
2022-07-05	California	Omicron 21K	-0.15698111	-0.055355314	-0.25775433	-0.091371365	-0.2232523	-0.1213904	-0.19191551	6.409349e-07
2022-07-06	California	Omicron 21K	-0.15706599	-0.052949157	-0.26043895	-0.08976484	-0.22546999	-0.120609045	-0.19274342	5.2901265e-07
2022-07-07	California	Omicron 21K	-0.15700424	-0.053153113	-0.26166743	-0.089833535	-0.2258058	-0.1206131	-0.19286942	4.3577373e-07
2022-07-01	California	Omicron 21L	nan	nan	nan	nan	nan	nan	nan	0.030889502
2022-07-02	California	Omicron 21L	-0.07776332	0.010202963	-0.15913548	-0.018924907	-0.13185874	-0.04670024	-0.107212424	0.027789801
2022-07-03	California	Omicron 21L	-0.07771039	0.0074307765	-0.1579043	-0.020649485	-0.13104358	-0.047551632	-0.1067791	0.024976686
2022-07-04	California	Omicron 21L	-0.07746601	0.0016668951	-0.15101823	-0.024754811	-0.12647358	-0.04960239	-0.10434222	0.022384798
