date	location	variant	median_freq	freq_upper_95	freq_lower_95	freq_upper_80	freq_lower_80	freq_upper_50	freq_lower_50
2022-06-22	USA	B.1.1.529	0.001924888	0.0022852682	0.0016288144	0.0021510695	0.0017198543	0.0020345398	0.0018154662
2022-06-23	USA	B.1.1.529	0.001925477	0.0022855094	0.0016296704	0.0021515721	0.0017206231	0.0020354844	0.0018163286
2022-06-24	USA	B.1.1.529	0.0019392392	0.00229089	0.0016475781	0.0021594744	0.0017399543	0.0020481537	0.0018316226
2022-06-25	USA	B.1.1.529	0.001960731	0.002301536	0.001674645	0.0021724468	0.0017670145	0.0020663724	0.0018545967
2022-06-26	USA	B.1.1.529	0.0019714844	0.0023073007	0.0016886607	0.0021786746	0.001780899	0.002073305	0.0018675658
2022-06-27	USA	B.1.1.529	0.0019747354	0.0023061954	0.0016953169	0.0021780462	0.0017878355	0.0020757006	0.0018729905
2022-06-28	USA	B.1.1.529	0.0019753044	0.0022990594	0.0017021376	0.0021736391	0.00179216	0.0020757576	0.0018757626
2022-06-29	USA	B.1.1.529	0.001976151	0.0022893013	0.001707262	0.0021671448	0.0017962129	0.0020729485	0.0018781604
2022-06-30	USA	B.1.1.529	0.00197252	0.0022787463	0.0017121956	0.002158545	0.0017993983	0.0020677466	0.0018785027
2022-07-01	USA	B.1.1.529	0.0019676024	0.0022640617	0.0017138394	0.0021475966	0.0017988655	0.0020601426	0.0018755798
2022-07-02	USA	B.1.1.529	0.001957588	0.0022454038	0.0017101832	0.0021339022	0.0017940099	0.002049119	0.0018685334
2022-07-03	USA	B.1.1.529	0.0019468721	0.0022245513	0.0017059181	0.002116038	0.0017879143	0.0020345107	0.0018597088
2022-07-04	USA	B.1.1.529	0.0019334904	0.0022039698	0.0017017836	0.0020973985	0.0017772266	0.0020185641	0.0018491544
2022-07-05	USA	B.1.1.529	0.0019174218	0.0021807235	0.0016909093	0.0020773436	0.0017664909	0.002001103	0.0018363156
2022-07-06	USA	B.1.1.529	0.0018991586	0.0021535675	0.0016810882	0.0020542203	0.0017528071	0.0019809604	0.0018193464
2022-07-07	USA	B.1.1.529	0.001878426	0.0021248865	0.0016692507	0.0020298196	0.0017374296	0.0019586529	0.001802003
2022-07-08	USA	B.1.1.529	0.0018576465	0.0020967228	0.0016544278	0.0020031754	0.0017198554	0.0019353381	0.0017832355
2022-07-09	USA	B.1.1.529	0.0018354823	0.00206348	0.0016373394	0.0019751557	0.001700255	0.0019093427	0.0017630459
2022-07-10	USA	B.1.1.529	0.001810184	0.0020305524	0.0016207072	0.0019465962	0.001679043	0.0018820158	0.0017404545
2022-07-11	USA	B.1.1.529	0.0017841893	0.0019939495	0.001599565	0.0019166175	0.0016569785	0.0018537643	0.001716391
2022-07-12	USA	B.1.1.529	0.0017567935	0.0019602415	0.0015763737	0.0018843552	0.0016340473	0.001823021	0.0016913901
2022-07-13	USA	B.1.1.529	0.0017276469	0.0019300742	0.0015531259	0.0018516028	0.0016104124	0.0017927347	0.0016644897
2022-07-14	USA	B.1.1.529	0.001697442	0.0018959629	0.0015296092	0.0018191078	0.0015849218	0.0017631399	0.001635824
2022-07-15	USA	B.1.1.529	0.0016670022	0.0018591883	0.0015035878	0.0017850681	0.0015571938	0.0017309523	0.00160651
2022-07-16	USA	B.1.1.529	0.0016368027	0.0018217219	0.0014758521	0.0017518308	0.0015311254	0.0016983937	0.0015775796
2022-07-17	USA	B.1.1.529	0.0016059101	0.0017876558	0.0014471564	0.001717466	0.0015018363	0.0016646675	0.0015476943
2022-07-18	USA	B.1.1.529	0.001573774	0.0017525025	0.0014196963	0.0016828416	0.0014715466	0.0016307249	0.0015168893
2022-07-19	USA	B.1.1.529	0.0015408343	0.0017134041	0.0013895215	0.0016483191	0.0014421092	0.0015975097	0.0014859692
2022-07-20	USA	B.1.1.529	0.0015078795	0.0016780158	0.001360626	0.0016133403	0.0014103507	0.001563607	0.0014552091
2022-07-21	USA	B.1.1.529	0.0014748746	0.0016384884	0.0013305246	0.0015799783	0.001379422	0.0015291686	0.0014237378
2022-07-22	USA	B.1.1.529	0.0014418296	0.0015995791	0.0012989492	0.0015457545	0.0013489691	0.0014949769	0.0013926406
2022-07-23	USA	B.1.1.529	0.0014090806	0.001564763	0.0012671067	0.0015107482	0.0013172881	0.001461112	0.0013601626
2022-07-24	USA	B.1.1.529	0.0013766594	0.0015296895	0.0012367272	0.001476952	0.0012854894	0.0014280848	0.0013275637
2022-07-25	USA	B.1.1.529	0.001344417	0.0014943009	0.0012074728	0.0014424351	0.0012545992	0.0013947418	0.0012959208
2022-07-26	USA	B.1.1.529	0.0013117756	0.001462614	0.0011768908	0.0014089555	0.0012237574	0.0013621482	0.0012640788
2022-07-27	USA	B.1.1.529	0.0012803706	0.0014296861	0.0011470699	0.0013750419	0.0011913104	0.0013298034	0.001232897
2022-07-28	USA	B.1.1.529	0.0012486138	0.0013967203	0.0011175273	0.0013423206	0.0011602475	0.0012969406	0.0012013934
2022-07-29	USA	B.1.1.529	0.0012168783	0.0013640928	0.0010863491	0.0013089974	0.0011295363	0.001265339	0.0011697478
2022-07-30	USA	B.1.1.529	0.0011849285	0.0013301632	0.0010564226	0.0012771774	0.0010995059	0.0012336215	0.0011388089
2022-07-31	USA	B.1.1.529	0.0011535909	0.0012986389	0.0010253033	0.001246065	0.0010697682	0.0012018896	0.0011078903
2022-08-01	USA	B.1.1.529	0.0011232572	0.0012676844	0.0009953594	0.0012143813	0.0010396097	0.0011708761	0.0010787081
2022-08-02	USA	B.1.1.529	0.0010939301	0.0012385854	0.0009654722	0.0011836779	0.001009806	0.0011400485	0.0010497458
2022-08-03	USA	B.1.1.529	0.001064318	0.0012081581	0.00093573524	0.0011537442	0.0009806699	0.001110149	0.0010203026
2022-08-04	USA	B.1.1.529	0.0010352111	0.0011775428	0.0009080175	0.0011248692	0.00095200795	0.0010810184	0.0009915646
2022-08-05	USA	B.1.1.529	0.0010074531	0.0011480789	0.000879464	0.0010961583	0.0009237777	0.0010523179	0.00096363435
2022-08-06	USA	B.1.1.529	0.000978845	0.0011190303	0.00085228303	0.0010672753	0.00089685014	0.0010239617	0.00093526335
2022-08-07	USA	B.1.1.529	0.0009511407	0.001090206	0.0008250694	0.0010388307	0.0008697372	0.0009960344	0.0009083915
2022-08-08	USA	B.1.1.529	0.00092441594	0.0010629836	0.00079988	0.0010114545	0.0008428468	0.0009682196	0.00088173116
2022-08-09	USA	B.1.1.529	0.000898403	0.0010347932	0.00077412307	0.0009843104	0.00081658113	0.0009410174	0.00085506856
2022-08-10	USA	B.1.1.529	0.0008717059	0.0010082512	0.00074845075	0.00095852604	0.0007913438	0.0009144055	0.0008289976
2022-08-11	USA	B.1.1.529	0.0008462783	0.0009819603	0.0007238908	0.00093272317	0.0007666748	0.00088882924	0.00080399355
2022-08-12	USA	B.1.1.529	0.0008210541	0.00095545535	0.0006994262	0.0009072481	0.00074308977	0.0008637962	0.00077934255
2022-08-13	USA	B.1.1.529	0.0007964658	0.00093066	0.0006760036	0.0008819174	0.0007198897	0.000839413	0.000755493
2022-08-14	USA	B.1.1.529	0.0007724456	0.0009059601	0.0006531988	0.0008571847	0.0006968927	0.00081506174	0.00073214126
2022-08-15	USA	B.1.1.529	0.00074911746	0.0008814946	0.0006313632	0.00083372433	0.0006747091	0.0007921142	0.0007093514
2022-08-16	USA	B.1.1.529	0.0007265592	0.0008582144	0.0006104118	0.000810792	0.00065258227	0.0007691367	0.0006867698
2022-08-17	USA	B.1.1.529	0.0007043762	0.0008342794	0.0005893054	0.00078792113	0.0006307843	0.0007467521	0.000664727
2022-08-18	USA	B.1.1.529	0.0006827995	0.00081048766	0.0005695281	0.00076625135	0.0006096694	0.0007250793	0.0006436899
2022-08-19	USA	B.1.1.529	0.0006616873	0.00078956515	0.000550374	0.0007448111	0.0005892916	0.0007037643	0.0006231501
2022-08-20	USA	B.1.1.529	0.00064083515	0.0007674858	0.0005306309	0.00072317215	0.00056926813	0.000682723	0.0006033514
2022-08-21	USA	B.1.1.529	0.0006205961	0.00074621465	0.0005121426	0.0007022819	0.0005497491	0.0006623103	0.0005834674
2022-08-22	USA	B.1.1.529	0.00060099113	0.00072514906	0.0004943825	0.0006819939	0.00053040235	0.0006424703	0.00056441897
2022-08-23	USA	B.1.1.529	0.00058200164	0.00070526014	0.00047613427	0.00066218356	0.0005119157	0.000622762	0.00054560124
2022-08-24	USA	B.1.1.529	0.00056336226	0.00068514666	0.0004586291	0.00064234494	0.0004939552	0.0006032941	0.0005275794
2022-08-25	USA	B.1.1.529	0.0005451129	0.0006654685	0.00044203587	0.00062334514	0.00047700337	0.00058480387	0.0005100303
2022-08-26	USA	B.1.1.529	0.00052755343	0.0006460313	0.0004260819	0.00060503976	0.00046098008	0.0005665281	0.0004931459
2022-08-27	USA	B.1.1.529	0.00051028724	0.0006274345	0.00041021686	0.00058687356	0.0004449889	0.00054895296	0.00047637397
2022-08-28	USA	B.1.1.529	0.00049333647	0.000610292	0.00039523738	0.00056921184	0.00042962006	0.0005313483	0.00046008072
2022-08-29	USA	B.1.1.529	0.0004770502	0.0005924513	0.00038077543	0.0005519932	0.0004142527	0.0005145489	0.000444483
2022-08-30	USA	B.1.1.529	0.00046116114	0.00057569705	0.00036674805	0.0005350994	0.0003990762	0.0004983121	0.0004291188
2022-08-31	USA	B.1.1.529	0.00044576818	0.0005585976	0.0003532181	0.00051881385	0.00038424734	0.00048221688	0.00041408653
2022-09-01	USA	B.1.1.529	0.00043058972	0.0005419305	0.00033970558	0.0005030499	0.00037025008	0.00046643792	0.00039958843
2022-09-02	USA	B.1.1.529	0.00041608606	0.00052673195	0.00032640435	0.00048733852	0.00035681267	0.0004513163	0.00038532214
2022-09-03	USA	B.1.1.529	0.00040188167	0.00051163894	0.00031391424	0.0004718314	0.00034401685	0.0004367506	0.00037156238
2022-09-04	USA	B.1.1.529	0.00038815057	0.00049576815	0.00030166886	0.00045721533	0.00033161716	0.00042257618	0.00035842438
2022-09-05	USA	B.1.1.529	0.0003746128	0.00047993087	0.00028999502	0.00044256228	0.0003195995	0.0004086648	0.00034574233
2022-09-06	USA	B.1.1.529	0.00036162703	0.00046444064	0.0002787313	0.00042822765	0.00030781145	0.00039527193	0.0003333881
2022-09-07	USA	B.1.1.529	0.00034896535	0.00044933322	0.00026758082	0.00041434285	0.0002963811	0.0003820344	0.00032126496
2022-09-08	USA	B.1.1.529	0.0003366826	0.00043463186	0.000256879	0.00040133254	0.00028519647	0.0003690592	0.00030936213
2022-09-09	USA	B.1.1.529	0.0003248487	0.00042084185	0.00024674856	0.00038786585	0.00027448227	0.0003564928	0.0002979535
2022-09-10	USA	B.1.1.529	0.00031332936	0.00040824342	0.0002369783	0.00037516927	0.00026403114	0.0003442846	0.00028690466
2022-09-11	USA	B.1.1.529	0.00030212718	0.00039448278	0.00022780584	0.00036269226	0.00025377903	0.0003323773	0.00027619232
2022-09-12	USA	B.1.1.529	0.00029122212	0.00038102962	0.0002187849	0.0003504571	0.00024381987	0.00032082244	0.00026565947
2022-09-13	USA	B.1.1.529	0.00028066593	0.00036878246	0.00020974087	0.00033840694	0.00023436823	0.00030956988	0.00025556653
2022-09-14	USA	B.1.1.529	0.00027041574	0.000356818	0.00020126971	0.0003267122	0.00022496529	0.0002986016	0.00024583872
2022-09-15	USA	B.1.1.529	0.00026019028	0.00034512745	0.00019313452	0.00031575887	0.0002160958	0.00028794757	0.00023632948
2022-09-16	USA	B.1.1.529	0.0002504938	0.00033369436	0.00018506499	0.00030487636	0.00020747245	0.00027747254	0.0002271815
2022-09-17	USA	B.1.1.529	0.00024099274	0.00032254378	0.0001772612	0.0002941907	0.00019926911	0.00026735966	0.0002181517
2022-09-18	USA	B.1.1.529	0.00023182645	0.00031197126	0.0001696691	0.00028379305	0.00019111174	0.00025765444	0.00020933464
2022-09-19	USA	B.1.1.529	0.0002229232	0.00030154557	0.0001624181	0.00027367598	0.00018324457	0.00024809226	0.00020091906
2022-09-20	USA	B.1.1.529	0.00021425281	0.00029119485	0.00015538395	0.00026406738	0.00017561762	0.00023875701	0.00019285134
2022-09-21	USA	B.1.1.529	0.00020580513	0.0002814909	0.00014854436	0.00025428258	0.00016833525	0.0002296651	0.00018502292
2022-09-22	USA	B.1.1.529	0.00019774388	0.00027165853	0.00014195278	0.00024456106	0.00016108448	0.00022079877	0.00017742901
2022-09-23	USA	B.1.1.529	0.00018979439	0.0002617238	0.00013558661	0.00023537174	0.00015413186	0.00021223744	0.00017001248
2022-09-24	USA	B.1.1.529	0.0001820728	0.00025216152	0.00012951213	0.00022642054	0.00014726956	0.00020395861	0.00016291006
2022-09-25	USA	B.1.1.529	0.00017464045	0.00024286145	0.00012367756	0.00021773395	0.000140924	0.00019585181	0.00015597153
2022-09-26	USA	B.1.1.529	0.00016735832	0.00023375652	0.000117945754	0.00020941996	0.00013465055	0.00018795123	0.00014921051
2022-09-27	USA	B.1.1.529	0.00016026276	0.00022516894	0.000112386086	0.0002012382	0.0001284845	0.00018030658	0.00014269512
2022-09-28	USA	B.1.1.529	0.00015339185	0.00021675705	0.0001069678	0.00019340719	0.00012250684	0.00017287921	0.00013640245
2022-09-29	USA	B.1.1.529	0.00014668723	0.00020851575	0.00010182242	0.0001855122	0.00011682167	0.00016558047	0.0001302493
2022-09-30	USA	B.1.1.529	0.000140143	0.00020041058	9.687441e-05	0.00017790485	0.000111267844	0.00015843316	0.00012432014
2022-10-01	USA	B.1.1.529	0.00013374677	0.00019170412	9.205719e-05	0.00017035502	0.00010588463	0.00015152498	0.000118589174
2022-10-02	USA	B.1.1.529	0.00012760336	0.00018366132	8.7358916e-05	0.00016283982	0.000100685065	0.00014480455	0.00011286024
2022-10-03	USA	B.1.1.529	0.00012163294	0.0001761855	8.282396e-05	0.0001556201	9.566949e-05	0.00013822765	0.00010739421
2022-10-04	USA	B.1.1.529	0.00011581543	0.0001688412	7.849455e-05	0.0001485534	9.0770896e-05	0.00013176954	0.00010210043
2022-10-05	USA	B.1.1.529	0.00011015768	0.00016162661	7.4309544e-05	0.00014167326	8.606385e-05	0.00012557102	9.6931806e-05
2022-10-06	USA	B.1.1.529	0.00010466941	0.0001545403	7.026438e-05	0.0001349808	8.1483086e-05	0.00011949078	9.1958806e-05
2022-10-07	USA	B.1.1.529	9.9260425e-05	0.00014746988	6.6422814e-05	0.00012839948	7.704011e-05	0.00011348324	8.715487e-05
2022-10-08	USA	B.1.1.529	9.409976e-05	0.00014036981	6.257705e-05	0.0001221362	7.276487e-05	0.00010770257	8.247616e-05
2022-10-09	USA	B.1.1.529	8.903981e-05	0.00013320294	5.8962018e-05	0.00011598554	6.867065e-05	0.000102023536	7.792666e-05
2022-10-10	USA	B.1.1.529	8.4129206e-05	0.00012653013	5.5476194e-05	0.000109981345	6.4697226e-05	9.6546246e-05	7.345495e-05
