date	location	variant	median_I_smooth_forecast	I_smooth_forecast_upper_95	I_smooth_forecast_lower_95	I_smooth_forecast_upper_80	I_smooth_forecast_lower_80	I_smooth_forecast_upper_50	I_smooth_forecast_lower_50	median_freq
2022-12-21	USA	BF.7.4	180.32083	237.89276	138.31886	217.37677	150.38922	199.6687	163.68845	0.0024635377
2022-12-22	USA	BF.7.4	176.15761	236.54929	133.54991	215.14174	145.56956	196.57736	159.31523	0.0023310329
2022-12-23	USA	BF.7.4	172.39659	235.5912	128.50545	212.90752	140.92915	193.32323	154.99251	0.002199686
2022-12-24	USA	BF.7.4	168.72649	234.1933	123.551476	210.6277	136.13109	190.46854	150.73624	0.0020724693
2022-12-25	USA	BF.7.4	165.25174	233.08278	118.78993	208.30045	131.52867	187.09535	146.79831	0.0019468521
2022-12-26	USA	BF.7.4	161.74117	232.71983	113.87779	206.28316	126.86204	184.10623	142.61183	0.0018255229
2022-12-20	USA	BF.7.4.1	319.6073	417.85022	247.89986	382.81882	269.48767	351.09967	291.50766	0.004508031
2022-12-21	USA	BF.7.4.1	316.3749	419.67047	242.0558	383.11697	263.98288	348.76733	287.22714	0.0043217223
2022-12-22	USA	BF.7.4.1	313.02618	422.1786	236.5069	383.2495	258.8924	347.3243	282.23596	0.004138269
2022-12-23	USA	BF.7.4.1	309.924	425.00262	230.88472	383.54535	253.94711	346.25037	278.274	0.0039513316
2022-12-24	USA	BF.7.4.1	306.5433	426.35617	224.65034	384.00607	248.76286	345.03726	273.6137	0.0037641258
2022-12-25	USA	BF.7.4.1	303.61783	429.29544	218.52719	384.04126	243.04892	343.8182	269.42365	0.003582061
2022-12-26	USA	BF.7.4.1	300.4831	434.2649	212.55267	385.14276	237.68317	342.3756	264.9461	0.0034000706
2022-12-20	USA	BF.7.5	166.06146	232.70364	116.90005	205.96094	131.53735	186.59656	147.3778	0.0023230794
2022-12-21	USA	BF.7.5	166.3632	234.89627	115.54122	208.40462	130.21698	187.90213	146.6659	0.002255411
2022-12-22	USA	BF.7.5	166.59656	239.30606	113.371864	210.8887	129.41129	189.59155	146.127	0.0021859799
2022-12-23	USA	BF.7.5	166.88232	243.47453	111.67868	213.18379	128.77266	190.75037	145.5301	0.0021123092
2022-12-24	USA	BF.7.5	167.48651	248.50368	110.25859	215.7988	127.891594	191.90846	145.32156	0.0020368467
2022-12-25	USA	BF.7.5	168.02005	253.6491	108.42333	218.83577	126.85561	193.25903	144.8503	0.0019586068
2022-12-26	USA	BF.7.5	168.46716	258.37967	106.72789	221.77684	125.8219	195.0263	144.66805	0.0018815546
2022-12-20	USA	BN.1	671.58514	893.1651	510.949	808.46564	560.98444	740.3012	609.95374	0.009422522
2022-12-21	USA	BN.1	680.5326	917.4859	508.47052	826.25916	562.0341	752.49475	614.0612	0.009237582
2022-12-22	USA	BN.1	689.30005	942.1205	505.70905	845.61383	561.9413	764.9047	618.17926	0.009034412
2022-12-23	USA	BN.1	697.6615	970.9693	504.3679	865.5791	563.1259	777.4259	622.0585	0.008817227
2022-12-24	USA	BN.1	705.5474	996.80334	502.62277	885.6242	563.74506	792.279	625.87665	0.008587789
2022-12-25	USA	BN.1	713.8823	1028.2676	498.63837	908.0742	564.2009	806.97125	629.2219	0.008347193
2022-12-26	USA	BN.1	723.4034	1060.26	494.25925	931.82965	563.5796	822.40936	632.42523	0.008109921
2022-12-20	USA	BN.1.2	265.98413	409.757	171.878	355.68857	200.32956	309.07275	227.79808	0.0037295695
2022-12-21	USA	BN.1.2	272.66803	427.1311	174.0281	368.91318	203.71529	318.93396	232.73131	0.0037075612
2022-12-22	USA	BN.1.2	279.9994	447.13214	174.96469	381.98584	206.3307	328.33954	237.64474	0.0036784434
2022-12-23	USA	BN.1.2	287.2921	469.493	176.56564	396.41867	209.42137	339.05927	242.8775	0.0036402512
2022-12-24	USA	BN.1.2	294.9743	490.5882	177.42337	411.23334	212.36911	350.21518	248.24811	0.0036006784
2022-12-25	USA	BN.1.2	302.77155	513.2126	178.89964	426.94034	214.44931	362.1217	252.74911	0.0035468962
2022-12-26	USA	BN.1.2	310.51843	537.1129	179.23885	442.33716	218.55518	374.44748	258.37857	0.00348853
2022-12-20	USA	BN.1.3	795.0952	1067.0566	592.98914	957.84985	659.06165	874.2729	717.74133	0.011152182
2022-12-21	USA	BN.1.3	811.41455	1104.1904	596.69965	986.9229	664.27844	897.94464	728.22473	0.011019928
2022-12-22	USA	BN.1.3	827.7228	1142.996	599.37115	1017.03015	671.2603	920.4126	739.03064	0.010873965
2022-12-23	USA	BN.1.3	845.575	1184.5573	601.70306	1050.8655	678.4859	944.5461	749.90796	0.0106978025
2022-12-24	USA	BN.1.3	861.16785	1232.9705	604.96014	1084.7714	684.685	969.2728	761.7945	0.010511508
2022-12-25	USA	BN.1.3	879.5287	1278.8542	605.786	1121.5669	690.1038	995.48267	771.8999	0.010307769
2022-12-26	USA	BN.1.3	896.6316	1325.9199	608.0668	1156.9065	697.1873	1022.7923	783.0732	0.010080928
2022-12-20	USA	BN.1.3.1	293.91696	438.7266	197.26758	376.41827	226.6928	335.81964	255.85886	0.0041153813
2022-12-21	USA	BN.1.3.1	298.35822	452.2204	197.7553	386.9899	227.67519	343.15894	258.83844	0.0040492075
2022-12-22	USA	BN.1.3.1	303.1411	466.98145	197.25882	396.68732	227.74608	350.17786	261.02686	0.003975517
2022-12-23	USA	BN.1.3.1	307.91278	485.3458	197.10782	408.08636	229.41875	357.2566	263.4198	0.0038932736
2022-12-24	USA	BN.1.3.1	312.40662	502.6396	196.87863	419.3732	230.28922	365.0839	265.6729	0.0038099897
2022-12-25	USA	BN.1.3.1	317.27084	518.76996	195.27129	431.52625	230.76254	373.36346	267.38736	0.0037213406
2022-12-26	USA	BN.1.3.1	322.32812	535.8553	194.45326	444.3993	232.07497	381.81262	270.08957	0.003628892
2022-12-20	USA	BN.1.4	266.01093	399.15268	178.9962	347.55737	203.86258	305.08902	231.72884	0.0037471028
2022-12-21	USA	BN.1.4	271.47583	412.33823	180.10414	357.74786	205.9915	312.97354	234.96947	0.0037033847
2022-12-22	USA	BN.1.4	276.74414	427.01974	181.03223	367.72192	208.21059	321.49554	238.89241	0.0036550811
2022-12-23	USA	BN.1.4	282.573	442.5611	182.28769	378.7992	211.03236	329.76932	242.39919	0.0035986952
2022-12-24	USA	BN.1.4	288.62457	461.16074	183.30695	390.67374	213.35635	338.81256	246.12167	0.0035379124
2022-12-25	USA	BN.1.4	294.04477	479.083	183.63773	404.3464	215.20282	348.05328	249.87375	0.003467223
2022-12-26	USA	BN.1.4	299.78824	496.71667	184.1684	417.1161	217.14291	357.32257	253.41176	0.0033901774
2022-12-20	USA	BN.1.5	247.89594	372.23166	167.82129	323.51556	193.36009	284.86017	215.94904	0.00347893
2022-12-21	USA	BN.1.5	250.45041	381.81927	166.22382	329.08835	193.69899	289.1011	217.24696	0.0034004818
2022-12-22	USA	BN.1.5	252.95886	391.77893	164.71909	335.62244	193.53235	293.6928	218.10687	0.0033175498
2022-12-23	USA	BN.1.5	255.69556	404.4065	163.60542	340.97836	193.17255	298.94543	219.16127	0.0032313787
2022-12-24	USA	BN.1.5	258.24283	415.9412	163.28578	348.0225	192.94206	303.9716	220.28166	0.0031415655
2022-12-25	USA	BN.1.5	260.32697	428.37155	161.53828	355.3677	192.57848	308.43542	221.07446	0.0030480167
2022-12-26	USA	BN.1.5	263.08105	440.06534	160.55179	362.73593	192.45439	313.69754	221.8606	0.0029509792
2022-12-20	USA	BQ.1	8132.2915	10297.436	6498.559	9522.754	7018.806	8839.32	7531.3003	0.11469093
2022-12-21	USA	BQ.1	8215.242	10575.164	6459.7153	9736.883	7008.7354	8983.627	7556.8325	0.112328544
2022-12-22	USA	BQ.1	8302.223	10860.26	6422.3203	9952.433	7019.471	9133.98	7591.778	0.10974719
2022-12-23	USA	BQ.1	8396.672	11145.877	6382.4434	10167.599	7014.707	9300.417	7625.6816	0.10700716
2022-12-24	USA	BQ.1	8494.221	11479.06	6349.7954	10403.27	7000.3755	9462.046	7662.7266	0.104108945
2022-12-25	USA	BQ.1	8574.836	11824.463	6332.1685	10629.965	7014.784	9637.87	7700.4478	0.101110004
2022-12-26	USA	BQ.1	8667.132	12172.113	6272.385	10873.383	7019.073	9812.994	7727.106	0.097975664
2022-12-20	USA	BQ.1.1	12203.336	15407.393	9745.658	14309.277	10563.552	13249.684	11309.947	0.17209908
2022-12-21	USA	BQ.1.1	12439.15	15975.734	9761.011	14745.794	10650.691	13579.365	11457.246	0.17014135
2022-12-22	USA	BQ.1.1	12680.363	16616.459	9781.932	15248.91	10752.383	13925.487	11607.349	0.16783236
2022-12-23	USA	BQ.1.1	12938.701	17279.46	9805.854	15726.569	10853.548	14324.415	11752.797	0.16512352
2022-12-24	USA	BQ.1.1	13207.977	17932.428	9853.888	16261.712	10940.414	14712.486	11903.215	0.16216919
2022-12-25	USA	BQ.1.1	13468.736	18672.457	9820.377	16799.652	11021.397	15106.622	12061.077	0.15900286
2022-12-26	USA	BQ.1.1	13752.615	19432.602	9799.045	17359.375	11107.479	15542.321	12207.182	0.15549318
2022-12-20	USA	BQ.1.1.1	258.73706	392.04468	175.3114	334.29816	199.1417	294.50925	224.97668	0.0036211135
2022-12-21	USA	BQ.1.1.1	263.32123	404.064	176.72002	343.2354	200.87027	301.69562	228.08313	0.003571819
2022-12-22	USA	BQ.1.1.1	268.79663	415.79135	177.31691	353.6812	202.73972	308.64563	231.12628	0.0035162445
2022-12-23	USA	BQ.1.1.1	273.7915	430.0099	177.5763	364.04346	204.5218	315.70728	234.30371	0.0034539143
2022-12-24	USA	BQ.1.1.1	278.82483	446.33252	178.0609	375.38077	206.2951	323.6935	237.46481	0.003388116
2022-12-25	USA	BQ.1.1.1	283.42554	464.2139	177.91403	386.2197	207.66614	331.30804	240.81749	0.0033144122
2022-12-26	USA	BQ.1.1.1	289.0005	479.48477	178.04608	396.9376	209.24776	339.66568	243.08092	0.0032368023
2022-12-20	USA	BQ.1.1.13	352.6234	597.5423	205.66985	499.2264	248.80826	422.61093	294.1078	0.004961498
2022-12-21	USA	BQ.1.1.13	368.151	634.7951	210.68733	530.6503	256.7419	444.07794	305.2531	0.005013135
2022-12-22	USA	BQ.1.1.13	384.24265	676.24384	215.7753	560.75024	264.16675	466.13547	316.5949	0.005055259
2022-12-23	USA	BQ.1.1.13	400.9451	716.7987	219.48236	594.7281	271.62604	491.5474	328.45053	0.0050851703
2022-12-24	USA	BQ.1.1.13	418.28354	764.27527	224.35266	630.95905	278.43353	517.66656	340.3781	0.0051046787
2022-12-25	USA	BQ.1.1.13	437.13196	813.0798	228.90414	666.81146	287.27747	543.7055	352.32858	0.005118165
2022-12-26	USA	BQ.1.1.13	455.96667	868.04193	233.85442	707.5768	294.89618	571.9731	364.26508	0.0051216423
2022-12-20	USA	BQ.1.1.18	927.29517	1276.885	679.311	1143.9279	759.85254	1036.854	831.8896	0.013097131
2022-12-21	USA	BQ.1.1.18	947.9231	1325.8777	684.07104	1185.5895	770.75195	1067.5669	849.02185	0.012991669
2022-12-22	USA	BQ.1.1.18	971.6228	1379.267	686.29877	1226.8484	780.70544	1098.2654	864.82794	0.012854239
